Orthogroup	Species	Mmus	Orthologs
OG0003173	Nvec	FA76A_MOUSE, FA76B_MOUSE	NV2t008397001.1
OG0003173	Pdam	FA76A_MOUSE, FA76B_MOUSE	pdam_00011461-RA
OG0003173	Hsap	FA76A_MOUSE	FA76A_HUMAN
OG0003173	Hsap	FA76B_MOUSE	FA76B_HUMAN
OG0003174	Nvec	FA98B_MOUSE, FA98A_MOUSE	NV2t019670001.1
OG0003174	Pdam	FA98B_MOUSE, FA98A_MOUSE	pdam_00002907-RA
OG0003174	Hsap	FA98B_MOUSE	FA98B_HUMAN
OG0003174	Hsap	FA98A_MOUSE	FA98A_HUMAN
OG0003175	Nvec	FANK1_MOUSE	NV2t014678001.1, NV2t018043001.1
OG0003175	Pdam	FANK1_MOUSE	pdam_00000750-RA, pdam_00004998-RA
OG0003175	Hsap	FANK1_MOUSE	FANK1_HUMAN
OG0003176	Nvec	FBLL1_MOUSE, FBRL_MOUSE	NV2t022514001.1
OG0003176	Pdam	FBLL1_MOUSE, FBRL_MOUSE	pdam_00008022-RA
OG0003176	Hsap	FBLL1_MOUSE	FBLL1_HUMAN
OG0003176	Hsap	FBRL_MOUSE	FBRL_HUMAN
OG0003177	Nvec	FBW1B_MOUSE, FBW1A_MOUSE	NV2t018902001.1
OG0003177	Pdam	FBW1B_MOUSE, FBW1A_MOUSE	pdam_00012479-RA
OG0003177	Hsap	FBW1B_MOUSE	FBW1B_HUMAN
OG0003177	Hsap	FBW1A_MOUSE	FBW1A_HUMAN
OG0003178	Nvec	FBX11_MOUSE	NV2t012641003.1, NV2t012641001.1, NV2t012641002.1
OG0003178	Pdam	FBX11_MOUSE	pdam_00023551-RA
OG0003178	Hsap	FBX11_MOUSE	FBX11_HUMAN
OG0003179	Nvec	FBX22_MOUSE	NV2t018553001.1, NV2t015802001.1
OG0003179	Pdam	FBX22_MOUSE	pdam_00009071-RA, pdam_00008117-RA
OG0003179	Hsap	FBX22_MOUSE	FBX22_HUMAN
OG0003180	Nvec	FBX40_MOUSE, FBX30_MOUSE	NV2t013926001.1
OG0003180	Pdam	FBX40_MOUSE, FBX30_MOUSE	pdam_00003169-RA
OG0003180	Hsap	FBX40_MOUSE	FBX40_HUMAN
OG0003180	Hsap	FBX30_MOUSE	FBX30_HUMAN
OG0003181	Nvec	FBX5_MOUSE, FBX43_MOUSE	NV2t006703001.1
OG0003181	Pdam	FBX5_MOUSE, FBX43_MOUSE	pdam_00018320-RA
OG0003181	Hsap	FBX5_MOUSE	FBX5_HUMAN
OG0003181	Hsap	FBX43_MOUSE	FBX43_HUMAN
OG0003182	Pdam	FBX4_MOUSE	pdam_00022384-RA
OG0003182	Nvec	FBX4_MOUSE	NV2t000197002.1, NV2t000197004.1, NV2t000197005.1
OG0003182	Hsap	FBX4_MOUSE	FBX4_HUMAN
OG0003183	Nvec	FBXL6_MOUSE	NV2t025108001.1, NV2t025108002.1
OG0003183	Pdam	FBXL6_MOUSE	pdam_00004344-RA, pdam_00004343-RA
OG0003183	Hsap	FBXL6_MOUSE	FBXL6_HUMAN
OG0003184	Nvec	FCSD1_MOUSE, FCSD2_MOUSE	NV2t002841001.1
OG0003184	Pdam	FCSD1_MOUSE, FCSD2_MOUSE	pdam_00006702-RA
OG0003184	Hsap	FCSD1_MOUSE	FCSD1_HUMAN
OG0003184	Hsap	FCSD2_MOUSE	FCSD2_HUMAN
OG0003185	Nvec	FCSK_MOUSE	NV2t009698001.1, NV2t009698002.1, NV2t009698003.1
OG0003185	Pdam	FCSK_MOUSE	pdam_00018195-RA
OG0003185	Hsap	FCSK_MOUSE	FCSK_HUMAN
OG0003186	Nvec	FDXA1_MOUSE	NV2t002529001.1, NV2t002529002.1
OG0003186	Pdam	FDXA1_MOUSE	pdam_00018692-RA, pdam_00018689-RA
OG0003186	Hsap	FDXA1_MOUSE	FDXA1_HUMAN
OG0003187	Nvec	FERM1_MOUSE, FERM2_MOUSE	NV2t020960001.1
OG0003187	Pdam	FERM1_MOUSE, FERM2_MOUSE	pdam_00002881-RA
OG0003187	Hsap	FERM1_MOUSE	FERM1_HUMAN
OG0003187	Hsap	FERM2_MOUSE	FERM2_HUMAN
OG0003188	Nvec	FEZ1_MOUSE, FEZ2_MOUSE	NV2t019666001.1
OG0003188	Pdam	FEZ1_MOUSE, FEZ2_MOUSE	pdam_00018103-RA
OG0003188	Hsap	FEZ1_MOUSE	FEZ1_HUMAN
OG0003188	Hsap	FEZ2_MOUSE	FEZ2_HUMAN
OG0003189	Nvec	FEZF2_MOUSE, FEZF1_MOUSE	NV2t001757001.1
OG0003189	Pdam	FEZF2_MOUSE, FEZF1_MOUSE	pdam_00018153-RA
OG0003189	Hsap	FEZF2_MOUSE	FEZF2_HUMAN
OG0003189	Hsap	FEZF1_MOUSE	FEZF1_HUMAN
OG0003190	Nvec	FHAD1_MOUSE	NV2t013456001.1, NV2t013456002.1
OG0003190	Pdam	FHAD1_MOUSE	pdam_00006386-RA, pdam_00006382-RA
OG0003190	Hsap	FHAD1_MOUSE	FHAD1_HUMAN
OG0003191	Nvec	FHI1B_MOUSE, FHI1A_MOUSE	NV2t002721001.1
OG0003191	Pdam	FHI1B_MOUSE, FHI1A_MOUSE	pdam_00012822-RA
OG0003191	Hsap	FHI1B_MOUSE	FHI1B_HUMAN
OG0003191	Hsap	FHI1A_MOUSE	FHI1A_HUMAN
OG0003192	Pdam	FIS1_MOUSE	pdam_00014933-RA
OG0003192	Nvec	FIS1_MOUSE	NV2t021341001.1, NV2t021341002.1, NV2t021341003.1
OG0003192	Hsap	FIS1_MOUSE	FIS1_HUMAN
OG0003193	Pdam	FLOWR_MOUSE	pdam_00010712-RA
OG0003193	Nvec	FLOWR_MOUSE	NV2t024826001.1, NV2t024826002.1, NV2t024826003.1
OG0003193	Hsap	FLOWR_MOUSE	FLOWR_HUMAN
OG0003194	Hsap	FLRT2_MOUSE	FLRT2_HUMAN
OG0003194	Hsap	FLRT1_MOUSE	FLRT1_HUMAN
OG0003194	Hsap	FLRT3_MOUSE	FLRT3_HUMAN
OG0003195	Nvec	FMN1_MOUSE, FMN2_MOUSE	NV2t011238001.1
OG0003195	Pdam	FMN1_MOUSE, FMN2_MOUSE	pdam_00014658-RA
OG0003195	Hsap	FMN1_MOUSE	FMN1_HUMAN
OG0003195	Hsap	FMN2_MOUSE	FMN2_HUMAN
OG0003196	Nvec	FN3K_MOUSE, KT3K_MOUSE	NV2t016921001.1
OG0003196	Pdam	FN3K_MOUSE, KT3K_MOUSE	pdam_00024469-RA
OG0003196	Hsap	FN3K_MOUSE	FN3K_HUMAN
OG0003196	Hsap	KT3K_MOUSE	KT3K_HUMAN
OG0003197	Nvec	FOXK2_MOUSE, FOXK1_MOUSE	NV2t007400001.1, NV2t007400002.1
OG0003197	Hsap	FOXK2_MOUSE	FOXK2_HUMAN
OG0003197	Hsap	FOXK1_MOUSE	FOXK1_HUMAN
OG0003198	Pdam	FOXL2_MOUSE	pdam_00003083-RA
OG0003198	Nvec	FOXL2_MOUSE	NV2t014459001.1, NV2t014459003.1, NV2t014459002.1
OG0003198	Hsap	FOXL2_MOUSE	FOXL2_HUMAN
OG0003199	Pdam	FRMD8_MOUSE	pdam_00016173-RA
OG0003199	Nvec	FRMD8_MOUSE	NV2t021052001.1, NV2t021052002.1
OG0003199	Hsap	FRMD8_MOUSE	FR8P1_HUMAN, FRMD8_HUMAN
OG0003200	Nvec	FREM3_MOUSE, FREM2_MOUSE	NV2t003879001.1
OG0003200	Pdam	FREM3_MOUSE, FREM2_MOUSE	pdam_00001730-RA
OG0003200	Hsap	FREM3_MOUSE	FREM3_HUMAN
OG0003200	Hsap	FREM2_MOUSE	FREM2_HUMAN
OG0003201	Nvec	FSCN1_MOUSE, FSCN2_MOUSE	NV2t008037001.1
OG0003201	Pdam	FSCN1_MOUSE, FSCN2_MOUSE	pdam_00005405-RA
OG0003201	Hsap	FSCN1_MOUSE	FSCN1_HUMAN
OG0003201	Hsap	FSCN2_MOUSE	FSCN2_HUMAN
OG0003202	Nvec	FSTL3_MOUSE, FST_MOUSE	NV2t023832001.1
OG0003202	Pdam	FSTL3_MOUSE, FST_MOUSE	pdam_00000807-RA
OG0003202	Hsap	FSTL3_MOUSE	FSTL3_HUMAN
OG0003202	Hsap	FST_MOUSE	FST_HUMAN
OG0003203	Nvec	FUND2_MOUSE, FUND1_MOUSE	NV2t022723001.1
OG0003203	Pdam	FUND2_MOUSE, FUND1_MOUSE	pdam_00003458-RA
OG0003203	Hsap	FUND2_MOUSE	FUND2_HUMAN
OG0003203	Hsap	FUND1_MOUSE	FUND1_HUMAN
OG0003204	Nvec	FUT8_MOUSE	NV2t010848001.1, NV2t010848002.1, NV2t010848003.1
OG0003204	Pdam	FUT8_MOUSE	pdam_00018879-RA
OG0003204	Hsap	FUT8_MOUSE	FUT8_HUMAN
OG0003205	Nvec	G3BP1_MOUSE, G3BP2_MOUSE	NV2t003368001.1
OG0003205	Pdam	G3BP1_MOUSE, G3BP2_MOUSE	pdam_00001712-RA
OG0003205	Hsap	G3BP1_MOUSE	G3BP1_HUMAN
OG0003205	Hsap	G3BP2_MOUSE	G3BP2_HUMAN
OG0003206	Nvec	G3P_MOUSE, G3PT_MOUSE	NV2t013531001.1
OG0003206	Pdam	G3P_MOUSE, G3PT_MOUSE	pdam_00003361-RA
OG0003206	Hsap	G3P_MOUSE	G3P_HUMAN
OG0003206	Hsap	G3PT_MOUSE	G3PT_HUMAN
OG0003207	Hsap	GLT17_MOUSE	GLT17_HUMAN
OG0003207	Hsap	GLT18_MOUSE	GALT9_HUMAN, GALT8_HUMAN, GLT18_HUMAN
OG0003208	Nvec	GANC_MOUSE, GANAB_MOUSE	NV2t020375001.1
OG0003208	Pdam	GANC_MOUSE, GANAB_MOUSE	pdam_00017684-RA
OG0003208	Hsap	GANC_MOUSE	GANC_HUMAN
OG0003208	Hsap	GANAB_MOUSE	GANAB_HUMAN
OG0003209	Nvec	GATA3_MOUSE, GATA2_MOUSE	NV2t003475001.1
OG0003209	Pdam	GATA3_MOUSE, GATA2_MOUSE	pdam_00004313-RA
OG0003209	Hsap	GATA3_MOUSE	GATA3_HUMAN
OG0003209	Hsap	GATA2_MOUSE	GATA2_HUMAN
OG0003210	Nvec	GBA1_MOUSE	NV2t022939002.1, NV2t022939003.1
OG0003210	Pdam	GBA1_MOUSE	pdam_00004386-RA, pdam_00004391-RA
OG0003210	Hsap	GBA1_MOUSE	GBA1_HUMAN
OG0003211	Hsap	GBRA5_MOUSE	GBRA5_HUMAN
OG0003211	Hsap	GBRA1_MOUSE	GBRA1_HUMAN
OG0003211	Hsap	GBRA2_MOUSE	GBRA2_HUMAN
OG0003212	Nvec	GBRAP_MOUSE, GBRL1_MOUSE	NV2t013455001.1
OG0003212	Pdam	GBRAP_MOUSE, GBRL1_MOUSE	pdam_00016082-RA
OG0003212	Hsap	GBRAP_MOUSE	GBRAP_HUMAN
OG0003212	Hsap	GBRL1_MOUSE	GBRL1_HUMAN
OG0003213	Nvec	GBX2_MOUSE, GBX1_MOUSE	NV2t011380001.1
OG0003213	Pdam	GBX2_MOUSE, GBX1_MOUSE	pdam_00014661-RA
OG0003213	Hsap	GBX2_MOUSE	GBX2_HUMAN
OG0003213	Hsap	GBX1_MOUSE	GBX1_HUMAN
OG0003214	Nvec	GCM2_MOUSE, GCM1_MOUSE	NV2t005907001.1
OG0003214	Pdam	GCM2_MOUSE, GCM1_MOUSE	pdam_00014897-RA
OG0003214	Hsap	GCM2_MOUSE	GCM2_HUMAN
OG0003214	Hsap	GCM1_MOUSE	GCM1_HUMAN
OG0003215	Pdam	GCP3_MOUSE	pdam_00001817-RA
OG0003215	Nvec	GCP3_MOUSE	NV2t021842001.1, NV2t021842002.1, NV2t021842003.1
OG0003215	Hsap	GCP3_MOUSE	GCP3_HUMAN
OG0003216	Nvec	GDE1_MOUSE	NV2t006969001.1
OG0003216	Pdam	GDE1_MOUSE	pdam_00020975-RA, pdam_00010034-RA, pdam_00020976-RA
OG0003216	Hsap	GDE1_MOUSE	GDE1_HUMAN
OG0003217	Nvec	GDIR2_MOUSE, GDIR1_MOUSE	NV2t007717001.1
OG0003217	Pdam	GDIR2_MOUSE, GDIR1_MOUSE	pdam_00000528-RA
OG0003217	Hsap	GDIR2_MOUSE	GDIR2_HUMAN
OG0003217	Hsap	GDIR1_MOUSE	GDIR1_HUMAN
OG0003218	Nvec	MCIN_MOUSE, GEMI_MOUSE	NV2t017187001.1
OG0003218	Pdam	MCIN_MOUSE, GEMI_MOUSE	pdam_00010478-RA
OG0003218	Hsap	MCIN_MOUSE	MCIN_HUMAN
OG0003218	Hsap	GEMI_MOUSE	GEMI_HUMAN
OG0003219	Pdam	GET4_MOUSE	pdam_00021717-RA
OG0003219	Nvec	GET4_MOUSE	NV2t007110003.1, NV2t007110001.1, NV2t007110002.1
OG0003219	Hsap	GET4_MOUSE	GET4_HUMAN
OG0003220	Nvec	GGH_MOUSE	NV2t007976001.1
OG0003220	Pdam	GGH_MOUSE	pdam_00011815-RA, pdam_00022834-RA, pdam_00022833-RA
OG0003220	Hsap	GGH_MOUSE	GGH_HUMAN
OG0003221	Nvec	GIT1_MOUSE, GIT2_MOUSE	NV2t015592001.1
OG0003221	Pdam	GIT1_MOUSE, GIT2_MOUSE	pdam_00012109-RA
OG0003221	Hsap	GIT1_MOUSE	GIT1_HUMAN
OG0003221	Hsap	GIT2_MOUSE	GIT2_HUMAN
OG0003222	Pdam	GL1D1_MOUSE	pdam_00005363-RA
OG0003222	Nvec	GL1D1_MOUSE	NV2t015832003.1, NV2t015832001.1, NV2t015832002.1
OG0003222	Hsap	GL1D1_MOUSE	GL1D1_HUMAN
OG0003223	Nvec	GLGB_MOUSE	NV2t015010001.1, NV2t015010002.1, NV2t015010003.1
OG0003223	Pdam	GLGB_MOUSE	pdam_00017969-RA
OG0003223	Hsap	GLGB_MOUSE	GLGB_HUMAN
OG0003224	Nvec	GLIS1_MOUSE, GLIS3_MOUSE	NV2t000469001.1
OG0003224	Pdam	GLIS1_MOUSE, GLIS3_MOUSE	pdam_00010819-RA
OG0003224	Hsap	GLIS1_MOUSE	GLIS1_HUMAN
OG0003224	Hsap	GLIS3_MOUSE	GLIS3_HUMAN
OG0003225	Pdam	GLMN_MOUSE	pdam_00007838-RA
OG0003225	Nvec	GLMN_MOUSE	NV2t025250004.1, NV2t025250001.1, NV2t025250005.1
OG0003225	Hsap	GLMN_MOUSE	GLMN_HUMAN
OG0003226	Pdam	GLO2_MOUSE, HAGHL_MOUSE	pdam_00000594-RA
OG0003226	Nvec	GLO2_MOUSE, HAGHL_MOUSE	NV2t007034001.1
OG0003226	Hsap	GLO2_MOUSE	GLO2_HUMAN
OG0003226	Hsap	HAGHL_MOUSE	HAGHL_HUMAN
OG0003227	Nvec	GLP3L_MOUSE, GOLP3_MOUSE	NV2t023375001.1
OG0003227	Pdam	GLP3L_MOUSE, GOLP3_MOUSE	pdam_00000770-RA
OG0003227	Hsap	GLP3L_MOUSE	GLP3L_HUMAN
OG0003227	Hsap	GOLP3_MOUSE	GOLP3_HUMAN
OG0003228	Pdam	GLT10_MOUSE	pdam_00007696-RA
OG0003228	Nvec	GLT10_MOUSE	NV2t010730001.1, NV2t010730002.1
OG0003228	Hsap	GLT10_MOUSE	GLTL6_HUMAN, GLT10_HUMAN
OG0003229	Pdam	GLU2B_MOUSE	pdam_00002283-RA
OG0003229	Nvec	GLU2B_MOUSE	NV2t001108001.1, NV2t001108002.1, NV2t001108003.1
OG0003229	Hsap	GLU2B_MOUSE	GLU2B_HUMAN
OG0003230	Nvec	GMFB_MOUSE, GMFG_MOUSE	NV2t020157001.1
OG0003230	Pdam	GMFB_MOUSE, GMFG_MOUSE	pdam_00015953-RA
OG0003230	Hsap	GMFB_MOUSE	GMFB_HUMAN
OG0003230	Hsap	GMFG_MOUSE	GMFG_HUMAN
OG0003231	Nvec	GMPR1_MOUSE, GMPR2_MOUSE	NV2t004756001.1
OG0003231	Pdam	GMPR1_MOUSE, GMPR2_MOUSE	pdam_00011371-RA
OG0003231	Hsap	GMPR1_MOUSE	GMPR1_HUMAN
OG0003231	Hsap	GMPR2_MOUSE	GMPR2_HUMAN
OG0003232	Nvec	GNA12_MOUSE, GNA13_MOUSE	NV2t007033001.1
OG0003232	Pdam	GNA12_MOUSE, GNA13_MOUSE	pdam_00011840-RA
OG0003232	Hsap	GNA12_MOUSE	GNA12_HUMAN
OG0003232	Hsap	GNA13_MOUSE	GNA13_HUMAN
OG0003233	Pdam	GNPTG_MOUSE	pdam_00009002-RA
OG0003233	Nvec	GNPTG_MOUSE	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1
OG0003233	Hsap	GNPTG_MOUSE	GNPTG_HUMAN
OG0003234	Pdam	GNTK_MOUSE	pdam_00010293-RA
OG0003234	Nvec	GNTK_MOUSE	NV2t023709001.1, NV2t023709002.1, NV2t023709003.1
OG0003234	Hsap	GNTK_MOUSE	GNTK_HUMAN
OG0003235	Pdam	GOGA3_MOUSE	pdam_00000375-RA
OG0003235	Nvec	GOGA3_MOUSE	NV2t017081001.1, NV2t017081002.1, NV2t017081003.1
OG0003235	Hsap	GOGA3_MOUSE	GOGA3_HUMAN
OG0003236	Nvec	GOLI_MOUSE, RN150_MOUSE	NV2t003170001.1
OG0003236	Pdam	GOLI_MOUSE, RN150_MOUSE	pdam_00012824-RA
OG0003236	Hsap	GOLI_MOUSE	GOLI_HUMAN
OG0003236	Hsap	RN150_MOUSE	RN150_HUMAN
OG0003237	Nvec	GOLM2_MOUSE, GOLM1_MOUSE	NV2t023348001.1
OG0003237	Pdam	GOLM2_MOUSE, GOLM1_MOUSE	pdam_00000238-RA
OG0003237	Hsap	GOLM2_MOUSE	GOLM2_HUMAN
OG0003237	Hsap	GOLM1_MOUSE	GOLM1_HUMAN
OG0003238	Pdam	GOPC_MOUSE	pdam_00010754-RA
OG0003238	Nvec	GOPC_MOUSE	NV2t008343004.1, NV2t008343006.1, NV2t008343005.1
OG0003238	Hsap	GOPC_MOUSE	GOPC_HUMAN
OG0003239	Pdam	GORS2_MOUSE	pdam_00005297-RA
OG0003239	Nvec	GORS2_MOUSE	NV2t012203002.1, NV2t012203001.1, NV2t012203003.1
OG0003239	Hsap	GORS2_MOUSE	GORS2_HUMAN
OG0003240	Nvec	GOT1A_MOUSE, GOT1B_MOUSE	NV2t018704001.1
OG0003240	Pdam	GOT1A_MOUSE, GOT1B_MOUSE	pdam_00010858-RA
OG0003240	Hsap	GOT1A_MOUSE	GOT1A_HUMAN
OG0003240	Hsap	GOT1B_MOUSE	GOT1B_HUMAN
OG0003241	Nvec	GP108_MOUSE, GP107_MOUSE	NV2t025166001.1
OG0003241	Pdam	GP108_MOUSE, GP107_MOUSE	pdam_00021217-RA
OG0003241	Hsap	GP108_MOUSE	GP108_HUMAN
OG0003241	Hsap	GP107_MOUSE	GP107_HUMAN
OG0003242	Nvec	GPAT4_MOUSE, GPAT3_MOUSE	NV2t018409001.1
OG0003242	Pdam	GPAT4_MOUSE, GPAT3_MOUSE	pdam_00007216-RA
OG0003242	Hsap	GPAT4_MOUSE	GPAT4_HUMAN
OG0003242	Hsap	GPAT3_MOUSE	GPAT3_HUMAN
OG0003243	Nvec	GPCP1_MOUSE	NV2t024664002.1, NV2t024664004.1, NV2t024664001.1, NV2t024664003.1
OG0003243	Hsap	GPCP1_MOUSE	GPCP1_HUMAN
OG0003244	Nvec	GPN3_MOUSE	NV2t017077003.1, NV2t017077004.1, NV2t017077005.1
OG0003244	Pdam	GPN3_MOUSE	pdam_00010251-RA
OG0003244	Hsap	GPN3_MOUSE	GPN3_HUMAN
OG0003245	Nvec	GPR19_MOUSE	NV2t025164001.1
OG0003245	Pdam	GPR19_MOUSE	pdam_00012770-RA, pdam_00014989-RA, pdam_00006421-RA
OG0003245	Hsap	GPR19_MOUSE	GPR19_HUMAN
OG0003246	Nvec	GPR45_MOUSE, GPR63_MOUSE	NV2t009240001.1, NV2t009240002.1
OG0003246	Hsap	GPR45_MOUSE	GPR45_HUMAN
OG0003246	Hsap	GPR63_MOUSE	GPR63_HUMAN
OG0003247	Nvec	GPT2L_MOUSE, GPTC2_MOUSE	NV2t011875001.1
OG0003247	Pdam	GPT2L_MOUSE, GPTC2_MOUSE	pdam_00017079-RA
OG0003247	Hsap	GPT2L_MOUSE	GPT2L_HUMAN
OG0003247	Hsap	GPTC2_MOUSE	GPTC2_HUMAN
OG0003248	Nvec	GPX7_MOUSE, GPX8_MOUSE	NV2t002138001.1
OG0003248	Pdam	GPX7_MOUSE, GPX8_MOUSE	pdam_00023260-RA
OG0003248	Hsap	GPX7_MOUSE	GPX7_HUMAN
OG0003248	Hsap	GPX8_MOUSE	GPX8_HUMAN
OG0003249	Nvec	GRD2I_MOUSE	NV2t007066001.1, NV2t007068001.1
OG0003249	Pdam	GRD2I_MOUSE	pdam_00008752-RA, pdam_00008753-RA
OG0003249	Hsap	GRD2I_MOUSE	GRD2I_HUMAN
OG0003250	Nvec	GREM2_MOUSE, GREM1_MOUSE	NV2t012016001.1
OG0003250	Pdam	GREM2_MOUSE, GREM1_MOUSE	pdam_00023145-RA
OG0003250	Hsap	GREM2_MOUSE	GREM2_HUMAN
OG0003250	Hsap	GREM1_MOUSE	GREM1_HUMAN
OG0003251	Pdam	GRL1A_MOUSE	pdam_00000841-RA
OG0003251	Nvec	GRL1A_MOUSE	NV2t024113002.1, NV2t024113004.1, NV2t024113005.1
OG0003251	Hsap	GRL1A_MOUSE	GRL1A_HUMAN
OG0003252	Nvec	GSK3A_MOUSE, GSK3B_MOUSE	NV2t021615001.1
OG0003252	Pdam	GSK3A_MOUSE, GSK3B_MOUSE	pdam_00001353-RA
OG0003252	Hsap	GSK3A_MOUSE	GSK3A_HUMAN
OG0003252	Hsap	GSK3B_MOUSE	GSK3B_HUMAN
OG0003253	Pdam	GSLG1_MOUSE	pdam_00024073-RA, pdam_00024072-RA
OG0003253	Nvec	GSLG1_MOUSE	NV2t004048001.1, NV2t004048002.1
OG0003253	Hsap	GSLG1_MOUSE	GSLG1_HUMAN
OG0003254	Pdam	GUCD1_MOUSE	pdam_00022584-RA
OG0003254	Nvec	GUCD1_MOUSE	NV2t016467001.1, NV2t016460001.1, NV2t016460002.1
OG0003254	Hsap	GUCD1_MOUSE	GUCD1_HUMAN
OG0003255	Nvec	GXLT1_MOUSE, GXLT2_MOUSE	NV2t015436001.1
OG0003255	Pdam	GXLT1_MOUSE, GXLT2_MOUSE	pdam_00006590-RA
OG0003255	Hsap	GXLT1_MOUSE	GXLT1_HUMAN
OG0003255	Hsap	GXLT2_MOUSE	GXLT2_HUMAN
OG0003256	Nvec	GYS1_MOUSE, GYS2_MOUSE	NV2t019016001.1
OG0003256	Pdam	GYS1_MOUSE, GYS2_MOUSE	pdam_00011808-RA
OG0003256	Hsap	GYS1_MOUSE	GYS1_HUMAN
OG0003256	Hsap	GYS2_MOUSE	GYS2_HUMAN
OG0003257	Nvec	H2AV_MOUSE, H2AZ_MOUSE	NV2t006253001.1
OG0003257	Pdam	H2AV_MOUSE, H2AZ_MOUSE	pdam_00020908-RA
OG0003257	Hsap	H2AV_MOUSE	H2AV_HUMAN
OG0003257	Hsap	H2AZ_MOUSE	H2AZ_HUMAN
OG0003258	Nvec	H2AW_MOUSE, H2AY_MOUSE	NV2t005663001.1
OG0003258	Pdam	H2AW_MOUSE, H2AY_MOUSE	pdam_00014900-RA
OG0003258	Hsap	H2AW_MOUSE	H2AW_HUMAN
OG0003258	Hsap	H2AY_MOUSE	H2AY_HUMAN
OG0003259	Nvec	HAND2_MOUSE, HAND1_MOUSE	NV2t002675001.1
OG0003259	Pdam	HAND2_MOUSE, HAND1_MOUSE	pdam_00012552-RA
OG0003259	Hsap	HAND2_MOUSE	HAND2_HUMAN
OG0003259	Hsap	HAND1_MOUSE	HAND1_HUMAN
OG0003260	Nvec	SYHM_MOUSE, HARS1_MOUSE	NV2t003148001.1
OG0003260	Pdam	SYHM_MOUSE, HARS1_MOUSE	pdam_00001650-RA
OG0003260	Hsap	SYHM_MOUSE	SYHM_HUMAN
OG0003260	Hsap	HARS1_MOUSE	HARS1_HUMAN
OG0003261	Pdam	HCD2_MOUSE	pdam_00007505-RA
OG0003261	Nvec	HCD2_MOUSE	NV2t003754001.1, NV2t003754002.1, NV2t003754003.1
OG0003261	Hsap	HCD2_MOUSE	HCD2_HUMAN
OG0003262	Nvec	HCLS1_MOUSE, SRC8_MOUSE	NV2t009977002.1
OG0003262	Pdam	HCLS1_MOUSE, SRC8_MOUSE	pdam_00013883-RA
OG0003262	Hsap	HCLS1_MOUSE	HCLS1_HUMAN
OG0003262	Hsap	SRC8_MOUSE	SRC8_HUMAN
OG0003263	Nvec	HDA10_MOUSE, HDAC6_MOUSE	NV2t003644001.1
OG0003263	Pdam	HDA10_MOUSE, HDAC6_MOUSE	pdam_00016342-RA
OG0003263	Hsap	HDA10_MOUSE	HDA10_HUMAN
OG0003263	Hsap	HDAC6_MOUSE	HDAC6_HUMAN
OG0003264	Pdam	HECD1_MOUSE	pdam_00011995-RA
OG0003264	Nvec	HECD1_MOUSE	NV2t020206004.1, NV2t020206002.1, NV2t020206003.1
OG0003264	Hsap	HECD1_MOUSE	HECD1_HUMAN
OG0003265	Nvec	HECW2_MOUSE, HECW1_MOUSE	NV2t012129001.1
OG0003265	Pdam	HECW2_MOUSE, HECW1_MOUSE	pdam_00016813-RA
OG0003265	Hsap	HECW2_MOUSE	HECW2_HUMAN
OG0003265	Hsap	HECW1_MOUSE	HECW1_HUMAN
OG0003266	Nvec	HEXI2_MOUSE, HEXI1_MOUSE	NV2t011592001.1
OG0003266	Pdam	HEXI2_MOUSE, HEXI1_MOUSE	pdam_00009859-RA
OG0003266	Hsap	HEXI2_MOUSE	HEXI2_HUMAN
OG0003266	Hsap	HEXI1_MOUSE	HEXI1_HUMAN
OG0003267	Nvec	HIP1_MOUSE, HIP1R_MOUSE	NV2t016375001.1
OG0003267	Pdam	HIP1_MOUSE, HIP1R_MOUSE	pdam_00009390-RA
OG0003267	Hsap	HIP1_MOUSE	HIP1_HUMAN
OG0003267	Hsap	HIP1R_MOUSE	HIP1R_HUMAN
OG0003268	Pdam	HMCES_MOUSE	pdam_00019194-RA
OG0003268	Nvec	HMCES_MOUSE	NV2t025033002.1, NV2t025033001.1, NV2t025033003.1
OG0003268	Hsap	HMCES_MOUSE	HMCES_HUMAN
OG0003269	Nvec	HMCS1_MOUSE, HMCS2_MOUSE	NV2t001103001.1
OG0003269	Pdam	HMCS1_MOUSE, HMCS2_MOUSE	pdam_00008515-RA
OG0003269	Hsap	HMCS1_MOUSE	HMCS1_HUMAN
OG0003269	Hsap	HMCS2_MOUSE	HMCS2_HUMAN
OG0003270	Nvec	HMGC2_MOUSE, HMGCL_MOUSE	NV2t005865001.1
OG0003270	Pdam	HMGC2_MOUSE, HMGCL_MOUSE	pdam_00011292-RA
OG0003270	Hsap	HMGC2_MOUSE	HMGC2_HUMAN
OG0003270	Hsap	HMGCL_MOUSE	HMGCL_HUMAN
OG0003271	Nvec	HNRPQ_MOUSE	NV2t009131001.1
OG0003271	Pdam	HNRPQ_MOUSE	pdam_00018921-RA, pdam_00018920-RA
OG0003271	Hsap	HNRPQ_MOUSE	HNRPR_HUMAN, HNRPQ_HUMAN
OG0003272	Nvec	SHRPN_MOUSE, HOIL1_MOUSE	NV2t004723001.1
OG0003272	Pdam	SHRPN_MOUSE, HOIL1_MOUSE	pdam_00003620-RA
OG0003272	Hsap	SHRPN_MOUSE	SHRPN_HUMAN
OG0003272	Hsap	HOIL1_MOUSE	HOIL1_HUMAN
