Orthogroup	Species	Hsap	Orthologs
OG0005406	Mmus	DHX9_HUMAN	DHX9_MOUSE
OG0005407	Nvec	KIF24_HUMAN	NV2t023747001.1
OG0005407	Pdam	KIF24_HUMAN	pdam_00023964-RA
OG0005407	Mmus	KIF24_HUMAN	KIF24_MOUSE
OG0005408	Nvec	MICA1_HUMAN	NV2t024568001.1
OG0005408	Pdam	MICA1_HUMAN	pdam_00012785-RA
OG0005408	Mmus	MICA1_HUMAN	MICA1_MOUSE
OG0005409	Nvec	PDCD6_HUMAN	NV2t004566001.1
OG0005409	Pdam	PDCD6_HUMAN	pdam_00013427-RA
OG0005409	Mmus	PDCD6_HUMAN	PDCD6_MOUSE
OG0005410	Nvec	RAB32_HUMAN	NV2t006095001.1
OG0005410	Pdam	RAB32_HUMAN	pdam_00007170-RA
OG0005410	Mmus	RAB32_HUMAN	RAB32_MOUSE
OG0005411	Nvec	ABCA2_HUMAN	NV2t025615001.1
OG0005411	Pdam	ABCA2_HUMAN	pdam_00000133-RA
OG0005411	Mmus	ABCA2_HUMAN	ABCA2_MOUSE
OG0005412	Nvec	ANR55_HUMAN	NV2t017695001.1
OG0005412	Pdam	ANR55_HUMAN	pdam_00002157-RA
OG0005412	Mmus	ANR55_HUMAN	ANR55_MOUSE
OG0005413	Nvec	ARMC2_HUMAN	NV2t009379001.1, NV2t009379002.1
OG0005413	Mmus	ARMC2_HUMAN	ARMC2_MOUSE
OG0005414	Nvec	HEG1_HUMAN	NV2t013001001.1, NV2t000849001.1
OG0005414	Mmus	HEG1_HUMAN	HEG1_MOUSE
OG0005415	Nvec	SAMD7_HUMAN	NV2t014759001.1
OG0005415	Pdam	SAMD7_HUMAN	pdam_00005198-RA
OG0005415	Mmus	SAMD7_HUMAN	SAMD7_MOUSE
OG0005416	Nvec	PLK1_HUMAN	NV2t015083001.1
OG0005416	Pdam	PLK1_HUMAN	pdam_00003185-RA
OG0005416	Mmus	PLK1_HUMAN	PLK1_MOUSE
OG0005417	Nvec	RL27_HUMAN	NV2t010986001.1
OG0005417	Pdam	RL27_HUMAN	pdam_00009843-RA
OG0005417	Mmus	RL27_HUMAN	RL27_MOUSE
OG0005418	Nvec	PP1B_HUMAN	NV2t020570001.1
OG0005418	Pdam	PP1B_HUMAN	pdam_00023723-RA
OG0005418	Mmus	PP1B_HUMAN	PP1B_MOUSE
OG0005419	Nvec	SP5_HUMAN	NV2t010909001.1
OG0005419	Pdam	SP5_HUMAN	pdam_00009231-RA
OG0005419	Mmus	SP5_HUMAN	SP5_MOUSE
OG0005420	Nvec	TRXR2_HUMAN	NV2t014638001.1
OG0005420	Pdam	TRXR2_HUMAN	pdam_00010349-RA
OG0005420	Mmus	TRXR2_HUMAN	TRXR2_MOUSE
OG0005421	Nvec	EIF3L_HUMAN	NV2t007903001.1
OG0005421	Pdam	EIF3L_HUMAN	pdam_00012710-RA
OG0005421	Mmus	EIF3L_HUMAN	EIF3L_MOUSE
OG0005422	Nvec	RECQ1_HUMAN	NV2t018658001.1
OG0005422	Pdam	RECQ1_HUMAN	pdam_00010842-RA
OG0005422	Mmus	RECQ1_HUMAN	RECQ1_MOUSE
OG0005423	Nvec	GLYM_HUMAN	NV2t010972001.1
OG0005423	Pdam	GLYM_HUMAN	pdam_00009838-RA
OG0005423	Mmus	GLYM_HUMAN	GLYM_MOUSE
OG0005424	Nvec	GTSF1_HUMAN	NV2t004328001.1
OG0005424	Pdam	GTSF1_HUMAN	pdam_00002391-RA
OG0005424	Mmus	GTSF1_HUMAN	GTSF1_MOUSE
OG0005425	Nvec	IF4A3_HUMAN	NV2t020555001.1
OG0005425	Pdam	IF4A3_HUMAN	pdam_00007788-RA
OG0005425	Mmus	IF4A3_HUMAN	IF4A3_MOUSE
OG0005426	Nvec	STKL1_HUMAN	NV2t024965001.1
OG0005426	Pdam	STKL1_HUMAN	pdam_00010687-RA
OG0005426	Mmus	STKL1_HUMAN	STKL1_MOUSE
OG0005427	Nvec	RTN2_HUMAN	NV2t001088001.1
OG0005427	Pdam	RTN2_HUMAN	pdam_00013170-RA
OG0005427	Mmus	RTN2_HUMAN	RTN2_MOUSE
OG0005428	Pdam	SPTN5_HUMAN	pdam_00011618-RA
OG0005428	Nvec	SPTN5_HUMAN	NV2t012301002.1, NV2t012301001.1
OG0005429	Nvec	CDKL2_HUMAN	NV2t003203001.1
OG0005429	Pdam	CDKL2_HUMAN	pdam_00006025-RA
OG0005429	Mmus	CDKL2_HUMAN	CDKL2_MOUSE
OG0005430	Nvec	CIB4_HUMAN	NV2t016583001.1
OG0005430	Pdam	CIB4_HUMAN	pdam_00014727-RA
OG0005430	Mmus	CIB4_HUMAN	CIB4_MOUSE
OG0005431	Nvec	DYRK4_HUMAN	NV2t006588001.1
OG0005431	Pdam	DYRK4_HUMAN	pdam_00014888-RA
OG0005431	Mmus	DYRK4_HUMAN	DYRK4_MOUSE
OG0005432	Nvec	EFC10_HUMAN	NV2t003490001.1
OG0005432	Pdam	EFC10_HUMAN	pdam_00007521-RA
OG0005432	Mmus	EFC10_HUMAN	EFC10_MOUSE
OG0005433	Nvec	T2FA_HUMAN	NV2t001657001.1
OG0005433	Pdam	T2FA_HUMAN	pdam_00013236-RA
OG0005433	Mmus	T2FA_HUMAN	T2FA_MOUSE
OG0005434	Nvec	HDAC3_HUMAN	NV2t000528001.1
OG0005434	Pdam	HDAC3_HUMAN	pdam_00002328-RA
OG0005434	Mmus	HDAC3_HUMAN	HDAC3_MOUSE
OG0005435	Nvec	PROD_HUMAN	NV2t016731001.1
OG0005435	Pdam	PROD_HUMAN	pdam_00022445-RA
OG0005435	Mmus	PROD_HUMAN	PROD_MOUSE
OG0005436	Nvec	KLH17_HUMAN	NV2t013474001.1
OG0005436	Pdam	KLH17_HUMAN	pdam_00010990-RA
OG0005436	Mmus	KLH17_HUMAN	KLH17_MOUSE
OG0005437	Nvec	LYPL1_HUMAN	NV2t001850001.1
OG0005437	Pdam	LYPL1_HUMAN	pdam_00011046-RA
OG0005437	Mmus	LYPL1_HUMAN	LYPL1_MOUSE
OG0005438	Nvec	PIWL2_HUMAN	NV2t015270001.1
OG0005438	Pdam	PIWL2_HUMAN	pdam_00015580-RA
OG0005438	Mmus	PIWL2_HUMAN	PIWL2_MOUSE
OG0005439	Nvec	RM37_HUMAN	NV2t022618001.1
OG0005439	Pdam	RM37_HUMAN	pdam_00001856-RA
OG0005439	Mmus	RM37_HUMAN	RM37_MOUSE
OG0005440	Nvec	RNF26_HUMAN	NV2t025448001.1
OG0005440	Pdam	RNF26_HUMAN	pdam_00016194-RA
OG0005440	Mmus	RNF26_HUMAN	RNF26_MOUSE
OG0005441	Nvec	SFXN2_HUMAN	NV2t017499001.1
OG0005441	Pdam	SFXN2_HUMAN	pdam_00008560-RA
OG0005441	Mmus	SFXN2_HUMAN	SFXN2_MOUSE
OG0005442	Pdam	TBC16_HUMAN	pdam_00023073-RA
OG0005442	Nvec	TBC16_HUMAN	NV2t006971001.1, NV2t006971002.1
OG0005443	Nvec	CDK10_HUMAN	NV2t005061001.1
OG0005443	Pdam	CDK10_HUMAN	pdam_00003607-RA
OG0005443	Mmus	CDK10_HUMAN	CDK10_MOUSE
OG0005444	Nvec	CDN1A_HUMAN	NV2t009935001.1
OG0005444	Pdam	CDN1A_HUMAN	pdam_00006472-RA
OG0005444	Mmus	CDN1A_HUMAN	CDN1A_MOUSE
OG0005445	Nvec	RAD51_HUMAN	NV2t020577001.1
OG0005445	Pdam	RAD51_HUMAN	pdam_00015424-RA
OG0005445	Mmus	RAD51_HUMAN	RAD51_MOUSE
OG0005446	Nvec	EBPL_HUMAN	NV2t022019001.1
OG0005446	Pdam	EBPL_HUMAN	pdam_00001305-RA
OG0005446	Mmus	EBPL_HUMAN	EBPL_MOUSE
OG0005447	Nvec	EF1B_HUMAN	NV2t011157001.1
OG0005447	Pdam	EF1B_HUMAN	pdam_00004461-RA
OG0005447	Mmus	EF1B_HUMAN	EF1B_MOUSE
OG0005448	Nvec	PGBM_HUMAN	NV2t014904001.1
OG0005448	Pdam	PGBM_HUMAN	pdam_00013511-RA
OG0005448	Mmus	PGBM_HUMAN	PGBM_MOUSE
OG0005449	Nvec	FBXW2_HUMAN	NV2t006449001.1
OG0005449	Pdam	FBXW2_HUMAN	pdam_00020268-RA
OG0005449	Mmus	FBXW2_HUMAN	FBXW2_MOUSE
OG0005450	Nvec	S2542_HUMAN	NV2t013393001.1
OG0005450	Pdam	S2542_HUMAN	pdam_00017945-RA
OG0005450	Mmus	S2542_HUMAN	S2542_MOUSE
OG0005451	Nvec	GLRX1_HUMAN	NV2t002078001.1
OG0005451	Pdam	GLRX1_HUMAN	pdam_00015247-RA
OG0005451	Mmus	GLRX1_HUMAN	GLRX1_MOUSE
OG0005452	Nvec	IDHP_HUMAN	NV2t023086001.1
OG0005452	Pdam	IDHP_HUMAN	pdam_00014030-RA
OG0005452	Mmus	IDHP_HUMAN	IDHP_MOUSE
OG0005453	Nvec	TERA_HUMAN	NV2t002068001.1
OG0005453	Pdam	TERA_HUMAN	pdam_00022400-RA
OG0005453	Mmus	TERA_HUMAN	TERA_MOUSE
OG0005454	Nvec	P5CR3_HUMAN	NV2t002873001.1
OG0005454	Pdam	P5CR3_HUMAN	pdam_00006707-RA
OG0005454	Mmus	P5CR3_HUMAN	P5CR3_MOUSE
OG0005455	Pdam	PEBP1_HUMAN	pdam_00011710-RA
OG0005455	Mmus	PEBP1_HUMAN	PEBP1_MOUSE, PEBP2_MOUSE
OG0005456	Pdam	RPB2_HUMAN	pdam_00009067-RA
OG0005456	Nvec	RPB2_HUMAN	NV2t018304001.1
OG0005456	Mmus	RPB2_HUMAN	RPB2_MOUSE
OG0005457	Pdam	SC24B_HUMAN, SC24A_HUMAN	pdam_00016361-RA
OG0005457	Mmus	SC24B_HUMAN, SC24A_HUMAN	SC24A_MOUSE
OG0005458	Nvec	TIM8B_HUMAN	NV2t003786001.1
OG0005458	Pdam	TIM8B_HUMAN	pdam_00017280-RA
OG0005458	Mmus	TIM8B_HUMAN	TIM8B_MOUSE
OG0005459	Nvec	ARL3_HUMAN	NV2t017476001.1
OG0005459	Pdam	ARL3_HUMAN	pdam_00020455-RA
OG0005459	Mmus	ARL3_HUMAN	ARL3_MOUSE
OG0005460	Nvec	ARL2_HUMAN	NV2t020135001.1
OG0005460	Pdam	ARL2_HUMAN	pdam_00011965-RA
OG0005460	Mmus	ARL2_HUMAN	ARL2_MOUSE
OG0005461	Nvec	ASCC3_HUMAN	NV2t008373001.1
OG0005461	Pdam	ASCC3_HUMAN	pdam_00002049-RA
OG0005461	Mmus	ASCC3_HUMAN	ASCC3_MOUSE
OG0005462	Nvec	U520_HUMAN	NV2t017976001.1
OG0005462	Pdam	U520_HUMAN	pdam_00002126-RA
OG0005462	Mmus	U520_HUMAN	U520_MOUSE
OG0005463	Nvec	COFA1_HUMAN	NV2t011417001.1
OG0005463	Pdam	COFA1_HUMAN	pdam_00013676-RA
OG0005463	Mmus	COFA1_HUMAN	COFA1_MOUSE
OG0005464	Nvec	COIA1_HUMAN	NV2t011420001.1
OG0005464	Pdam	COIA1_HUMAN	pdam_00013677-RA
OG0005464	Mmus	COIA1_HUMAN	COIA1_MOUSE
OG0005465	Nvec	CPSM_HUMAN	NV2t012430001.1
OG0005465	Pdam	CPSM_HUMAN	pdam_00005279-RA
OG0005465	Mmus	CPSM_HUMAN	CPSM_MOUSE
OG0005466	Nvec	PYR1_HUMAN	NV2t017246001.1
OG0005466	Pdam	PYR1_HUMAN	pdam_00010231-RA
OG0005466	Mmus	PYR1_HUMAN	PYR1_MOUSE
OG0005467	Nvec	DRG2_HUMAN	NV2t018444001.1
OG0005467	Pdam	DRG2_HUMAN	pdam_00011185-RA
OG0005467	Mmus	DRG2_HUMAN	DRG2_MOUSE
OG0005468	Nvec	DRG1_HUMAN	NV2t017186001.1
OG0005468	Pdam	DRG1_HUMAN	pdam_00000383-RA
OG0005468	Mmus	DRG1_HUMAN	DRG1_MOUSE
OG0005469	Nvec	EF1G_HUMAN	NV2t020543001.1, NV2t020543002.1
OG0005469	Mmus	EF1G_HUMAN	EF1G_MOUSE
OG0005470	Nvec	EGFL7_HUMAN	NV2t008679001.1
OG0005470	Pdam	EGFL7_HUMAN	pdam_00025421-RA
OG0005470	Mmus	EGFL7_HUMAN	EGFL7_MOUSE
OG0005471	Nvec	EGFL8_HUMAN	NV2t025171001.1, NV2t025171002.1
OG0005471	Mmus	EGFL8_HUMAN	EGFL8_MOUSE
OG0005472	Pdam	F227A_HUMAN	pdam_00016301-RA
OG0005472	Nvec	F227A_HUMAN	NV2t006937001.1, NV2t006937002.1
OG0005473	Nvec	F227B_HUMAN	NV2t023561001.1
OG0005473	Pdam	F227B_HUMAN	pdam_00000023-RA
OG0005473	Mmus	F227B_HUMAN	F227B_MOUSE
OG0005474	Nvec	GTPB2_HUMAN	NV2t020580001.1
OG0005474	Pdam	GTPB2_HUMAN	pdam_00020983-RA
OG0005474	Mmus	GTPB2_HUMAN	GTPB2_MOUSE
OG0005475	Nvec	GTPB1_HUMAN	NV2t007873001.1
OG0005475	Pdam	GTPB1_HUMAN	pdam_00012701-RA
OG0005475	Mmus	GTPB1_HUMAN	GTPB1_MOUSE
OG0005476	Nvec	PPR42_HUMAN	NV2t016586001.1
OG0005476	Pdam	PPR42_HUMAN	pdam_00012914-RA
OG0005476	Mmus	PPR42_HUMAN	PPR42_MOUSE
OG0005477	Nvec	LRIQ1_HUMAN	NV2t018020001.1
OG0005477	Pdam	LRIQ1_HUMAN	pdam_00005465-RA
OG0005477	Mmus	LRIQ1_HUMAN	LRIQ1_MOUSE
OG0005478	Nvec	MAP12_HUMAN	NV2t019433001.1
OG0005478	Pdam	MAP12_HUMAN	pdam_00022129-RA
OG0005478	Mmus	MAP12_HUMAN	MAP12_MOUSE
OG0005479	Pdam	MAP11_HUMAN	pdam_00013340-RA
OG0005479	Nvec	MAP11_HUMAN	NV2t006092001.1
OG0005479	Mmus	MAP11_HUMAN	MAP11_MOUSE
OG0005480	Nvec	PEPL1_HUMAN	NV2t004317001.1, NV2t004317002.1
OG0005480	Mmus	PEPL1_HUMAN	PEPL1_MOUSE
OG0005481	Nvec	PDE5A_HUMAN	NV2t002761001.1
OG0005481	Pdam	PDE5A_HUMAN	pdam_00015924-RA
OG0005481	Mmus	PDE5A_HUMAN	PDE5A_MOUSE
OG0005482	Nvec	PDE11_HUMAN	NV2t010846001.1
OG0005482	Pdam	PDE11_HUMAN	pdam_00008456-RA
OG0005482	Mmus	PDE11_HUMAN	PDE11_MOUSE
OG0005483	Pdam	PDIA3_HUMAN	pdam_00000763-RA
OG0005483	Nvec	PDIA3_HUMAN	NV2t024310001.1
OG0005483	Mmus	PDIA3_HUMAN	PDIA3_MOUSE
OG0005484	Nvec	PDIA4_HUMAN	NV2t012925001.1
OG0005484	Pdam	PDIA4_HUMAN	pdam_00008148-RA
OG0005484	Mmus	PDIA4_HUMAN	PDIA4_MOUSE
OG0005485	Nvec	PXL2B_HUMAN	NV2t013258001.1
OG0005485	Pdam	PXL2B_HUMAN	pdam_00014596-RA
OG0005485	Mmus	PXL2B_HUMAN	PXL2B_MOUSE
OG0005486	Pdam	PXL2A_HUMAN	pdam_00002720-RA
OG0005486	Nvec	PXL2A_HUMAN	NV2t009726001.1
OG0005486	Mmus	PXL2A_HUMAN	PXL2A_MOUSE
OG0005487	Nvec	RMD3_HUMAN	NV2t019589001.1
OG0005487	Pdam	RMD3_HUMAN	pdam_00002922-RA
OG0005487	Mmus	RMD3_HUMAN	RMD3_MOUSE
OG0005488	Nvec	RMD1_HUMAN	NV2t007819001.1
OG0005488	Pdam	RMD1_HUMAN	pdam_00000592-RA
OG0005488	Mmus	RMD1_HUMAN	RMD1_MOUSE
OG0005489	Nvec	SIR3_HUMAN	NV2t018440001.1
OG0005489	Pdam	SIR3_HUMAN	pdam_00011749-RA
OG0005489	Mmus	SIR3_HUMAN	SIR3_MOUSE
OG0005490	Nvec	SIR2_HUMAN	NV2t019990001.1
OG0005490	Pdam	SIR2_HUMAN	pdam_00020994-RA
OG0005490	Mmus	SIR2_HUMAN	SIR2_MOUSE
OG0005491	Nvec	SPF30_HUMAN	NV2t006803001.1
OG0005491	Pdam	SPF30_HUMAN	pdam_00023540-RA
OG0005491	Mmus	SPF30_HUMAN	SPF30_MOUSE
OG0005492	Nvec	TDRD3_HUMAN	NV2t002629001.1
OG0005492	Pdam	TDRD3_HUMAN	pdam_00009532-RA
OG0005492	Mmus	TDRD3_HUMAN	TDRD3_MOUSE
OG0005493	Nvec	TFB1M_HUMAN	NV2t008627001.1
OG0005493	Pdam	TFB1M_HUMAN	pdam_00010756-RA
OG0005493	Mmus	TFB1M_HUMAN	TFB1M_MOUSE
OG0005494	Nvec	TFB2M_HUMAN	NV2t025645001.1
OG0005494	Pdam	TFB2M_HUMAN	pdam_00012788-RA
OG0005494	Mmus	TFB2M_HUMAN	TFB2M_MOUSE
OG0005495	Nvec	ADX_HUMAN	NV2t008736001.1
OG0005495	Pdam	ADX_HUMAN	pdam_00004614-RA
OG0005495	Mmus	ADX_HUMAN	ADX_MOUSE
OG0005496	Nvec	BAG5_HUMAN	NV2t012087001.1
OG0005496	Pdam	BAG5_HUMAN	pdam_00004579-RA
OG0005496	Mmus	BAG5_HUMAN	BAG5_MOUSE
OG0005497	Nvec	FOXB1_HUMAN	NV2t025999001.1
OG0005497	Pdam	FOXB1_HUMAN	pdam_00011404-RA
OG0005497	Mmus	FOXB1_HUMAN	FOXB1_MOUSE
OG0005498	Nvec	TTF2_HUMAN	NV2t023757001.1
OG0005498	Pdam	TTF2_HUMAN	pdam_00000856-RA
OG0005498	Mmus	TTF2_HUMAN	TTF2_MOUSE
OG0005499	Nvec	RFFL_HUMAN	NV2t016141001.1
OG0005499	Pdam	RFFL_HUMAN	pdam_00000300-RA
OG0005499	Mmus	RFFL_HUMAN	RFFL_MOUSE
OG0005500	Nvec	TRIP6_HUMAN	NV2t013991001.1
OG0005500	Pdam	TRIP6_HUMAN	pdam_00004181-RA
OG0005500	Mmus	TRIP6_HUMAN	TRIP6_MOUSE
OG0005501	Nvec	XRCC1_HUMAN	NV2t021534001.1
OG0005501	Pdam	XRCC1_HUMAN	pdam_00000959-RA
OG0005501	Mmus	XRCC1_HUMAN	XRCC1_MOUSE
OG0005502	Nvec	3HIDH_HUMAN	NV2t011705001.1
OG0005502	Pdam	3HIDH_HUMAN	pdam_00010646-RA
OG0005502	Mmus	3HIDH_HUMAN	3HIDH_MOUSE
OG0005503	Nvec	4ET_HUMAN	NV2t016765001.1
OG0005503	Pdam	4ET_HUMAN	pdam_00012091-RA
OG0005503	Mmus	4ET_HUMAN	4ET_MOUSE
OG0005504	Nvec	5NTC_HUMAN	NV2t018476001.1
OG0005504	Pdam	5NTC_HUMAN	pdam_00015233-RA
OG0005504	Mmus	5NTC_HUMAN	5NTC_MOUSE
OG0005505	Nvec	5NTD_HUMAN	NV2t008757001.1
OG0005505	Pdam	5NTD_HUMAN	pdam_00004020-RA
OG0005505	Mmus	5NTD_HUMAN	5NTD_MOUSE
OG0005506	Nvec	6PGL_HUMAN	NV2t005204001.1
OG0005506	Pdam	6PGL_HUMAN	pdam_00017866-RA
OG0005506	Mmus	6PGL_HUMAN	6PGL_MOUSE
OG0005507	Nvec	A14EL_HUMAN	NV2t018209001.1
OG0005507	Pdam	A14EL_HUMAN	pdam_00004547-RA
OG0005507	Mmus	A14EL_HUMAN	A14EL_MOUSE
OG0005508	Nvec	A16A1_HUMAN	NV2t010194001.1
OG0005508	Pdam	A16A1_HUMAN	pdam_00003269-RA
OG0005508	Mmus	A16A1_HUMAN	A16A1_MOUSE
OG0005509	Nvec	A16L1_HUMAN	NV2t022165001.1
OG0005509	Pdam	A16L1_HUMAN	pdam_00020029-RA
OG0005509	Mmus	A16L1_HUMAN	A16L1_MOUSE
OG0005510	Mmus	AAA1_HUMAN	AAA1_MOUSE
OG0005510	Mmus	LAT2_HUMAN	LAT2_MOUSE
OG0005511	Nvec	AAKG1_HUMAN	NV2t012514001.1
OG0005511	Pdam	AAKG1_HUMAN	pdam_00005792-RA
OG0005511	Mmus	AAKG1_HUMAN	AAKG1_MOUSE
OG0005512	Nvec	AASD1_HUMAN	NV2t011695001.1
OG0005512	Pdam	AASD1_HUMAN	pdam_00012999-RA
OG0005512	Mmus	AASD1_HUMAN	AASD1_MOUSE
OG0005513	Nvec	AASS_HUMAN	NV2t000228001.1
OG0005513	Pdam	AASS_HUMAN	pdam_00004957-RA
OG0005513	Mmus	AASS_HUMAN	AASS_MOUSE
OG0005514	Nvec	AATF_HUMAN	NV2t001685001.1
OG0005514	Pdam	AATF_HUMAN	pdam_00022912-RA
OG0005514	Mmus	AATF_HUMAN	AATF_MOUSE
OG0005515	Nvec	ABCB9_HUMAN	NV2t004630001.1
OG0005515	Pdam	ABCB9_HUMAN	pdam_00011878-RA
OG0005515	Mmus	ABCB9_HUMAN	ABCB9_MOUSE
OG0005516	Nvec	ABCBA_HUMAN	NV2t019846001.1
OG0005516	Pdam	ABCBA_HUMAN	pdam_00015392-RA
OG0005516	Mmus	ABCBA_HUMAN	ABCBA_MOUSE
OG0005517	Nvec	ABCE1_HUMAN	NV2t003391001.1
OG0005517	Pdam	ABCE1_HUMAN	pdam_00008682-RA
OG0005517	Mmus	ABCE1_HUMAN	ABCE1_MOUSE
OG0005518	Nvec	ABCF2_HUMAN	NV2t012660001.1
OG0005518	Pdam	ABCF2_HUMAN	pdam_00018997-RA
OG0005518	Mmus	ABCF2_HUMAN	ABCF2_MOUSE
OG0005519	Nvec	ABCF3_HUMAN	NV2t013365001.1
OG0005519	Pdam	ABCF3_HUMAN	pdam_00003123-RA
OG0005519	Mmus	ABCF3_HUMAN	ABCF3_MOUSE
OG0005520	Nvec	ABD18_HUMAN	NV2t011738001.1
OG0005520	Pdam	ABD18_HUMAN	pdam_00022021-RA
OG0005520	Mmus	ABD18_HUMAN	ABD18_MOUSE
OG0005521	Nvec	ABH15_HUMAN	NV2t017300001.1
OG0005521	Pdam	ABH15_HUMAN	pdam_00010503-RA
OG0005521	Mmus	ABH15_HUMAN	ABH15_MOUSE
OG0005522	Nvec	ABHD1_HUMAN	NV2t018802001.1
OG0005522	Pdam	ABHD1_HUMAN	pdam_00019567-RA
OG0005522	Mmus	ABHD1_HUMAN	ABHD1_MOUSE
OG0005523	Nvec	ABHDA_HUMAN	NV2t016069001.1
OG0005523	Pdam	ABHDA_HUMAN	pdam_00008068-RA
OG0005523	Mmus	ABHDA_HUMAN	ABHDA_MOUSE
OG0005524	Nvec	ABHDB_HUMAN	NV2t016128001.1
OG0005524	Pdam	ABHDB_HUMAN	pdam_00005384-RA
OG0005524	Mmus	ABHDB_HUMAN	ABHDB_MOUSE
OG0005525	Nvec	ABHDD_HUMAN	NV2t006367001.1
OG0005525	Pdam	ABHDD_HUMAN	pdam_00014125-RA
OG0005525	Mmus	ABHDD_HUMAN	ABHDD_MOUSE
OG0005526	Nvec	ABITM_HUMAN	NV2t002140001.1
OG0005526	Pdam	ABITM_HUMAN	pdam_00014392-RA
OG0005526	Mmus	ABITM_HUMAN	ABITM_MOUSE
OG0005527	Nvec	ABRAL_HUMAN	NV2t011863001.1
OG0005527	Pdam	ABRAL_HUMAN	pdam_00009660-RA
OG0005527	Mmus	ABRAL_HUMAN	ABRAL_MOUSE
OG0005528	Nvec	ABRA_HUMAN	NV2t002005001.1
OG0005528	Pdam	ABRA_HUMAN	pdam_00021504-RA
OG0005528	Mmus	ABRA_HUMAN	ABRA_MOUSE
OG0005529	Nvec	ABT1_HUMAN	NV2t010113001.1
OG0005529	Pdam	ABT1_HUMAN	pdam_00014618-RA
OG0005529	Mmus	ABT1_HUMAN	ABT1_MOUSE
OG0005530	Nvec	ABTB1_HUMAN	NV2t001153001.1
OG0005530	Pdam	ABTB1_HUMAN	pdam_00022511-RA
OG0005530	Mmus	ABTB1_HUMAN	ABTB1_MOUSE
OG0005531	Nvec	ACAD8_HUMAN	NV2t009857001.1
OG0005531	Pdam	ACAD8_HUMAN	pdam_00006643-RA
OG0005531	Mmus	ACAD8_HUMAN	ACAD8_MOUSE
OG0005532	Nvec	ACADM_HUMAN	NV2t025666001.1
OG0005532	Pdam	ACADM_HUMAN	pdam_00012764-RA
OG0005532	Mmus	ACADM_HUMAN	ACADM_MOUSE
OG0005533	Nvec	ACADS_HUMAN	NV2t016438001.1
OG0005533	Pdam	ACADS_HUMAN	pdam_00003699-RA
OG0005533	Mmus	ACADS_HUMAN	ACADS_MOUSE
OG0005534	Nvec	ACATN_HUMAN	NV2t015272001.1
OG0005534	Pdam	ACATN_HUMAN	pdam_00011437-RA
OG0005534	Mmus	ACATN_HUMAN	ACATN_MOUSE
OG0005535	Nvec	ACDSB_HUMAN	NV2t018288001.1
OG0005535	Pdam	ACDSB_HUMAN	pdam_00016045-RA
OG0005535	Mmus	ACDSB_HUMAN	ACDSB_MOUSE
OG0005536	Nvec	ACER2_HUMAN	NV2t023619001.1
OG0005536	Pdam	ACER2_HUMAN	pdam_00007539-RA
OG0005536	Mmus	ACER2_HUMAN	ACER2_MOUSE
OG0005537	Nvec	ACER3_HUMAN	NV2t021404001.1
OG0005537	Pdam	ACER3_HUMAN	pdam_00001333-RA
OG0005537	Mmus	ACER3_HUMAN	ACER3_MOUSE
OG0005538	Nvec	ACK1_HUMAN	NV2t014426001.1
OG0005538	Pdam	ACK1_HUMAN	pdam_00003320-RA
OG0005538	Mmus	ACK1_HUMAN	ACK1_MOUSE
OG0005539	Nvec	ACKMT_HUMAN	NV2t011064001.1
OG0005539	Pdam	ACKMT_HUMAN	pdam_00012662-RA
OG0005539	Mmus	ACKMT_HUMAN	ACKMT_MOUSE
OG0005540	Nvec	ACMSD_HUMAN	NV2t011110001.1
OG0005540	Pdam	ACMSD_HUMAN	pdam_00024131-RA
OG0005540	Mmus	ACMSD_HUMAN	ACMSD_MOUSE
OG0005541	Nvec	ACO13_HUMAN	NV2t015978001.1
OG0005541	Pdam	ACO13_HUMAN	pdam_00010257-RA
OG0005541	Mmus	ACO13_HUMAN	ACO13_MOUSE
OG0005542	Nvec	ACOX3_HUMAN	NV2t016387001.1
OG0005542	Pdam	ACOX3_HUMAN	pdam_00000404-RA
OG0005542	Mmus	ACOX3_HUMAN	ACOX3_MOUSE
OG0005543	Nvec	ACPM_HUMAN	NV2t007076001.1
OG0005543	Pdam	ACPM_HUMAN	pdam_00022099-RA
OG0005543	Mmus	ACPM_HUMAN	ACPM_MOUSE
OG0005544	Nvec	ACS2L_HUMAN	NV2t019835001.1
OG0005544	Pdam	ACS2L_HUMAN	pdam_00021025-RA
OG0005544	Mmus	ACS2L_HUMAN	ACS2L_MOUSE
OG0005545	Nvec	ACSF3_HUMAN	NV2t011668001.1
OG0005545	Pdam	ACSF3_HUMAN	pdam_00005299-RA
OG0005545	Mmus	ACSF3_HUMAN	ACSF3_MOUSE
OG0005546	Nvec	ACSF4_HUMAN	NV2t003749001.1
OG0005546	Pdam	ACSF4_HUMAN	pdam_00025324-RA
OG0005546	Mmus	ACSF4_HUMAN	ACSF4_MOUSE
OG0005547	Nvec	ACSS3_HUMAN	NV2t018013001.1
OG0005547	Pdam	ACSS3_HUMAN	pdam_00019546-RA
OG0005547	Mmus	ACSS3_HUMAN	ACSS3_MOUSE
OG0005548	Nvec	ACTMP_HUMAN	NV2t007062001.1
OG0005548	Pdam	ACTMP_HUMAN	pdam_00012005-RA
OG0005548	Mmus	ACTMP_HUMAN	ACTMP_MOUSE
OG0005549	Nvec	ADAS_HUMAN	NV2t007983001.1
OG0005549	Pdam	ADAS_HUMAN	pdam_00006230-RA
