Orthogroup	Hsap	Mmus
OG0005058	CAB39_HUMAN	CAB39_MOUSE
OG0005059	CABP2_HUMAN	CABP2_MOUSE
OG0005059	CABP5_HUMAN	CABP1_MOUSE, CABP5_MOUSE
OG0005060	ELNE_HUMAN	ELNE_MOUSE
OG0005060	CAP7_HUMAN, PRTN3_HUMAN	PRTN3_MOUSE
OG0005061	CAZA2_HUMAN	CAZA2_MOUSE
OG0005061	CAZA1_HUMAN	CAZA1_MOUSE
OG0005062	CCL16_HUMAN, CCL26_HUMAN, CC4L_HUMAN, CCL4_HUMAN	CCL4_MOUSE
OG0005063	CTF1_HUMAN	CTF1_MOUSE
OG0005063	CLCF1_HUMAN	CTF2_MOUSE, CLCF1_MOUSE
OG0005065	CSN9_HUMAN	CSN9_MOUSE
OG0005066	CXA4_HUMAN	CXA4_MOUSE
OG0005066	CXA1_HUMAN	CXA6_MOUSE, CXA1_MOUSE
OG0005068	DCAF5_HUMAN	DCAF5_MOUSE
OG0005069	DCST1_HUMAN	DCST1_MOUSE
OG0005069	DCST2_HUMAN	DCST2_MOUSE
OG0005070	DIRA1_HUMAN	DIRA1_MOUSE
OG0005070	DIRA3_HUMAN, DIRA2_HUMAN	DIRA2_MOUSE
OG0005071	EPHX4_HUMAN	EPHX4_MOUSE
OG0005072	ERI3_HUMAN	ERI3_MOUSE
OG0005073	PEPL_HUMAN	PEPL_MOUSE
OG0005073	EVPL_HUMAN, EVPLL_HUMAN	EVPL_MOUSE
OG0005074	F131A_HUMAN	F131A_MOUSE
OG0005074	F131C_HUMAN, F131B_HUMAN	F131B_MOUSE
OG0005075	GPVI_HUMAN	GPVI_MOUSE
OG0005075	FCAR_HUMAN, NCTR1_HUMAN	NCTR1_MOUSE
OG0005076	TECTA_HUMAN	TECTA_MOUSE
OG0005076	FCGBP_HUMAN, ZAN_HUMAN	ZAN_MOUSE
OG0005077	FLVC2_HUMAN	FLVC2_MOUSE
OG0005077	FLVC1_HUMAN	FLVC1_MOUSE
OG0005078	GAR3_HUMAN, GAR4_HUMAN, GAR5B_HUMAN, GAR6_HUMAN	GAR3_MOUSE
OG0005079	GFI1B_HUMAN	GFI1B_MOUSE
OG0005080	GLIS1_HUMAN	GLIS1_MOUSE
OG0005080	GLIS3_HUMAN	GLIS3_MOUSE
OG0005081	GRIN3_HUMAN	GRIN3_MOUSE
OG0005081	GRIN2_HUMAN, GRIN1_HUMAN	GRIN1_MOUSE
OG0005082	GSDMA_HUMAN, GSDMB_HUMAN	GSDMA_MOUSE, GSDA2_MOUSE, GSDA3_MOUSE
OG0005083	GSDMC_HUMAN	GSDMC_MOUSE, GSDC4_MOUSE, GSDC2_MOUSE, GSDC3_MOUSE
OG0005084	GUC2F_HUMAN	GUC2F_MOUSE
OG0005084	GUC2D_HUMAN	GUC2D_MOUSE, GUC2E_MOUSE
OG0005085	HNMT_HUMAN	HNMT_MOUSE
OG0005086	ICAM1_HUMAN	ICAM1_MOUSE
OG0005086	ICAM3_HUMAN, ICAM5_HUMAN	ICAM5_MOUSE
OG0005087	IGFL4_HUMAN, IGFL3_HUMAN, IGFL1_HUMAN, IGFL2_HUMAN	IGFL_MOUSE
OG0005088	IKKA_HUMAN	IKKA_MOUSE
OG0005088	IKKB_HUMAN	IKKB_MOUSE
OG0005089	IL17B_HUMAN	IL17B_MOUSE
OG0005089	IL17D_HUMAN, IL17C_HUMAN	IL17C_MOUSE
OG0005090	IL36A_HUMAN	IL36A_MOUSE
OG0005090	IL36G_HUMAN, IL37_HUMAN	IL36G_MOUSE
OG0005091	INSM1_HUMAN	INSM1_MOUSE
OG0005091	INSM2_HUMAN	INSM2_MOUSE
OG0005092	KBTBB_HUMAN	KBTBB_MOUSE
OG0005092	KLD7B_HUMAN, KLD7A_HUMAN	KLD7A_MOUSE
OG0005093	KCNG1_HUMAN	KCNG1_MOUSE
OG0005093	KCNG2_HUMAN, KCNG4_HUMAN	KCNG4_MOUSE
OG0005094	KHDC1_HUMAN, KHDCL_HUMAN	KHD1B_MOUSE, KHD1A_MOUSE, KHD1C_MOUSE
OG0005095	KLF6_HUMAN	KLF6_MOUSE
OG0005095	KLF7_HUMAN	KLF7_MOUSE
OG0005096	KRA14_HUMAN, KRA11_HUMAN, KRA13_HUMAN, KRA15_HUMAN	KRA93_MOUSE
OG0005097	KV502_HUMAN, KVD41_HUMAN, KV621_HUMAN, KVD21_HUMAN	KV5A9_MOUSE
OG0005099	LATS2_HUMAN	LATS2_MOUSE
OG0005099	LATS1_HUMAN	LATS1_MOUSE
OG0005100	PTGDS_HUMAN, LCNL1_HUMAN, LCN15_HUMAN, LCN6_HUMAN	PTGDS_MOUSE
OG0005101	LDOC1_HUMAN, RTL8B_HUMAN, RTL8C_HUMAN, RTL8A_HUMAN	LDOC1_MOUSE
OG0005102	LEG10_HUMAN, PPL13_HUMAN, LEG16_HUMAN, PP13_HUMAN	LEG10_MOUSE
OG0005103	LN28A_HUMAN	LN28A_MOUSE
OG0005103	LN28B_HUMAN	LN28B_MOUSE
OG0005104	LRP10_HUMAN	LRP10_MOUSE
OG0005104	LRP3_HUMAN, LRP12_HUMAN	LRP12_MOUSE
OG0005105	LRRN1_HUMAN	LRRN1_MOUSE
OG0005105	LRRN2_HUMAN, LRRN3_HUMAN	LRRN3_MOUSE
OG0005106	THRSP_HUMAN	THRSP_MOUSE
OG0005106	M1IP1_HUMAN	M1IP1_MOUSE
OG0005107	MAGD1_HUMAN, MAGD4_HUMAN, MAGD2_HUMAN, TROP_HUMAN	MAGD1_MOUSE
OG0005108	MAML2_HUMAN, MAML3_HUMAN, MAML1_HUMAN	MAML1_MOUSE
OG0005109	MET22_HUMAN	MET22_MOUSE
OG0005110	MYL11_HUMAN	MYL11_MOUSE
OG0005110	MLRV_HUMAN	MYL10_MOUSE, MLRV_MOUSE
OG0005111	MMS19_HUMAN	MMS19_MOUSE
OG0005112	MROH7_HUMAN, MROH8_HUMAN, MROH5_HUMAN, MROH6_HUMAN	MROH7_MOUSE
OG0005113	MX1_HUMAN, MX2_HUMAN	MX2_MOUSE, MX1B_MOUSE, MX1_MOUSE
OG0005114	MYOM3_HUMAN	MYOM3_MOUSE
OG0005114	MYOM2_HUMAN, MYOM1_HUMAN	MYOM1_MOUSE
OG0005115	NINJ1_HUMAN	NINJ1_MOUSE
OG0005115	NINJ2_HUMAN	NINJ2_MOUSE
OG0005116	NKD1_HUMAN	NKD1_MOUSE
OG0005116	NKD2_HUMAN	NKD2_MOUSE
OG0005117	NXPH1_HUMAN	NXPH1_MOUSE
OG0005117	NXPH4_HUMAN, NXPH2_HUMAN	NXPH2_MOUSE
OG0005118	OSBL3_HUMAN	OSBL3_MOUSE
OG0005118	OSBL7_HUMAN, OSBL6_HUMAN	OSBL6_MOUSE
OG0005119	PA2G3_HUMAN	PA2G3_MOUSE
OG0005120	PAOX_HUMAN	PAOX_MOUSE
OG0005120	SMOX_HUMAN	SMOX_MOUSE
OG0005121	PGAM2_HUMAN	PGAM2_MOUSE
OG0005121	PGAM4_HUMAN, PGAM1_HUMAN	PGAM1_MOUSE
OG0005122	PGAP3_HUMAN	PGAP3_MOUSE
OG0005123	PILRA_HUMAN, PILRB_HUMAN	PILRA_MOUSE, PILB2_MOUSE, PILRB_MOUSE
OG0005124	PKHA6_HUMAN	PKHA6_MOUSE
OG0005124	PKHA5_HUMAN, PKHA7_HUMAN	PKHA7_MOUSE
OG0005125	POP5_HUMAN	POP5_MOUSE
OG0005126	RASF7_HUMAN	RASF7_MOUSE
OG0005126	RASF8_HUMAN	RASF8_MOUSE
OG0005127	RHG19_HUMAN	RHG19_MOUSE
OG0005128	ZN654_HUMAN	ZN654_MOUSE
OG0005128	RLF_HUMAN, ZN292_HUMAN	ZN292_MOUSE
OG0005129	RT29_HUMAN	RT29_MOUSE
OG0005130	S22AH_HUMAN	S22AH_MOUSE
OG0005130	S22AV_HUMAN, S22AN_HUMAN	S22AN_MOUSE
OG0005131	S35G6_HUMAN, S35G3_HUMAN, S35G4_HUMAN, S35G5_HUMAN	S35G3_MOUSE
OG0005132	UTER_HUMAN, SG1D1_HUMAN, SG1D4_HUMAN, SG1D2_HUMAN	UTER_MOUSE
OG0005133	SO1A2_HUMAN	SO1A4_MOUSE, SO1A5_MOUSE, SO1A1_MOUSE, SO1A6_MOUSE
OG0005134	SO1B1_HUMAN, SO1B3_HUMAN, SO1B7_HUMAN, SO1BT_HUMAN	SO1B2_MOUSE
OG0005135	SPTSA_HUMAN	SPTSA_MOUSE
OG0005135	SPTSB_HUMAN	SPTSB_MOUSE
OG0005136	ST2A1_HUMAN	ST2A8_MOUSE, ST2A6_MOUSE, ST2A1_MOUSE, ST2A2_MOUSE
OG0005137	T132D_HUMAN	T132D_MOUSE
OG0005137	T132B_HUMAN, T132C_HUMAN	T132C_MOUSE
OG0005138	TCAF1_HUMAN	TCAF1_MOUSE
OG0005138	TCAF2_HUMAN	TCAF3_MOUSE, TCAF2_MOUSE
OG0005139	TF2H4_HUMAN	TF2H4_MOUSE
OG0005140	TNPO3_HUMAN	TNPO3_MOUSE
OG0005141	TREX2_HUMAN	TREX2_MOUSE
OG0005141	TREX1_HUMAN	TREX1_MOUSE
OG0005142	TXD17_HUMAN	TXD17_MOUSE
OG0005143	VATE1_HUMAN	VATE1_MOUSE
OG0005143	VATE2_HUMAN	VATE2_MOUSE
OG0005145	WFS1_HUMAN	WFS1_MOUSE
OG0005146	Z385A_HUMAN	Z385A_MOUSE
OG0005146	Z385D_HUMAN, Z385B_HUMAN	Z385B_MOUSE
OG0005147	ZCHC7_HUMAN	ZCHC7_MOUSE
OG0005148	ZFYV9_HUMAN, ZFY16_HUMAN	ZFY16_MOUSE
OG0005149	ZN296_HUMAN, ZN497_HUMAN, ZN502_HUMAN, ZNF70_HUMAN	ZN296_MOUSE
OG0005150	ZP2_HUMAN	ZP2_MOUSE
OG0005150	ZP4_HUMAN, ZP1_HUMAN	ZP1_MOUSE
OG0005213	CLC4G_HUMAN	CLC4G_MOUSE
OG0005215	ERCC6_HUMAN	ERCC6_MOUSE
OG0005216	PGBD5_HUMAN	PGBD5_MOUSE
OG0005217	TMPS9_HUMAN	TMPS9_MOUSE
OG0005219	TSN3_HUMAN	TSN3_MOUSE
OG0005221	WNT16_HUMAN	WNT16_MOUSE
OG0005222	WNT6_HUMAN	WNT6_MOUSE
OG0005223	WNT1_HUMAN	WNT1_MOUSE
OG0005224	DYRK4_HUMAN	DYRK4_MOUSE
OG0005225	MND1_HUMAN	MND1_MOUSE
OG0005226	DDIAS_HUMAN	DDIAS_MOUSE
OG0005227	RAB30_HUMAN	RAB30_MOUSE
OG0005228	PPN_HUMAN	PPN_MOUSE
OG0005229	ATS18_HUMAN	ATS18_MOUSE
OG0005229	ATS16_HUMAN	ATS16_MOUSE
OG0005230	ATS17_HUMAN, ATS19_HUMAN	ATS19_MOUSE
OG0005232	FMOD_HUMAN	FMOD_MOUSE
OG0005232	LUM_HUMAN	LUM_MOUSE
OG0005233	FOXB1_HUMAN	FOXB1_MOUSE
OG0005234	MALR1_HUMAN	MALR1_MOUSE
OG0005235	ANX13_HUMAN	ANX13_MOUSE
OG0005236	RS27A_HUMAN	RS27A_MOUSE
OG0005237	UBC_HUMAN	UBC_MOUSE
OG0005238	RL40_HUMAN	RL40_MOUSE
OG0005239	HSPA9_HUMAN	HSPA9_MOUSE
OG0005240	BIP_HUMAN	BIP_MOUSE
OG0005241	PAX6_HUMAN	PAX6_MOUSE
OG0005242	ARX_HUMAN	ARX_MOUSE
OG0005243	GABPA_HUMAN	GABPA_MOUSE
OG0005244	NCS1_HUMAN	NCS1_MOUSE
OG0005245	CHSTE_HUMAN	CHSTE_MOUSE
OG0005246	DHX57_HUMAN	DHX57_MOUSE
OG0005247	CX065_HUMAN	CX065_MOUSE
OG0005248	NCLX_HUMAN	NCLX_MOUSE
OG0005249	DYT2B_HUMAN	DYT2B_MOUSE
OG0005250	GNAO_HUMAN	GNAO_MOUSE
OG0005251	PALS1_HUMAN	PALS1_MOUSE
OG0005252	BCL10_HUMAN	BCL10_MOUSE
OG0005253	EFMT4_HUMAN	EFMT4_MOUSE
OG0005254	KLH17_HUMAN	KLH17_MOUSE
OG0005255	KLH20_HUMAN	KLH20_MOUSE
OG0005256	IPP_HUMAN	IPP_MOUSE
OG0005257	KIF3A_HUMAN	KIF3A_MOUSE
OG0005258	S7A14_HUMAN	S7A14_MOUSE
OG0005259	BHA15_HUMAN	BHA15_MOUSE
OG0005260	ATOH7_HUMAN	ATOH7_MOUSE
OG0005261	MNX1_HUMAN	MNX1_MOUSE
OG0005262	NEC1_HUMAN	NEC1_MOUSE
OG0005263	NEC2_HUMAN	NEC2_MOUSE
OG0005264	FCER2_HUMAN	FCER2_MOUSE
OG0005265	ASCL5_HUMAN	ASCL5_MOUSE
OG0005266	EI24_HUMAN	EI24_MOUSE
OG0005267	CHD1L_HUMAN	CHD1L_MOUSE
OG0005268	HELLS_HUMAN	HELLS_MOUSE
OG0005269	TSSK4_HUMAN	TSSK4_MOUSE
OG0005270	PPP6_HUMAN	PPP6_MOUSE
OG0005271	SCX_HUMAN	SCX_MOUSE
OG0005272	VP13C_HUMAN	VP13C_MOUSE
OG0005273	CDK5_HUMAN	CDK5_MOUSE
OG0005274	FOXJ3_HUMAN	FOXJ3_MOUSE
OG0005275	PRDX4_HUMAN	PRDX4_MOUSE
OG0005276	TMC6_HUMAN	TMC6_MOUSE
OG0005277	S17A5_HUMAN	S17A5_MOUSE
OG0005278	PP1B_HUMAN	PP1B_MOUSE
OG0005279	GABR1_HUMAN	GABR1_MOUSE
OG0005280	TDRD3_HUMAN	TDRD3_MOUSE
OG0005281	ABCA2_HUMAN	ABCA2_MOUSE
OG0005282	TRXR2_HUMAN	TRXR2_MOUSE
OG0005283	SAMD7_HUMAN	SAMD7_MOUSE
OG0005284	UBP19_HUMAN	UBP19_MOUSE
OG0005285	PLK1_HUMAN	PLK1_MOUSE
OG0005286	DRP2_HUMAN	DRP2_MOUSE
OG0005287	SIR7_HUMAN	SIR7_MOUSE
OG0005289	IF4A3_HUMAN	IF4A3_MOUSE
OG0005290	ANR55_HUMAN	ANR55_MOUSE
OG0005291	ZER1_HUMAN	ZER1_MOUSE
OG0005292	AL8A1_HUMAN	AL8A1_MOUSE
OG0005293	WIPF3_HUMAN	WIPF3_MOUSE
OG0005294	BAG5_HUMAN	BAG5_MOUSE
OG0005295	NRARP_HUMAN	NRARP_MOUSE
OG0005296	LRC27_HUMAN	LRC27_MOUSE
OG0005297	GLYM_HUMAN	GLYM_MOUSE
OG0005298	SFXN2_HUMAN	SFXN2_MOUSE
OG0005299	RM37_HUMAN	RM37_MOUSE
OG0005300	CANB1_HUMAN	CANB1_MOUSE
OG0005301	SC24B_HUMAN, SC24A_HUMAN	SC24A_MOUSE
OG0005302	MCMD2_HUMAN	MCMD2_MOUSE
OG0005303	PIWL2_HUMAN	PIWL2_MOUSE
OG0005304	TSTD3_HUMAN	TSTD3_MOUSE
OG0005305	GBRL2_HUMAN	GBRL2_MOUSE
OG0005306	GPX4_HUMAN	GPX4_MOUSE
OG0005307	DCR1A_HUMAN	DCR1A_MOUSE
OG0005308	CCNI2_HUMAN, CCNI_HUMAN	CCNI_MOUSE
OG0005309	CDKL2_HUMAN	CDKL2_MOUSE
OG0005310	IMP1L_HUMAN	IMP1L_MOUSE
OG0005311	ODPX_HUMAN	ODPX_MOUSE
OG0005312	TERA_HUMAN	TERA_MOUSE
OG0005313	ZCPW1_HUMAN	ZCPW1_MOUSE
OG0005314	CDK10_HUMAN	CDK10_MOUSE
OG0005315	PHF12_HUMAN	PHF12_MOUSE
OG0005316	PECR_HUMAN	PECR_MOUSE
OG0005317	IDHP_HUMAN	IDHP_MOUSE
OG0005318	GLRX1_HUMAN	GLRX1_MOUSE
OG0005319	POLI_HUMAN	POLI_MOUSE
OG0005320	SPAST_HUMAN	SPAST_MOUSE
OG0005321	PEBP1_HUMAN	PEBP1_MOUSE, PEBP2_MOUSE
OG0005322	MINY4_HUMAN	MINY4_MOUSE
OG0005323	E2AK4_HUMAN	E2AK4_MOUSE
OG0005324	CIA2B_HUMAN	CIA2B_MOUSE
OG0005325	CIA2A_HUMAN	CIA2A_MOUSE
OG0005326	TFB1M_HUMAN	TFB1M_MOUSE
OG0005327	TFB2M_HUMAN	TFB2M_MOUSE
OG0005328	NR2E1_HUMAN	NR2E1_MOUSE
OG0005329	NR2E3_HUMAN	NR2E3_MOUSE
OG0005330	MDC1_HUMAN	MDC1_MOUSE
OG0005331	PAXI1_HUMAN	PAXI1_MOUSE
OG0005332	RPC2_HUMAN	RPC2_MOUSE
OG0005333	RPB2_HUMAN	RPB2_MOUSE
OG0005334	PDIA3_HUMAN	PDIA3_MOUSE
OG0005335	PDIA4_HUMAN	PDIA4_MOUSE
OG0005336	ASCC3_HUMAN	ASCC3_MOUSE
OG0005337	U520_HUMAN	U520_MOUSE
OG0005338	SPAT1_HUMAN	SPAT1_MOUSE
OG0005339	DRG2_HUMAN	DRG2_MOUSE
OG0005340	DRG1_HUMAN	DRG1_MOUSE
OG0005341	FBXL4_HUMAN	FBXL4_MOUSE
OG0005342	FXL17_HUMAN	FXL17_MOUSE
OG0005343	PDE11_HUMAN	PDE11_MOUSE
OG0005344	PDE5A_HUMAN	PDE5A_MOUSE
OG0005345	RMD3_HUMAN	RMD3_MOUSE
OG0005346	RMD1_HUMAN	RMD1_MOUSE
OG0005347	GTPBA_HUMAN	GTPBA_MOUSE
OG0005348	ACADV_HUMAN	ACADV_MOUSE
OG0005349	XRCC1_HUMAN	XRCC1_MOUSE
OG0005350	ITSN1_HUMAN	ITSN1_MOUSE
OG0005351	PYR1_HUMAN	PYR1_MOUSE
OG0005352	PHS_HUMAN	PHS_MOUSE
OG0005353	PHTF1_HUMAN	PHTF1_MOUSE
OG0005354	T161B_HUMAN	T161B_MOUSE
OG0005355	PXL2B_HUMAN	PXL2B_MOUSE
OG0005356	NOPC1_HUMAN	NOPC1_MOUSE
OG0005357	F181B_HUMAN	F181B_MOUSE
OG0005358	PPIL4_HUMAN	PPIL4_MOUSE
OG0005359	MOB2_HUMAN	MOB2_MOUSE
OG0005360	PSA1_HUMAN	PSA1_MOUSE
OG0005361	MON2_HUMAN	MON2_MOUSE
OG0005362	VATO_HUMAN	VATO_MOUSE
OG0005364	MASP1_HUMAN	MASP1_MOUSE
OG0005365	CSN8_HUMAN	CSN8_MOUSE
OG0005366	SP16H_HUMAN	SP16H_MOUSE
OG0005368	KAD7_HUMAN	KAD7_MOUSE
OG0005369	IVD_HUMAN	IVD_MOUSE
OG0005370	CFA43_HUMAN	CFA43_MOUSE
OG0005371	VKGC_HUMAN	VKGC_MOUSE
OG0005372	NDUV1_HUMAN	NDUV1_MOUSE
OG0005373	MIS12_HUMAN	MIS12_MOUSE
OG0005374	SPT22_HUMAN	SPT22_MOUSE
OG0005375	MCM6_HUMAN	MCM6_MOUSE
OG0005377	RIBC2_HUMAN	RIBC2_MOUSE
OG0005378	NU155_HUMAN	NU155_MOUSE
OG0005380	DCUP_HUMAN	DCUP_MOUSE
OG0005381	FKBP8_HUMAN	FKBP8_MOUSE
OG0005382	SCOC_HUMAN	SCOC_MOUSE
OG0005383	EFCB7_HUMAN	EFCB7_MOUSE
OG0005384	WDR47_HUMAN	WDR47_MOUSE
OG0005386	DNPEP_HUMAN	DNPEP_MOUSE
OG0005387	UNC79_HUMAN	UNC79_MOUSE
OG0005388	LRC42_HUMAN	LRC42_MOUSE
OG0005389	TM41B_HUMAN	TM41B_MOUSE
OG0005390	MSRA_HUMAN	MSRA_MOUSE
OG0005391	SNR25_HUMAN	SNR25_MOUSE
OG0005392	QORL1_HUMAN	QORL1_MOUSE
OG0005393	RENBP_HUMAN	RENBP_MOUSE
OG0005394	ARLY_HUMAN	ARLY_MOUSE
OG0005395	EMC3_HUMAN	EMC3_MOUSE
OG0005396	CYBP_HUMAN	CYBP_MOUSE
OG0005397	IMP4_HUMAN	IMP4_MOUSE
OG0005398	MAK16_HUMAN	MAK16_MOUSE
OG0005399	FXL14_HUMAN	FXL14_MOUSE
OG0005400	TM86A_HUMAN	TM86A_MOUSE
OG0005401	TRIP6_HUMAN	TRIP6_MOUSE
OG0005402	SL9C1_HUMAN	SL9C1_MOUSE
OG0005403	TRI23_HUMAN	TRI23_MOUSE
OG0005404	MA1B1_HUMAN	MA1B1_MOUSE
OG0005405	RM10_HUMAN	RM10_MOUSE
OG0005406	RPC6_HUMAN	RPC6_MOUSE
OG0005407	SYVN1_HUMAN	SYVN1_MOUSE
OG0005408	OSTM1_HUMAN	OSTM1_MOUSE
OG0005409	NDUAC_HUMAN	NDUAC_MOUSE
OG0005410	PPCT_HUMAN	PPCT_MOUSE
OG0005411	GHDC_HUMAN	GHDC_MOUSE
OG0005412	TM248_HUMAN	TM248_MOUSE
OG0005413	CSTF1_HUMAN	CSTF1_MOUSE
OG0005414	FUZZY_HUMAN	FUZZY_MOUSE
OG0005417	IFT81_HUMAN	IFT81_MOUSE
OG0005419	AT7L3_HUMAN	AT7L3_MOUSE
OG0005420	BTBD7_HUMAN	BTBD7_MOUSE
OG0005421	BBS7_HUMAN	BBS7_MOUSE
OG0005422	HMX3_HUMAN	HMX3_MOUSE
OG0005423	SETD6_HUMAN	SETD6_MOUSE
OG0005424	SLU7_HUMAN	SLU7_MOUSE
OG0005425	LLR1_HUMAN	LLR1_MOUSE
OG0005427	KIFA3_HUMAN	KIFA3_MOUSE
OG0005428	VP35L_HUMAN	VP35L_MOUSE
OG0005429	FZR1_HUMAN	FZR1_MOUSE
OG0005430	NUP88_HUMAN	NUP88_MOUSE
OG0005431	RL23A_HUMAN	RL23A_MOUSE
OG0005432	K0513_HUMAN	K0513_MOUSE
OG0005433	NUDT9_HUMAN	NUDT9_MOUSE
OG0005434	NUSAP_HUMAN	NUSAP_MOUSE
OG0005435	FZD4_HUMAN	FZD4_MOUSE
OG0005436	PTH_HUMAN	PTH_MOUSE
OG0005437	LRC45_HUMAN	LRC45_MOUSE
OG0005439	PGAP1_HUMAN	PGAP1_MOUSE
OG0005440	MSH2_HUMAN	MSH2_MOUSE
OG0005441	EXOG_HUMAN	EXOG_MOUSE
OG0005442	TTC41_HUMAN	TTC41_MOUSE
OG0005443	COPE_HUMAN	COPE_MOUSE
OG0005444	IMP3_HUMAN	IMP3_MOUSE
OG0005445	GOLI4_HUMAN	GOLI4_MOUSE
OG0005446	PHP14_HUMAN	PHP14_MOUSE
OG0005447	RPB9_HUMAN	RPB9_MOUSE
OG0005448	CTRO_HUMAN	CTRO_MOUSE
OG0005449	D19L3_HUMAN	D19L3_MOUSE
OG0005450	CSN7B_HUMAN	CSN7B_MOUSE
OG0005451	RAB28_HUMAN	RAB28_MOUSE
OG0005453	ATPMK_HUMAN	ATPMK_MOUSE
OG0005454	AP4S1_HUMAN	AP4S1_MOUSE
OG0005455	CNS1_HUMAN	CNS1_MOUSE
OG0005456	CCD14_HUMAN	CCD14_MOUSE
OG0005457	PDC6I_HUMAN	PDC6I_MOUSE
OG0005459	RLGPB_HUMAN	RLGPB_MOUSE
OG0005460	EFHC2_HUMAN	EFHC2_MOUSE
OG0005461	TPPC1_HUMAN	TPPC1_MOUSE
OG0005462	SKA2_HUMAN	SKA2_MOUSE
OG0005463	FAN1_HUMAN	FAN1_MOUSE
OG0005464	CPAP_HUMAN	CPAP_MOUSE
OG0005465	FXL12_HUMAN	FXL12_MOUSE
OG0005466	RTTN_HUMAN	RTTN_MOUSE
OG0005467	ORC1_HUMAN	ORC1_MOUSE
OG0005468	PP1RB_HUMAN	PP1RB_MOUSE
OG0005469	DHRS6_HUMAN	DHRS6_MOUSE
OG0005470	CC137_HUMAN	CC137_MOUSE
OG0005471	MCPH1_HUMAN	MCPH1_MOUSE
OG0005472	IST1_HUMAN	IST1_MOUSE
OG0005474	LYAR_HUMAN	LYAR_MOUSE
OG0005475	LMBD2_HUMAN	LMBD2_MOUSE
OG0005476	TBC25_HUMAN	TBC25_MOUSE
OG0005477	ABHDA_HUMAN	ABHDA_MOUSE
OG0005478	IDUA_HUMAN	IDUA_MOUSE
OG0005480	DPH6_HUMAN	DPH6_MOUSE
OG0005481	NHP2_HUMAN	NHP2_MOUSE
OG0005482	B9D2_HUMAN	B9D2_MOUSE
OG0005483	LZTR1_HUMAN	LZTR1_MOUSE
OG0005484	CPLN1_HUMAN	CPLN1_MOUSE
OG0005485	MTNA_HUMAN	MTNA_MOUSE
OG0005486	XRCC2_HUMAN	XRCC2_MOUSE
OG0005487	TMM18_HUMAN	TMM18_MOUSE
OG0005488	SMO_HUMAN	SMO_MOUSE
OG0005489	LSM1_HUMAN	LSM1_MOUSE
OG0005490	IKBP1_HUMAN	IKBP1_MOUSE
OG0005493	GRPE1_HUMAN	GRPE1_MOUSE
OG0005494	THOC1_HUMAN	THOC1_MOUSE
OG0005495	FLCN_HUMAN	FLCN_MOUSE
OG0005496	RECK_HUMAN	RECK_MOUSE
OG0005498	PCY2_HUMAN	PCY2_MOUSE
OG0005499	COX15_HUMAN	COX15_MOUSE
OG0005500	MICU1_HUMAN	MICU1_MOUSE
OG0005501	ECT2_HUMAN	ECT2_MOUSE
OG0005502	SMC2_HUMAN	SMC2_MOUSE
OG0005503	SAS10_HUMAN	SAS10_MOUSE
OG0005504	DPOD2_HUMAN	DPOD2_MOUSE
OG0005505	UBR4_HUMAN	UBR4_MOUSE
OG0005506	LSM2_HUMAN	LSM2_MOUSE
OG0005507	CMAP3_HUMAN	CMAP3_MOUSE
OG0005508	BABA1_HUMAN	BABA1_MOUSE
OG0005509	KIF22_HUMAN	KIF22_MOUSE
OG0005510	SSRG_HUMAN	SSRG_MOUSE
OG0005511	CFA95_HUMAN	CFA95_MOUSE
OG0005512	ZC3HA_HUMAN	ZC3HA_MOUSE
OG0005515	MIOX_HUMAN	MIOX_MOUSE
OG0005517	UBXN7_HUMAN	UBXN7_MOUSE
OG0005520	INT13_HUMAN	INT13_MOUSE
OG0005521	PARL_HUMAN	PARL_MOUSE
OG0005522	OST48_HUMAN	OST48_MOUSE
OG0005523	MPV17_HUMAN	MPV17_MOUSE
OG0005525	TSSC4_HUMAN	TSSC4_MOUSE
OG0005526	LENG8_HUMAN	LENG8_MOUSE
OG0005527	GTPB8_HUMAN	GTPB8_MOUSE
OG0005528	UCKL1_HUMAN	UCKL1_MOUSE
OG0005529	DRC10_HUMAN	DRC10_MOUSE
OG0005530	NFX1_HUMAN	NFX1_MOUSE
OG0005531	TSN_HUMAN	TSN_MOUSE
OG0005532	PNCB_HUMAN	PNCB_MOUSE
OG0005533	RM17_HUMAN	RM17_MOUSE
OG0005534	RS7_HUMAN	RS7_MOUSE
OG0005535	GPAN1_HUMAN	GPAN1_MOUSE
OG0005536	CENPN_HUMAN	CENPN_MOUSE
OG0005538	PDIP3_HUMAN	PDIP3_MOUSE
OG0005539	RECQ4_HUMAN	RECQ4_MOUSE
OG0005540	TRRAP_HUMAN	TRRAP_MOUSE
OG0005541	FIBP_HUMAN	FIBP_MOUSE
OG0005543	MED21_HUMAN	MED21_MOUSE
OG0005545	TTI2_HUMAN	TTI2_MOUSE
OG0005546	DYDC2_HUMAN, DYDC1_HUMAN	DYDC1_MOUSE
OG0005548	HBAP1_HUMAN	HBAP1_MOUSE
OG0005549	FAF1_HUMAN	FAF1_MOUSE
OG0005550	AP4B1_HUMAN	AP4B1_MOUSE
OG0005551	TEKT2_HUMAN	TEKT2_MOUSE
OG0005552	PEMT_HUMAN	PEMT_MOUSE
OG0005553	EPN4_HUMAN	EPN4_MOUSE
OG0005554	ZNHI3_HUMAN	ZNHI3_MOUSE
OG0005555	BLM_HUMAN	BLM_MOUSE
