Orthogroup	Species	Mmus	Orthologs
OG0003610	Hsap	TF2H4_MOUSE	TF2H4_HUMAN
OG0003626	Acer	AQR_MOUSE	KAK2567367.1
OG0003626	Nvec	AQR_MOUSE	NV2t001588003.1, NV2t001588001.1, NV2t001588002.1
OG0003626	Hsap	AQR_MOUSE	AQR_HUMAN
OG0003642	Acer	FHI1B_MOUSE, FHI1A_MOUSE	KAK2567877.1
OG0003642	Nvec	FHI1B_MOUSE, FHI1A_MOUSE	NV2t002721001.1
OG0003642	Hsap	FHI1B_MOUSE	FHI1B_HUMAN
OG0003642	Hsap	FHI1A_MOUSE	FHI1A_HUMAN
OG0003660	Acer	FBX40_MOUSE, FBX30_MOUSE	KAK2568431.1
OG0003660	Nvec	FBX40_MOUSE, FBX30_MOUSE	NV2t013926001.1
OG0003660	Hsap	FBX40_MOUSE	FBX40_HUMAN
OG0003660	Hsap	FBX30_MOUSE	FBX30_HUMAN
OG0003676	Acer	SNAB_MOUSE, SNAA_MOUSE	KAK2568950.1
OG0003676	Nvec	SNAB_MOUSE, SNAA_MOUSE	NV2t020174001.1
OG0003676	Hsap	SNAB_MOUSE	SNAB_HUMAN
OG0003676	Hsap	SNAA_MOUSE	SNAA_HUMAN
OG0003692	Acer	CEPT1_MOUSE, CHPT1_MOUSE	KAK2569327.1
OG0003692	Nvec	CEPT1_MOUSE, CHPT1_MOUSE	NV2t017783001.1
OG0003692	Hsap	CEPT1_MOUSE	CEPT1_HUMAN
OG0003692	Hsap	CHPT1_MOUSE	CHPT1_HUMAN
OG0003709	Acer	HOOK1_MOUSE, HOOK3_MOUSE	KAK2569947.1
OG0003709	Nvec	HOOK1_MOUSE, HOOK3_MOUSE	NV2t001136001.1
OG0003709	Hsap	HOOK1_MOUSE	HOOK1_HUMAN
OG0003709	Hsap	HOOK3_MOUSE	HOOK3_HUMAN
OG0003723	Acer	KAT2B_MOUSE, KAT2A_MOUSE	KAK2570133.1
OG0003723	Nvec	KAT2B_MOUSE, KAT2A_MOUSE	NV2t012475001.1
OG0003723	Hsap	KAT2B_MOUSE	KAT2B_HUMAN
OG0003723	Hsap	KAT2A_MOUSE	KAT2A_HUMAN
OG0003741	Acer	DCAF6_MOUSE	KAK2570559.1
OG0003741	Nvec	DCAF6_MOUSE	NV2t009424001.1, NV2t009424002.1, NV2t009424003.1
OG0003741	Hsap	DCAF6_MOUSE	DCAF6_HUMAN
OG0003758	Acer	ODPA_MOUSE, ODPAT_MOUSE	KAK2570940.1
OG0003758	Nvec	ODPA_MOUSE, ODPAT_MOUSE	NV2t008456001.1
OG0003758	Hsap	ODPA_MOUSE	ODPA_HUMAN
OG0003758	Hsap	ODPAT_MOUSE	ODPAT_HUMAN
OG0003775	Nvec	EXD2_MOUSE	NV2t000683001.1, NV2t000683002.1
OG0003775	Acer	EXD2_MOUSE	KAK2571322.1, KAK2571324.1
OG0003775	Hsap	EXD2_MOUSE	EXD2_HUMAN
OG0003791	Acer	TV23B_MOUSE	KAK2571725.1
OG0003791	Nvec	TV23B_MOUSE	NV2t007547001.1, NV2t007547002.1
OG0003791	Hsap	TV23B_MOUSE	TV23C_HUMAN, TV23B_HUMAN
OG0003807	Acer	NDEL1_MOUSE, NDE1_MOUSE	KAK2571838.1
OG0003807	Nvec	NDEL1_MOUSE, NDE1_MOUSE	NV2t007804001.1
OG0003807	Hsap	NDEL1_MOUSE	NDEL1_HUMAN
OG0003807	Hsap	NDE1_MOUSE	NDE1_HUMAN
OG0003823	Acer	SAC2_MOUSE	KAK2572184.1
OG0003823	Nvec	SAC2_MOUSE	NV2t019042001.1, NV2t019042002.1, NV2t019042003.1
OG0003823	Hsap	SAC2_MOUSE	SAC2_HUMAN
OG0003840	Acer	RCCD1_MOUSE	KAK2572611.1
OG0003840	Nvec	RCCD1_MOUSE	NV2t017459001.1, NV2t017459003.1, NV2t017459002.1
OG0003840	Hsap	RCCD1_MOUSE	RCCD1_HUMAN
OG0003859	Nvec	SBP2L_MOUSE, SEBP2_MOUSE	NV2t013841001.1
OG0003859	Acer	SBP2L_MOUSE, SEBP2_MOUSE	KAK2573034.1
OG0003859	Hsap	SBP2L_MOUSE	SBP2L_HUMAN
OG0003859	Hsap	SEBP2_MOUSE	SEBP2_HUMAN
OG0003508	Acer	KAL1L_MOUSE, KANL1_MOUSE	KAK2564760.1
OG0003508	Nvec	KAL1L_MOUSE, KANL1_MOUSE	NV2t011205001.1
OG0003508	Hsap	KAL1L_MOUSE	KAL1L_HUMAN
OG0003508	Hsap	KANL1_MOUSE	KANL1_HUMAN
OG0003558	Acer	NIT1_MOUSE	KAK2565902.1
OG0003558	Nvec	NIT1_MOUSE	NV2t025110001.1, NV2t025110002.1, NV2t025110003.1
OG0003558	Hsap	NIT1_MOUSE	NIT1_HUMAN
OG0003576	Acer	PAPS1_MOUSE, PAPS2_MOUSE	KAK2566201.1
OG0003576	Nvec	PAPS1_MOUSE, PAPS2_MOUSE	NV2t014348001.1
OG0003576	Hsap	PAPS1_MOUSE	PAPS1_HUMAN
OG0003576	Hsap	PAPS2_MOUSE	PAPS2_HUMAN
OG0003593	Acer	PKNX1_MOUSE, PKNX2_MOUSE	KAK2566632.1
OG0003593	Nvec	PKNX1_MOUSE, PKNX2_MOUSE	NV2t022282001.1
OG0003593	Hsap	PKNX1_MOUSE	PKNX1_HUMAN
OG0003593	Hsap	PKNX2_MOUSE	PKNX2_HUMAN
OG0003609	Acer	PRR3_MOUSE, PP1RA_MOUSE	KAK2567029.1
OG0003609	Nvec	PRR3_MOUSE, PP1RA_MOUSE	NV2t025481001.1
OG0003609	Hsap	PRR3_MOUSE	PRR3_HUMAN
OG0003609	Hsap	PP1RA_MOUSE	PP1RA_HUMAN
OG0003624	Acer	DAAM1_MOUSE, DAAM2_MOUSE	KAK2567340.1
OG0003624	Nvec	DAAM1_MOUSE, DAAM2_MOUSE	NV2t020653001.1
OG0003624	Hsap	DAAM1_MOUSE	DAAM1_HUMAN
OG0003624	Hsap	DAAM2_MOUSE	DAAM2_HUMAN
OG0003640	Acer	WIF1_MOUSE	KAK2567775.1, KAK2567778.1
OG0003640	Nvec	WIF1_MOUSE	NV2t025579001.1, NV2t025543001.1
OG0003640	Hsap	WIF1_MOUSE	WIF1_HUMAN
OG0003657	Acer	NUP62_MOUSE	KAK2568349.1
OG0003657	Nvec	NUP62_MOUSE	NV2t015237001.1, NV2t015237002.1
OG0003657	Hsap	NUP62_MOUSE	NUP62_HUMAN, N62CL_HUMAN
OG0003673	Acer	PPR37_MOUSE	KAK2568849.1
OG0003673	Nvec	PPR37_MOUSE	NV2t020633002.1, NV2t020633001.1, NV2t020633003.1
OG0003673	Hsap	PPR37_MOUSE	PPR37_HUMAN
OG0003699	Acer	PIGW_MOUSE	KAK2569633.1
OG0003699	Nvec	PIGW_MOUSE	NV2t000544001.1, NV2t000538001.1, NV2t000544002.1
OG0003699	Hsap	PIGW_MOUSE	PIGW_HUMAN
OG0003713	Acer	FBX4_MOUSE	KAK2569962.1
OG0003713	Nvec	FBX4_MOUSE	NV2t000197002.1, NV2t000197004.1, NV2t000197005.1
OG0003713	Hsap	FBX4_MOUSE	FBX4_HUMAN
OG0003729	Acer	LRRF2_MOUSE, LRRF1_MOUSE	KAK2570290.1
OG0003729	Nvec	LRRF2_MOUSE, LRRF1_MOUSE	NV2t010822001.1
OG0003729	Hsap	LRRF2_MOUSE	LRRF2_HUMAN
OG0003729	Hsap	LRRF1_MOUSE	LRRF1_HUMAN
OG0003748	Acer	RB39B_MOUSE, RB39A_MOUSE	KAK2570738.1
OG0003748	Nvec	RB39B_MOUSE, RB39A_MOUSE	NV2t009172001.1
OG0003748	Hsap	RB39B_MOUSE	RB39B_HUMAN
OG0003748	Hsap	RB39A_MOUSE	RB39A_HUMAN
OG0003765	Acer	DDX20_MOUSE	KAK2571132.1
OG0003765	Nvec	DDX20_MOUSE	NV2t002310001.1, NV2t002310003.1, NV2t002310002.1
OG0003765	Hsap	DDX20_MOUSE	DDX20_HUMAN
OG0003798	Acer	NTAN1_MOUSE	KAK2571776.1
OG0003798	Nvec	NTAN1_MOUSE	NV2t007690003.1, NV2t007690001.1, NV2t007690002.1
OG0003798	Hsap	NTAN1_MOUSE	NTAN1_HUMAN
OG0003815	Acer	PIGY_MOUSE	KAK2572009.1
OG0003815	Nvec	PIGY_MOUSE	NV2t008030001.1, NV2t008030002.1, NV2t008030004.1
OG0003815	Hsap	PIGY_MOUSE	PIGY_HUMAN
OG0003834	Acer	LBX2_MOUSE, LBX1_MOUSE	KAK2572522.1
OG0003834	Nvec	LBX2_MOUSE, LBX1_MOUSE	NV2t017667001.1
OG0003834	Hsap	LBX2_MOUSE	LBX2_HUMAN
OG0003834	Hsap	LBX1_MOUSE	LBX1_HUMAN
OG0003853	Acer	AS3MT_MOUSE	KAK2572969.1
OG0003853	Nvec	AS3MT_MOUSE	NV2t018116001.1, NV2t018116002.1, NV2t019048001.1
OG0003853	Hsap	AS3MT_MOUSE	AS3MT_HUMAN
OG0003870	Acer	PR40B_MOUSE, PR40A_MOUSE	KAK2573176.1
OG0003870	Nvec	PR40B_MOUSE, PR40A_MOUSE	NV2t009550001.1
OG0003870	Hsap	PR40B_MOUSE	PR40B_HUMAN
OG0003870	Hsap	PR40A_MOUSE	PR40A_HUMAN
OG0003888	Acer	DCNL1_MOUSE, DCNL2_MOUSE	KAK2573436.1
OG0003888	Nvec	DCNL1_MOUSE, DCNL2_MOUSE	NV2t022048001.1
OG0003888	Hsap	DCNL1_MOUSE	DCNL1_HUMAN
OG0003888	Hsap	DCNL2_MOUSE	DCNL2_HUMAN
OG0003906	Acer	DSCL1_MOUSE, DSCAM_MOUSE	KAK2573811.1
OG0003906	Nvec	DSCL1_MOUSE, DSCAM_MOUSE	NV2t022749001.1
OG0003906	Hsap	DSCL1_MOUSE	DSCL1_HUMAN
OG0003906	Hsap	DSCAM_MOUSE	DSCAM_HUMAN
OG0003922	Acer	KSR2_MOUSE, KSR1_MOUSE	KAK2573947.1
OG0003922	Nvec	KSR2_MOUSE, KSR1_MOUSE	NV2t016449001.1
OG0003922	Hsap	KSR2_MOUSE	KSR2_HUMAN
OG0003922	Hsap	KSR1_MOUSE	KSR1_HUMAN
OG0003602	Acer	VANG2_MOUSE, VANG1_MOUSE	KAK2566798.1
OG0003602	Nvec	VANG2_MOUSE, VANG1_MOUSE	NV2t022604001.1
OG0003602	Hsap	VANG2_MOUSE	VANG2_HUMAN
OG0003602	Hsap	VANG1_MOUSE	VANG1_HUMAN
OG0003617	Acer	PLPP7_MOUSE, PLPP6_MOUSE	KAK2567190.1
OG0003617	Nvec	PLPP7_MOUSE, PLPP6_MOUSE	NV2t025721001.1
OG0003617	Hsap	PLPP7_MOUSE	PLPP7_HUMAN
OG0003617	Hsap	PLPP6_MOUSE	PLPP6_HUMAN
OG0003633	Acer	RM04_MOUSE	KAK2567507.1
OG0003633	Nvec	RM04_MOUSE	NV2t020355003.1, NV2t020355001.1, NV2t020355002.1
OG0003633	Hsap	RM04_MOUSE	RM04_HUMAN
OG0003684	Acer	RASF7_MOUSE, RASF8_MOUSE	KAK2569158.1
OG0003684	Nvec	RASF7_MOUSE, RASF8_MOUSE	NV2t018242001.1
OG0003684	Hsap	RASF7_MOUSE	RASF7_HUMAN
OG0003684	Hsap	RASF8_MOUSE	RASF8_HUMAN
OG0003701	Acer	DMTA2_MOUSE, DMRTA_MOUSE	KAK2569761.1
OG0003701	Nvec	DMTA2_MOUSE, DMRTA_MOUSE	NV2t001086001.1
OG0003701	Hsap	DMTA2_MOUSE	DMTA2_HUMAN
OG0003701	Hsap	DMRTA_MOUSE	DMRTA_HUMAN
OG0003716	Acer	YTDC1_MOUSE	KAK2569992.1
OG0003716	Nvec	YTDC1_MOUSE	NV2t001727002.1, NV2t001727001.1, NV2t001727003.1
OG0003716	Hsap	YTDC1_MOUSE	YTDC1_HUMAN
OG0003730	Acer	PHOP1_MOUSE, PHOP2_MOUSE	KAK2570295.1
OG0003730	Nvec	PHOP1_MOUSE, PHOP2_MOUSE	NV2t011751001.1
OG0003730	Hsap	PHOP1_MOUSE	PHOP1_HUMAN
OG0003730	Hsap	PHOP2_MOUSE	PHOP2_HUMAN
OG0003749	Acer	UBP16_MOUSE, UBP45_MOUSE	KAK2570758.1
OG0003749	Nvec	UBP16_MOUSE, UBP45_MOUSE	NV2t008795001.1
OG0003749	Hsap	UBP16_MOUSE	UBP16_HUMAN
OG0003749	Hsap	UBP45_MOUSE	UBP45_HUMAN
OG0003754	Acer	KBRS2_MOUSE, KBRS1_MOUSE	KAK2570836.1
OG0003754	Nvec	KBRS2_MOUSE, KBRS1_MOUSE	NV2t008820001.1
OG0003754	Hsap	KBRS2_MOUSE	KBRS2_HUMAN
OG0003754	Hsap	KBRS1_MOUSE	KBRS1_HUMAN
OG0003772	Acer	CXXC1_MOUSE	KAK2571254.1
OG0003772	Nvec	CXXC1_MOUSE	NV2t002196003.1, NV2t002196001.1, NV2t002196002.1
OG0003772	Hsap	CXXC1_MOUSE	CXXC1_HUMAN
OG0003787	Acer	ERF3A_MOUSE, ERF3B_MOUSE	KAK2571598.1
OG0003787	Nvec	ERF3A_MOUSE, ERF3B_MOUSE	NV2t006934001.1
OG0003787	Hsap	ERF3A_MOUSE	ERF3A_HUMAN
OG0003787	Hsap	ERF3B_MOUSE	ERF3B_HUMAN
OG0003801	Acer	HAPR1_MOUSE, HAPR2_MOUSE	KAK2571797.1
OG0003801	Nvec	HAPR1_MOUSE, HAPR2_MOUSE	NV2t006854001.1
OG0003801	Hsap	HAPR1_MOUSE	HAPR1_HUMAN
OG0003801	Hsap	HAPR2_MOUSE	HAPR2_HUMAN
OG0003816	Acer	MYO15_MOUSE	KAK2572046.1
OG0003816	Nvec	MYO15_MOUSE	NV2t008176002.1, NV2t008176001.1, NV2t008176003.1
OG0003816	Hsap	MYO15_MOUSE	MYO15_HUMAN
OG0003832	Acer	MMS19_MOUSE	KAK2572426.1
OG0003832	Nvec	MMS19_MOUSE	NV2t018381002.1, NV2t018381001.1, NV2t018381003.1
OG0003832	Hsap	MMS19_MOUSE	MMS19_HUMAN
OG0003847	Acer	TBC14_MOUSE, TBC12_MOUSE	KAK2572709.1
OG0003847	Nvec	TBC14_MOUSE, TBC12_MOUSE	NV2t018296001.1
OG0003847	Hsap	TBC14_MOUSE	TBC14_HUMAN
OG0003847	Hsap	TBC12_MOUSE	TBC12_HUMAN
OG0003866	Acer	TMM19_MOUSE	KAK2573152.1
OG0003866	Nvec	TMM19_MOUSE	NV2t009993001.1, NV2t009993002.1, NV2t009993003.1
OG0003866	Hsap	TMM19_MOUSE	TMM19_HUMAN
OG0003882	Acer	ACAD9_MOUSE, ACADV_MOUSE	KAK2573341.1
OG0003882	Nvec	ACAD9_MOUSE, ACADV_MOUSE	NV2t022341003.1
OG0003882	Hsap	ACAD9_MOUSE	ACAD9_HUMAN
OG0003882	Hsap	ACADV_MOUSE	ACADV_HUMAN
OG0003887	Acer	RRAGA_MOUSE, RRAGB_MOUSE	KAK2573419.1
OG0003887	Nvec	RRAGA_MOUSE, RRAGB_MOUSE	NV2t022683001.1
OG0003887	Hsap	RRAGA_MOUSE	RRAGA_HUMAN
OG0003887	Hsap	RRAGB_MOUSE	RRAGB_HUMAN
OG0003904	Acer	TAF9_MOUSE, TAF9B_MOUSE	KAK2573751.1
OG0003904	Nvec	TAF9_MOUSE, TAF9B_MOUSE	NV2t022036001.1
OG0003904	Hsap	TAF9_MOUSE	TAF9_HUMAN
OG0003904	Hsap	TAF9B_MOUSE	TAF9B_HUMAN
OG0003920	Acer	GUCD1_MOUSE	KAK2573932.1
OG0003920	Nvec	GUCD1_MOUSE	NV2t016460002.1, NV2t016460001.1, NV2t016467001.1
OG0003920	Hsap	GUCD1_MOUSE	GUCD1_HUMAN
OG0003935	Acer	DERL3_MOUSE, DERL2_MOUSE	KAK2574101.1
OG0003935	Nvec	DERL3_MOUSE, DERL2_MOUSE	NV2t016519001.1
OG0003935	Hsap	DERL3_MOUSE	DERL3_HUMAN
OG0003935	Hsap	DERL2_MOUSE	DERL2_HUMAN
OG0003543	Acer	TF2H1_MOUSE	KAK2565594.1
OG0003543	Nvec	TF2H1_MOUSE	NV2t018012001.1, NV2t018012002.1, NV2t018012003.1
OG0003543	Hsap	TF2H1_MOUSE	TF2H1_HUMAN
OG0003560	Nvec	FBXL6_MOUSE	NV2t025108001.1, NV2t025108002.1
OG0003560	Acer	FBXL6_MOUSE	KAK2565916.1, KAK2565915.1
OG0003560	Hsap	FBXL6_MOUSE	FBXL6_HUMAN
OG0003578	Acer	DHB14_MOUSE	KAK2566284.1
OG0003578	Nvec	DHB14_MOUSE	NV2t013133001.1, NV2t015225001.1, NV2t015225005.1
OG0003578	Hsap	DHB14_MOUSE	DHB14_HUMAN
OG0003611	Acer	PMF1_MOUSE	KAK2567070.1
OG0003611	Nvec	PMF1_MOUSE	NV2t023387001.1, NV2t023387002.1, NV2t023387003.1
OG0003611	Hsap	PMF1_MOUSE	PMF1_HUMAN
OG0003628	Nvec	DDX28_MOUSE	NV2t019709001.1
OG0003628	Acer	DDX28_MOUSE	KAK2567413.1, KAK2567409.1, KAK2567410.1
OG0003628	Hsap	DDX28_MOUSE	DDX28_HUMAN
OG0003644	Acer	GNTK_MOUSE	KAK2567934.1
OG0003644	Nvec	GNTK_MOUSE	NV2t023709002.1, NV2t023709001.1, NV2t023709003.1
OG0003644	Hsap	GNTK_MOUSE	GNTK_HUMAN
OG0003662	Acer	P210L_MOUSE, PO210_MOUSE	KAK2568492.1
OG0003662	Nvec	P210L_MOUSE, PO210_MOUSE	NV2t013925001.1
OG0003662	Hsap	P210L_MOUSE	P210L_HUMAN
OG0003662	Hsap	PO210_MOUSE	PO210_HUMAN
OG0003678	Acer	ATF5_MOUSE, ATF4_MOUSE	KAK2569053.1
OG0003678	Nvec	ATF5_MOUSE, ATF4_MOUSE	NV2t007614001.1
OG0003678	Hsap	ATF5_MOUSE	ATF5_HUMAN
OG0003678	Hsap	ATF4_MOUSE	ATF4_HUMAN
OG0003695	Acer	GNPTG_MOUSE	KAK2569451.1
OG0003695	Nvec	GNPTG_MOUSE	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1
OG0003695	Hsap	GNPTG_MOUSE	GNPTG_HUMAN
OG0003711	Acer	RPAB2_MOUSE	KAK2569951.1
OG0003711	Nvec	RPAB2_MOUSE	NV2t001833003.1, NV2t001833001.1, NV2t001833002.1
OG0003711	Hsap	RPAB2_MOUSE	RPAB2_HUMAN
OG0003725	Acer	LMBRL_MOUSE, LMBR1_MOUSE	KAK2570169.1
OG0003725	Nvec	LMBRL_MOUSE, LMBR1_MOUSE	NV2t011836001.1
OG0003725	Hsap	LMBRL_MOUSE	LMBRL_HUMAN
OG0003725	Hsap	LMBR1_MOUSE	LMBR1_HUMAN
OG0003743	Acer	TET5C_MOUSE, TET5A_MOUSE	KAK2570610.1
OG0003743	Nvec	TET5C_MOUSE, TET5A_MOUSE	NV2t009321001.1
OG0003743	Hsap	TET5C_MOUSE	TET5C_HUMAN
OG0003743	Hsap	TET5A_MOUSE	TET5A_HUMAN
OG0003760	Nvec	LSM3_MOUSE	NV2t000686001.1
OG0003760	Acer	LSM3_MOUSE	KAK2571011.1, KAK2571122.1, KAK2571123.1
OG0003760	Hsap	LSM3_MOUSE	LSM3_HUMAN
OG0003777	Acer	POC1B_MOUSE, POC1A_MOUSE	KAK2571397.1
OG0003777	Nvec	POC1B_MOUSE, POC1A_MOUSE	NV2t001156001.1
OG0003777	Hsap	POC1B_MOUSE	POC1B_HUMAN
OG0003777	Hsap	POC1A_MOUSE	POC1A_HUMAN
OG0003793	Acer	RFIP4_MOUSE, RFIP3_MOUSE	KAK2571736.1
OG0003793	Nvec	RFIP4_MOUSE, RFIP3_MOUSE	NV2t007565001.1
OG0003793	Hsap	RFIP4_MOUSE	RFIP4_HUMAN
OG0003793	Hsap	RFIP3_MOUSE	RFIP3_HUMAN
OG0003809	Acer	ACON_MOUSE	KAK2571878.1
OG0003809	Nvec	ACON_MOUSE	NV2t006935001.1, NV2t006935002.1, NV2t006935003.1
OG0003809	Hsap	ACON_MOUSE	ACON_HUMAN
OG0003844	Acer	MEP50_MOUSE	KAK2572662.1
OG0003844	Nvec	MEP50_MOUSE	NV2t010278001.1, NV2t010278002.1, NV2t010278003.1
OG0003844	Hsap	MEP50_MOUSE	MEP50_HUMAN
OG0003864	Acer	SETD3_MOUSE	KAK2573102.1
OG0003864	Nvec	SETD3_MOUSE	NV2t010523001.1, NV2t010523003.1, NV2t010523002.1
OG0003864	Hsap	SETD3_MOUSE	SETD3_HUMAN
OG0003880	Acer	RAB6B_MOUSE, RAB6A_MOUSE	KAK2573334.1
OG0003880	Nvec	RAB6B_MOUSE, RAB6A_MOUSE	NV2t021593001.1
OG0003880	Hsap	RAB6B_MOUSE	RAB6B_HUMAN
OG0003880	Hsap	RAB6A_MOUSE	RAB6A_HUMAN
OG0003897	Acer	PA1B2_MOUSE, PA1B3_MOUSE	KAK2573620.1
OG0003897	Nvec	PA1B2_MOUSE, PA1B3_MOUSE	NV2t022111001.1
OG0003897	Hsap	PA1B2_MOUSE	PA1B2_HUMAN
OG0003897	Hsap	PA1B3_MOUSE	PA1B3_HUMAN
OG0003902	Acer	BACE2_MOUSE, BACE1_MOUSE	KAK2573732.1
OG0003902	Nvec	BACE2_MOUSE, BACE1_MOUSE	NV2t022331001.1
OG0003902	Hsap	BACE2_MOUSE	BACE2_HUMAN
OG0003902	Hsap	BACE1_MOUSE	BACE1_HUMAN
OG0003919	Acer	SMD3_MOUSE	KAK2573931.1
OG0003919	Nvec	SMD3_MOUSE	NV2t016459001.1, NV2t016466002.1, NV2t016466001.1
OG0003919	Hsap	SMD3_MOUSE	SMD3_HUMAN
OG0003934	Acer	ASPH1_MOUSE, ASPH2_MOUSE	KAK2574096.1
OG0003934	Nvec	ASPH1_MOUSE, ASPH2_MOUSE	NV2t015697001.1
OG0003934	Hsap	ASPH1_MOUSE	ASPH1_HUMAN
OG0003934	Hsap	ASPH2_MOUSE	ASPH2_HUMAN
OG0003939	Acer	CX6A2_MOUSE, CX6A1_MOUSE	KAK2574236.1
OG0003939	Nvec	CX6A2_MOUSE, CX6A1_MOUSE	NV2t016444001.1
OG0003939	Hsap	CX6A2_MOUSE	CX6A2_HUMAN
OG0003939	Hsap	CX6A1_MOUSE	CX6A1_HUMAN
OG0003629	Nvec	KPTN_MOUSE	NV2t006393001.1, NV2t006393002.1
OG0003629	Acer	KPTN_MOUSE	KAK2567422.1, KAK2567425.1
OG0003629	Hsap	KPTN_MOUSE	KPTN_HUMAN
OG0003646	Acer	NEMO_MOUSE, OPTN_MOUSE	KAK2568022.1
OG0003646	Nvec	NEMO_MOUSE, OPTN_MOUSE	NV2t003019001.1
OG0003646	Hsap	NEMO_MOUSE	NEMO_HUMAN
OG0003646	Hsap	OPTN_MOUSE	OPTN_HUMAN
OG0003664	Acer	PACS2_MOUSE, PACS1_MOUSE	KAK2568603.1
OG0003664	Nvec	PACS2_MOUSE, PACS1_MOUSE	NV2t019785001.1
OG0003664	Hsap	PACS2_MOUSE	PACS2_HUMAN
OG0003664	Hsap	PACS1_MOUSE	PACS1_HUMAN
OG0003681	Acer	GYS2_MOUSE, GYS1_MOUSE	KAK2569066.1
OG0003681	Nvec	GYS2_MOUSE, GYS1_MOUSE	NV2t019016001.1
OG0003681	Hsap	GYS2_MOUSE	GYS2_HUMAN
OG0003681	Hsap	GYS1_MOUSE	GYS1_HUMAN
OG0003696	Acer	ABTB2_MOUSE, ABTB3_MOUSE	KAK2569465.1
OG0003696	Nvec	ABTB2_MOUSE, ABTB3_MOUSE	NV2t017493001.1
OG0003696	Hsap	ABTB2_MOUSE	ABTB2_HUMAN
OG0003696	Hsap	ABTB3_MOUSE	ABTB3_HUMAN
OG0003728	Acer	TLK1_MOUSE, TLK2_MOUSE	KAK2570250.1
OG0003728	Nvec	TLK1_MOUSE, TLK2_MOUSE	NV2t012633001.1
OG0003728	Hsap	TLK1_MOUSE	TLK1_HUMAN
OG0003728	Hsap	TLK2_MOUSE	TLK2_HUMAN
OG0003747	Acer	MSTO1_MOUSE	KAK2570700.1
OG0003747	Nvec	MSTO1_MOUSE	NV2t009188001.1, NV2t009188002.1, NV2t009188003.1
OG0003747	Hsap	MSTO1_MOUSE	MSTO1_HUMAN
OG0003764	Acer	OTUD1_MOUSE, OTUD5_MOUSE	KAK2571104.1
OG0003764	Nvec	OTUD1_MOUSE, OTUD5_MOUSE	NV2t000043001.1
OG0003764	Hsap	OTUD1_MOUSE	OTUD1_HUMAN
OG0003764	Hsap	OTUD5_MOUSE	OTUD5_HUMAN
OG0003769	Acer	TPRKB_MOUSE	KAK2571181.1
OG0003769	Nvec	TPRKB_MOUSE	NV2t001692003.1, NV2t001692001.1, NV2t001692002.1
OG0003769	Hsap	TPRKB_MOUSE	TPRKB_HUMAN
OG0003785	Acer	SPHK2_MOUSE, SPHK1_MOUSE	KAK2571560.1
OG0003785	Nvec	SPHK2_MOUSE, SPHK1_MOUSE	NV2t007516001.1
OG0003785	Hsap	SPHK2_MOUSE	SPHK2_HUMAN
OG0003785	Hsap	SPHK1_MOUSE	SPHK1_HUMAN
OG0003800	Acer	UBAD2_MOUSE, UBAD1_MOUSE	KAK2571795.1
OG0003800	Nvec	UBAD2_MOUSE, UBAD1_MOUSE	NV2t007097001.1
OG0003800	Hsap	UBAD2_MOUSE	UBAD2_HUMAN
OG0003800	Hsap	UBAD1_MOUSE	UBAD1_HUMAN
OG0003817	Acer	CENPM_MOUSE	KAK2572083.1
OG0003817	Nvec	CENPM_MOUSE	NV2t007125001.1, NV2t007122001.1, NV2t007122002.1
OG0003817	Hsap	CENPM_MOUSE	CENPM_HUMAN
OG0003835	Acer	BNI3L_MOUSE, BNIP3_MOUSE	KAK2572556.1
OG0003835	Nvec	BNI3L_MOUSE, BNIP3_MOUSE	NV2t017498001.1
OG0003835	Hsap	BNI3L_MOUSE	BNI3L_HUMAN
OG0003835	Hsap	BNIP3_MOUSE	BNIP3_HUMAN
OG0003867	Acer	KAT6B_MOUSE, KAT6A_MOUSE	KAK2573160.1
OG0003867	Nvec	KAT6B_MOUSE, KAT6A_MOUSE	NV2t010052001.1
OG0003867	Hsap	KAT6B_MOUSE	KAT6B_HUMAN
OG0003867	Hsap	KAT6A_MOUSE	KAT6A_HUMAN
OG0003883	Acer	BCORL_MOUSE, BCOR_MOUSE	KAK2573365.1
OG0003883	Hsap	BCORL_MOUSE	BCORL_HUMAN
OG0003883	Hsap	BCOR_MOUSE	BCOR2_HUMAN, BCOR_HUMAN
OG0003900	Acer	TREX2_MOUSE, TREX1_MOUSE	KAK2573687.1
OG0003900	Nvec	TREX2_MOUSE, TREX1_MOUSE	NV2t010212001.1
OG0003900	Hsap	TREX2_MOUSE	TREX2_HUMAN
OG0003900	Hsap	TREX1_MOUSE	TREX1_HUMAN
OG0003916	Acer	HNF1A_MOUSE, HNF1B_MOUSE	KAK2573909.1
OG0003916	Nvec	HNF1A_MOUSE, HNF1B_MOUSE	NV2t016636001.1
OG0003916	Hsap	HNF1A_MOUSE	HNF1A_HUMAN
OG0003916	Hsap	HNF1B_MOUSE	HNF1B_HUMAN
OG0003931	Acer	INP5K_MOUSE, PI5PA_MOUSE	KAK2574054.1
OG0003931	Nvec	INP5K_MOUSE, PI5PA_MOUSE	NV2t016237001.1
OG0003931	Hsap	INP5K_MOUSE	INP5K_HUMAN
OG0003931	Hsap	PI5PA_MOUSE	PI5PA_HUMAN
OG0003936	Acer	BCR_MOUSE, ABR_MOUSE	KAK2574132.1
