Orthogroup	Species	Hsap	Orthologs
OG0003492	Acer	GET4_HUMAN	KAK2564057.1
OG0003492	Nvec	GET4_HUMAN	NV2t007110003.1, NV2t007110001.1, NV2t007110002.1
OG0003492	Mmus	GET4_HUMAN	GET4_MOUSE
OG0003509	Acer	CB069_HUMAN	KAK2564805.1
OG0003509	Nvec	CB069_HUMAN	NV2t010618003.1, NV2t010618002.1, NV2t010618001.1
OG0003509	Mmus	CB069_HUMAN	CB069_MOUSE
OG0003526	Acer	AMN1_HUMAN	KAK2565196.1
OG0003526	Nvec	AMN1_HUMAN	NV2t009901003.1, NV2t009901001.1, NV2t009901002.1
OG0003526	Mmus	AMN1_HUMAN	AMN1_MOUSE
OG0003542	Acer	UBP7_HUMAN	KAK2565584.1
OG0003542	Nvec	UBP7_HUMAN	NV2t007286001.1, NV2t007286002.1, NV2t007286003.1
OG0003542	Mmus	UBP7_HUMAN	UBP7_MOUSE
OG0003547	Acer	MYRF_HUMAN	KAK2565718.1
OG0003547	Nvec	MYRF_HUMAN	NV2t019038001.1, NV2t019038002.1, NV2t019038003.1
OG0003547	Mmus	MYRF_HUMAN	MYRF_MOUSE
OG0003582	Acer	TM220_HUMAN	KAK2566343.1, KAK2571877.1
OG0003582	Nvec	TM220_HUMAN	NV2t006936001.1, NV2t006936002.1
OG0003582	Mmus	TM220_HUMAN	TM220_MOUSE
OG0003614	Acer	SPTA1_HUMAN, SPTN1_HUMAN	KAK2567176.1
OG0003614	Nvec	SPTA1_HUMAN, SPTN1_HUMAN	NV2t024718002.1
OG0003614	Mmus	SPTA1_HUMAN	SPTA1_MOUSE
OG0003614	Mmus	SPTN1_HUMAN	SPTN1_MOUSE
OG0003631	Acer	SPTSA_HUMAN, SPTSB_HUMAN	KAK2567476.1
OG0003631	Nvec	SPTSA_HUMAN, SPTSB_HUMAN	NV2t020940001.1
OG0003631	Mmus	SPTSA_HUMAN	SPTSA_MOUSE
OG0003631	Mmus	SPTSB_HUMAN	SPTSB_MOUSE
OG0003647	Acer	HAND2_HUMAN, HAND1_HUMAN	KAK2568026.1
OG0003647	Nvec	HAND2_HUMAN, HAND1_HUMAN	NV2t002675001.1
OG0003647	Mmus	HAND2_HUMAN	HAND2_MOUSE
OG0003647	Mmus	HAND1_HUMAN	HAND1_MOUSE
OG0003667	Acer	DCST1_HUMAN, DCST2_HUMAN	KAK2568693.1
OG0003667	Nvec	DCST1_HUMAN, DCST2_HUMAN	NV2t019569001.1
OG0003667	Mmus	DCST1_HUMAN	DCST1_MOUSE
OG0003667	Mmus	DCST2_HUMAN	DCST2_MOUSE
OG0003685	Acer	ME15P_HUMAN, MET15_HUMAN	KAK2569179.1
OG0003685	Nvec	ME15P_HUMAN, MET15_HUMAN	NV2t018833001.1, NV2t018833002.1
OG0003685	Mmus	ME15P_HUMAN, MET15_HUMAN	MET15_MOUSE
OG0003702	Acer	AP1M2_HUMAN, AP1M1_HUMAN	KAK2569783.1
OG0003702	Nvec	AP1M2_HUMAN, AP1M1_HUMAN	NV2t000408001.1
OG0003702	Mmus	AP1M2_HUMAN	AP1M2_MOUSE
OG0003702	Mmus	AP1M1_HUMAN	AP1M1_MOUSE
OG0003718	Acer	STK11_HUMAN	KAK2569999.1
OG0003718	Nvec	STK11_HUMAN	NV2t001144001.1, NV2t001144002.1, NV2t001144003.1
OG0003718	Mmus	STK11_HUMAN	STK11_MOUSE
OG0003735	Acer	MACA1_HUMAN, MACA2_HUMAN	KAK2570509.1
OG0003735	Nvec	MACA1_HUMAN, MACA2_HUMAN	NV2t008471001.1
OG0003735	Mmus	MACA1_HUMAN	MACA1_MOUSE
OG0003735	Mmus	MACA2_HUMAN	MACA2_MOUSE
OG0003412	Acer	SGTB_HUMAN, SGTA_HUMAN	KAK2562028.1
OG0003412	Nvec	SGTB_HUMAN, SGTA_HUMAN	NV2t012733001.1
OG0003412	Mmus	SGTB_HUMAN	SGTB_MOUSE
OG0003412	Mmus	SGTA_HUMAN	SGTA_MOUSE
OG0003428	Acer	DCOR_HUMAN	KAK2562347.1
OG0003428	Nvec	DCOR_HUMAN	NV2t015563002.1, NV2t015563001.1, NV2t015563003.1
OG0003428	Mmus	DCOR_HUMAN	DCOR_MOUSE
OG0003446	Acer	PORCN_HUMAN	KAK2563139.1
OG0003446	Nvec	PORCN_HUMAN	NV2t003872001.1, NV2t003872002.1, NV2t003872003.1
OG0003446	Mmus	PORCN_HUMAN	PORCN_MOUSE
OG0003463	Acer	SPCS3_HUMAN	KAK2563361.1
OG0003463	Nvec	SPCS3_HUMAN	NV2t003750002.1
OG0003463	Mmus	SPCS3_HUMAN	ARXS1_MOUSE, ARXS2_MOUSE, SPCS3_MOUSE
OG0003479	Acer	RASF5_HUMAN, RASF1_HUMAN	KAK2563595.1
OG0003479	Nvec	RASF5_HUMAN, RASF1_HUMAN	NV2t003117001.1
OG0003479	Mmus	RASF5_HUMAN	RASF5_MOUSE
OG0003479	Mmus	RASF1_HUMAN	RASF1_MOUSE
OG0003495	Acer	RL10L_HUMAN, RL10_HUMAN	KAK2564131.1
OG0003495	Nvec	RL10L_HUMAN, RL10_HUMAN	NV2t007077001.1
OG0003495	Mmus	RL10L_HUMAN, RL10_HUMAN	RL10_MOUSE, RL10L_MOUSE
OG0003511	Acer	F221A_HUMAN	KAK2564819.1
OG0003511	Nvec	F221A_HUMAN	NV2t010836002.1, NV2t010836003.1, NV2t010836001.1
OG0003511	Mmus	F221A_HUMAN	F221A_MOUSE
OG0003529	Acer	MGN_HUMAN, MGN2_HUMAN	KAK2565290.1
OG0003529	Nvec	MGN_HUMAN, MGN2_HUMAN	NV2t014507001.1
OG0003529	Mmus	MGN_HUMAN	MGN_MOUSE
OG0003529	Mmus	MGN2_HUMAN	MGN2_MOUSE
OG0003546	Acer	LC7L3_HUMAN	KAK2565667.1
OG0003546	Nvec	LC7L3_HUMAN	NV2t007781001.1, NV2t007781003.1, NV2t007781002.1
OG0003546	Mmus	LC7L3_HUMAN	LC7L3_MOUSE
OG0003564	Acer	S27A1_HUMAN, S27A4_HUMAN	KAK2565982.1
OG0003564	Nvec	S27A1_HUMAN, S27A4_HUMAN	NV2t025329001.1
OG0003564	Mmus	S27A1_HUMAN	S27A1_MOUSE
OG0003564	Mmus	S27A4_HUMAN	S27A4_MOUSE
OG0003580	Acer	ZCHC7_HUMAN	KAK2566312.1
OG0003580	Nvec	ZCHC7_HUMAN	NV2t015154001.1, NV2t015154002.1, NV2t015154003.1
OG0003580	Mmus	ZCHC7_HUMAN	ZCHC7_MOUSE
OG0003597	Acer	TUTLA_HUMAN, TUTLB_HUMAN	KAK2566690.1
OG0003597	Nvec	TUTLA_HUMAN, TUTLB_HUMAN	NV2t021328001.1
OG0003597	Mmus	TUTLA_HUMAN	TUTLA_MOUSE
OG0003597	Mmus	TUTLB_HUMAN	TUTLB_MOUSE
OG0003613	Acer	MIGA2_HUMAN, MIGA1_HUMAN	KAK2567173.1
OG0003613	Nvec	MIGA2_HUMAN, MIGA1_HUMAN	NV2t025361001.1
OG0003613	Mmus	MIGA2_HUMAN	MIGA2_MOUSE
OG0003613	Mmus	MIGA1_HUMAN	MIGA1_MOUSE
OG0003630	Acer	S5A2_HUMAN, S5A1_HUMAN	KAK2567432.1
OG0003630	Nvec	S5A2_HUMAN, S5A1_HUMAN	NV2t020091001.1
OG0003630	Mmus	S5A2_HUMAN	S5A2_MOUSE
OG0003630	Mmus	S5A1_HUMAN	S5A1_MOUSE
OG0003645	Acer	PARVA_HUMAN, PARVB_HUMAN	KAK2567958.1
OG0003645	Nvec	PARVA_HUMAN, PARVB_HUMAN	NV2t009764001.1
OG0003645	Mmus	PARVA_HUMAN	PARVA_MOUSE
OG0003645	Mmus	PARVB_HUMAN	PARVB_MOUSE
OG0003663	Acer	PURA1_HUMAN, PURA2_HUMAN	KAK2568602.1
OG0003663	Nvec	PURA1_HUMAN, PURA2_HUMAN	NV2t020178001.1
OG0003663	Mmus	PURA1_HUMAN	PURA1_MOUSE
OG0003663	Mmus	PURA2_HUMAN	PURA2_MOUSE
OG0003680	Acer	CSDC2_HUMAN, CHSP1_HUMAN	KAK2569057.1
OG0003680	Nvec	CSDC2_HUMAN, CHSP1_HUMAN	NV2t007611001.1
OG0003680	Mmus	CSDC2_HUMAN	CSDC2_MOUSE
OG0003680	Mmus	CHSP1_HUMAN	CHSP1_MOUSE
OG0003697	Acer	PPWD1_HUMAN	KAK2569577.1
OG0003697	Nvec	PPWD1_HUMAN	NV2t000031001.1, NV2t000031002.1, NV2t000031003.1
OG0003697	Mmus	PPWD1_HUMAN	PPWD1_MOUSE
OG0003712	Acer	THIO_HUMAN, TXND2_HUMAN	KAK2569953.1
OG0003712	Nvec	THIO_HUMAN, TXND2_HUMAN	NV2t001200001.1
OG0003712	Mmus	THIO_HUMAN	THIO_MOUSE
OG0003712	Mmus	TXND2_HUMAN	TXND2_MOUSE
OG0003726	Acer	PTG3L_HUMAN, TEBP_HUMAN	KAK2570178.1
OG0003726	Nvec	PTG3L_HUMAN, TEBP_HUMAN	NV2t010784001.1
OG0003726	Mmus	PTG3L_HUMAN	PTG3L_MOUSE
OG0003726	Mmus	TEBP_HUMAN	TEBP_MOUSE
OG0003744	Acer	AKIR1_HUMAN, AKIR2_HUMAN	KAK2570661.1
OG0003744	Nvec	AKIR1_HUMAN, AKIR2_HUMAN	NV2t008759001.1
OG0003744	Mmus	AKIR1_HUMAN	AKIR1_MOUSE
OG0003744	Mmus	AKIR2_HUMAN	AKIR2_MOUSE
OG0003376	Acer	SELN_HUMAN	KAK2561003.1
OG0003376	Nvec	SELN_HUMAN	NV2t019533001.1, NV2t019533002.1, NV2t019533004.1
OG0003376	Mmus	SELN_HUMAN	SELN_MOUSE
OG0003393	Acer	RPP25_HUMAN, RP25L_HUMAN	KAK2561381.1
OG0003393	Nvec	RPP25_HUMAN, RP25L_HUMAN	NV2t010954001.1
OG0003393	Mmus	RPP25_HUMAN	RPP25_MOUSE
OG0003393	Mmus	RP25L_HUMAN	RP25L_MOUSE
OG0003411	Nvec	COMD3_HUMAN	NV2t011735001.1
OG0003411	Acer	COMD3_HUMAN	KAK2562106.1, KAK2562012.1, KAK2562014.1
OG0003411	Mmus	COMD3_HUMAN	COMD3_MOUSE
OG0003427	Acer	TCEA1_HUMAN, TCEA2_HUMAN	KAK2562316.1
OG0003427	Nvec	TCEA1_HUMAN, TCEA2_HUMAN	NV2t017313001.1
OG0003427	Mmus	TCEA1_HUMAN	TCEA1_MOUSE
OG0003427	Mmus	TCEA2_HUMAN	TCEA2_MOUSE
OG0003444	Acer	TF3A_HUMAN	KAK2563053.1, KAK2563155.1
OG0003444	Nvec	TF3A_HUMAN	NV2t002474001.1, NV2t003166001.1
OG0003444	Mmus	TF3A_HUMAN	TF3A_MOUSE
OG0003477	Acer	RB15B_HUMAN, RBM15_HUMAN	KAK2563544.1
OG0003477	Nvec	RB15B_HUMAN, RBM15_HUMAN	NV2t003514001.1
OG0003477	Mmus	RB15B_HUMAN	RB15B_MOUSE
OG0003477	Mmus	RBM15_HUMAN	RBM15_MOUSE
OG0003494	Acer	RHDF2_HUMAN, RHDF1_HUMAN	KAK2564062.1
OG0003494	Nvec	RHDF2_HUMAN, RHDF1_HUMAN	NV2t007108001.1
OG0003494	Mmus	RHDF2_HUMAN	RHDF2_MOUSE
OG0003494	Mmus	RHDF1_HUMAN	RHDF1_MOUSE
OG0003498	Nvec	GBA3_HUMAN, LCTL_HUMAN	NV2t011347001.1
OG0003498	Acer	GBA3_HUMAN, LCTL_HUMAN	KAK2564206.1, KAK2564207.1
OG0003498	Mmus	GBA3_HUMAN, LCTL_HUMAN	LCTL_MOUSE
OG0003530	Acer	LYSM2_HUMAN, LYSM1_HUMAN	KAK2565298.1
OG0003530	Nvec	LYSM2_HUMAN, LYSM1_HUMAN	NV2t014560001.1
OG0003530	Mmus	LYSM2_HUMAN	LYSM2_MOUSE
OG0003530	Mmus	LYSM1_HUMAN	LYSM1_MOUSE
OG0003545	Acer	ANS1B_HUMAN, ANS1A_HUMAN	KAK2565649.1
OG0003545	Nvec	ANS1B_HUMAN, ANS1A_HUMAN	NV2t018194001.1
OG0003545	Mmus	ANS1B_HUMAN	ANS1B_MOUSE
OG0003545	Mmus	ANS1A_HUMAN	ANS1A_MOUSE
OG0003563	Acer	HMCES_HUMAN	KAK2565971.1
OG0003563	Nvec	HMCES_HUMAN	NV2t025033002.1, NV2t025033001.1, NV2t025033003.1
OG0003563	Mmus	HMCES_HUMAN	HMCES_MOUSE
OG0003579	Acer	SSRA_HUMAN	KAK2566286.1
OG0003579	Nvec	SSRA_HUMAN	NV2t004542001.1, NV2t004542003.1, NV2t004542002.1
OG0003579	Mmus	SSRA_HUMAN	SSRA_MOUSE
OG0003596	Acer	AMMR1_HUMAN, AMERL_HUMAN	KAK2566675.1
OG0003596	Nvec	AMMR1_HUMAN, AMERL_HUMAN	NV2t022149001.1
OG0003596	Mmus	AMMR1_HUMAN	AMMR1_MOUSE
OG0003596	Mmus	AMERL_HUMAN	AMERL_MOUSE
OG0003612	Acer	PINK1_HUMAN	KAK2567147.1
OG0003612	Nvec	PINK1_HUMAN	NV2t025090001.1, NV2t025090002.1, NV2t025090003.1
OG0003612	Mmus	PINK1_HUMAN	PINK1_MOUSE
OG0003629	Nvec	KPTN_HUMAN	NV2t006393001.1, NV2t006393002.1
OG0003629	Acer	KPTN_HUMAN	KAK2567422.1, KAK2567425.1
OG0003629	Mmus	KPTN_HUMAN	KPTN_MOUSE
OG0003646	Acer	NEMO_HUMAN, OPTN_HUMAN	KAK2568022.1
OG0003646	Nvec	NEMO_HUMAN, OPTN_HUMAN	NV2t003019001.1
OG0003646	Mmus	NEMO_HUMAN	NEMO_MOUSE
OG0003646	Mmus	OPTN_HUMAN	OPTN_MOUSE
OG0003664	Acer	PACS2_HUMAN, PACS1_HUMAN	KAK2568603.1
OG0003664	Nvec	PACS2_HUMAN, PACS1_HUMAN	NV2t019785001.1
OG0003664	Mmus	PACS2_HUMAN	PACS2_MOUSE
OG0003664	Mmus	PACS1_HUMAN	PACS1_MOUSE
OG0003681	Acer	GYS2_HUMAN, GYS1_HUMAN	KAK2569066.1
OG0003681	Nvec	GYS2_HUMAN, GYS1_HUMAN	NV2t019016001.1
OG0003681	Mmus	GYS2_HUMAN	GYS2_MOUSE
OG0003681	Mmus	GYS1_HUMAN	GYS1_MOUSE
OG0003696	Acer	ABTB2_HUMAN, ABTB3_HUMAN	KAK2569465.1
OG0003696	Nvec	ABTB2_HUMAN, ABTB3_HUMAN	NV2t017493001.1
OG0003696	Mmus	ABTB2_HUMAN	ABTB2_MOUSE
OG0003696	Mmus	ABTB3_HUMAN	ABTB3_MOUSE
OG0003728	Acer	TLK1_HUMAN, TLK2_HUMAN	KAK2570250.1
OG0003728	Nvec	TLK1_HUMAN, TLK2_HUMAN	NV2t012633001.1
OG0003728	Mmus	TLK1_HUMAN	TLK1_MOUSE
OG0003728	Mmus	TLK2_HUMAN	TLK2_MOUSE
OG0003747	Acer	MSTO1_HUMAN	KAK2570700.1
OG0003747	Nvec	MSTO1_HUMAN	NV2t009188001.1, NV2t009188002.1, NV2t009188003.1
OG0003747	Mmus	MSTO1_HUMAN	MSTO1_MOUSE
OG0003448	Acer	PPA5_HUMAN	KAK2563151.1
OG0003448	Nvec	PPA5_HUMAN	NV2t002800001.1, NV2t002800002.1, NV2t002800003.1
OG0003448	Mmus	PPA5_HUMAN	PPA5_MOUSE
OG0003465	Acer	TIRR_HUMAN, NUD16_HUMAN	KAK2563378.1
OG0003465	Nvec	TIRR_HUMAN, NUD16_HUMAN	NV2t003821001.1
OG0003465	Mmus	TIRR_HUMAN	TIRR_MOUSE
OG0003465	Mmus	NUD16_HUMAN	NUD16_MOUSE
OG0003497	Acer	UNK_HUMAN, UNKL_HUMAN	KAK2564200.1
OG0003497	Nvec	UNK_HUMAN, UNKL_HUMAN	NV2t006949001.1
OG0003497	Mmus	UNK_HUMAN	UNK_MOUSE
OG0003497	Mmus	UNKL_HUMAN	UNKL_MOUSE
OG0003514	Acer	NAB1_HUMAN, NAB2_HUMAN	KAK2564863.1
OG0003514	Nvec	NAB1_HUMAN, NAB2_HUMAN	NV2t012996001.1
OG0003514	Mmus	NAB1_HUMAN	NAB1_MOUSE
OG0003514	Mmus	NAB2_HUMAN	NAB2_MOUSE
OG0003532	Acer	HCLS1_HUMAN, SRC8_HUMAN	KAK2565317.1
OG0003532	Nvec	HCLS1_HUMAN, SRC8_HUMAN	NV2t009977002.1
OG0003532	Mmus	HCLS1_HUMAN	HCLS1_MOUSE
OG0003532	Mmus	SRC8_HUMAN	SRC8_MOUSE
OG0003549	Acer	RGL1_HUMAN, GNDS_HUMAN	KAK2565786.1
OG0003549	Nvec	RGL1_HUMAN, GNDS_HUMAN	NV2t024473001.1
OG0003549	Mmus	RGL1_HUMAN	RGL1_MOUSE
OG0003549	Mmus	GNDS_HUMAN	GNDS_MOUSE
OG0003570	Acer	BOK_HUMAN	KAK2567206.1, KAK2566052.1
OG0003570	Nvec	BOK_HUMAN	NV2t025218001.1, NV2t024727001.1
OG0003570	Mmus	BOK_HUMAN	BOK_MOUSE
OG0003587	Acer	CRDL1_HUMAN, CRDL2_HUMAN	KAK2566501.1
OG0003587	Nvec	CRDL1_HUMAN, CRDL2_HUMAN	NV2t022735001.1
OG0003587	Mmus	CRDL1_HUMAN	CRDL1_MOUSE
OG0003587	Mmus	CRDL2_HUMAN	CRDL2_MOUSE
OG0003604	Acer	LHX6_HUMAN, LHX8_HUMAN	KAK2566917.1
OG0003604	Nvec	LHX6_HUMAN, LHX8_HUMAN	NV2t025048001.1
OG0003604	Mmus	LHX6_HUMAN	LHX6_MOUSE
OG0003604	Mmus	LHX8_HUMAN	LHX8_MOUSE
OG0003620	Acer	TPST1_HUMAN, TPST2_HUMAN	KAK2567217.1
OG0003620	Nvec	TPST1_HUMAN, TPST2_HUMAN	NV2t025612001.1
OG0003620	Mmus	TPST1_HUMAN	TPST1_MOUSE
OG0003620	Mmus	TPST2_HUMAN	TPST2_MOUSE
OG0003625	Acer	TTBK2_HUMAN, TTBK1_HUMAN	KAK2567351.1
OG0003625	Nvec	TTBK2_HUMAN, TTBK1_HUMAN	NV2t020086001.1
OG0003625	Mmus	TTBK2_HUMAN	TTBK2_MOUSE
OG0003625	Mmus	TTBK1_HUMAN	TTBK1_MOUSE
OG0003641	Acer	ST7L_HUMAN, ST7_HUMAN	KAK2567841.1
OG0003641	Nvec	ST7L_HUMAN, ST7_HUMAN	NV2t002641001.1
OG0003641	Mmus	ST7L_HUMAN	ST7L_MOUSE
OG0003641	Mmus	ST7_HUMAN	ST7_MOUSE
OG0003659	Acer	TBCD7_HUMAN	KAK2568419.1
OG0003659	Nvec	TBCD7_HUMAN	NV2t023690001.1, NV2t023690002.1, NV2t023690003.1
OG0003659	Mmus	TBCD7_HUMAN	TBCD7_MOUSE
OG0003675	Acer	RNF8_HUMAN	KAK2568936.1
OG0003675	Nvec	RNF8_HUMAN	NV2t020509003.1, NV2t020509001.1, NV2t020509002.1
OG0003675	Mmus	RNF8_HUMAN	RNF8_MOUSE
OG0003683	Acer	STK38_HUMAN, ST38L_HUMAN	KAK2569134.1
OG0003683	Nvec	STK38_HUMAN, ST38L_HUMAN	NV2t017655001.1
OG0003683	Mmus	STK38_HUMAN	STK38_MOUSE
OG0003683	Mmus	ST38L_HUMAN	ST38L_MOUSE
OG0003700	Acer	ZFYV9_HUMAN, ZFY16_HUMAN	KAK2569676.1
OG0003700	Nvec	ZFYV9_HUMAN, ZFY16_HUMAN	NV2t001816001.1, NV2t001816002.1
OG0003700	Mmus	ZFYV9_HUMAN, ZFY16_HUMAN	ZFY16_MOUSE
OG0003715	Acer	AP3D1_HUMAN	KAK2569969.1
OG0003715	Nvec	AP3D1_HUMAN	NV2t000195001.1, NV2t000195002.1, NV2t000195003.1
OG0003715	Mmus	AP3D1_HUMAN	AP3D1_MOUSE
OG0003732	Acer	CHIO_HUMAN, CHIN_HUMAN	KAK2570322.1
OG0003732	Nvec	CHIO_HUMAN, CHIN_HUMAN	NV2t011983001.1
OG0003732	Mmus	CHIO_HUMAN	CHIO_MOUSE
OG0003732	Mmus	CHIN_HUMAN	CHIN_MOUSE
OG0003767	Acer	HFM1_HUMAN	KAK2571173.1
OG0003767	Nvec	HFM1_HUMAN	NV2t000265002.1, NV2t000265001.1, NV2t000265003.1
OG0003767	Mmus	HFM1_HUMAN	HFM1_MOUSE
OG0003784	Acer	NSUN5_HUMAN, NSN5B_HUMAN, NSN5C_HUMAN	KAK2571483.1
OG0003784	Nvec	NSUN5_HUMAN, NSN5B_HUMAN, NSN5C_HUMAN	NV2t001278001.1
OG0003784	Mmus	NSUN5_HUMAN, NSN5B_HUMAN, NSN5C_HUMAN	NSUN5_MOUSE
OG0003466	Acer	ZFN2A_HUMAN, ZFN2B_HUMAN	KAK2563388.1
OG0003466	Nvec	ZFN2A_HUMAN, ZFN2B_HUMAN	NV2t003192001.1
OG0003466	Mmus	ZFN2A_HUMAN	ZFN2A_MOUSE
OG0003466	Mmus	ZFN2B_HUMAN	ZFN2B_MOUSE
OG0003484	Acer	ERLN2_HUMAN, ERLN1_HUMAN	KAK2563855.1
OG0003484	Nvec	ERLN2_HUMAN, ERLN1_HUMAN	NV2t010587001.1
OG0003484	Mmus	ERLN2_HUMAN	ERLN2_MOUSE
OG0003484	Mmus	ERLN1_HUMAN	ERLN1_MOUSE
OG0003501	Acer	ERAL1_HUMAN	KAK2564270.1
OG0003501	Nvec	ERAL1_HUMAN	NV2t007482001.1, NV2t007474001.1, NV2t007474002.1
OG0003501	Mmus	ERAL1_HUMAN	ERAL1_MOUSE
OG0003517	Acer	HEXI2_HUMAN, HEXI1_HUMAN	KAK2564923.1
OG0003517	Nvec	HEXI2_HUMAN, HEXI1_HUMAN	NV2t011592001.1
OG0003517	Mmus	HEXI2_HUMAN	HEXI2_MOUSE
OG0003517	Mmus	HEXI1_HUMAN	HEXI1_MOUSE
OG0003535	Acer	KPYM_HUMAN, KPYR_HUMAN	KAK2565383.1
OG0003535	Nvec	KPYM_HUMAN, KPYR_HUMAN	NV2t014841001.1
OG0003535	Mmus	KPYM_HUMAN	KPYM_MOUSE
OG0003535	Mmus	KPYR_HUMAN	KPYR_MOUSE
OG0003553	Acer	ABHGA_HUMAN	KAK2565829.1
OG0003553	Nvec	ABHGA_HUMAN	NV2t025586001.1, NV2t025586003.1, NV2t025586002.1
OG0003553	Mmus	ABHGA_HUMAN	ABHGA_MOUSE
OG0003573	Acer	TBC9B_HUMAN, TBCD9_HUMAN	KAK2566167.1
OG0003573	Nvec	TBC9B_HUMAN, TBCD9_HUMAN	NV2t014867001.1
OG0003573	Mmus	TBC9B_HUMAN	TBC9B_MOUSE
OG0003573	Mmus	TBCD9_HUMAN	TBCD9_MOUSE
OG0003590	Nvec	DPOD3_HUMAN	NV2t022020001.1, NV2t022020002.1
OG0003590	Acer	DPOD3_HUMAN	KAK2566534.1, KAK2566535.1
OG0003590	Mmus	DPOD3_HUMAN	DPOD3_MOUSE
OG0003605	Acer	ACO12_HUMAN, ACO11_HUMAN	KAK2566938.1
OG0003605	Nvec	ACO12_HUMAN, ACO11_HUMAN	NV2t024468001.1
OG0003605	Mmus	ACO12_HUMAN	ACO12_MOUSE
OG0003605	Mmus	ACO11_HUMAN	ACO11_MOUSE
OG0003621	Nvec	NPC2_HUMAN	NV2t019607001.1, NV2t019607002.1
OG0003621	Acer	NPC2_HUMAN	KAK2567285.1, KAK2567334.1
OG0003621	Mmus	NPC2_HUMAN	NPC2_MOUSE
OG0003638	Acer	SMAG2_HUMAN, SMAG1_HUMAN	KAK2567679.1
OG0003638	Nvec	SMAG2_HUMAN, SMAG1_HUMAN	NV2t020356001.1
OG0003638	Mmus	SMAG2_HUMAN	SMAG2_MOUSE
OG0003638	Mmus	SMAG1_HUMAN	SMAG1_MOUSE
OG0003658	Acer	ETHE1_HUMAN	KAK2568353.1
OG0003658	Nvec	ETHE1_HUMAN	NV2t008162001.1, NV2t013312001.1, NV2t013312002.1
OG0003658	Mmus	ETHE1_HUMAN	ETHE1_MOUSE
OG0003674	Acer	HTR5A_HUMAN, HTR5B_HUMAN	KAK2568914.1
OG0003674	Nvec	HTR5A_HUMAN, HTR5B_HUMAN	NV2t020772001.1
OG0003674	Mmus	HTR5A_HUMAN	HTR5A_MOUSE
OG0003674	Mmus	HTR5B_HUMAN	HTR5B_MOUSE
OG0003691	Acer	HPS5_HUMAN	KAK2569317.1
OG0003691	Nvec	HPS5_HUMAN	NV2t018021003.1, NV2t018021001.1, NV2t018021002.1
OG0003691	Mmus	HPS5_HUMAN	HPS5_MOUSE
OG0003707	Acer	ASF1A_HUMAN, ASF1B_HUMAN	KAK2569899.1
OG0003707	Nvec	ASF1A_HUMAN, ASF1B_HUMAN	NV2t001029001.1
OG0003707	Mmus	ASF1A_HUMAN	ASF1A_MOUSE
OG0003707	Mmus	ASF1B_HUMAN	ASF1B_MOUSE
OG0003722	Acer	SOST_HUMAN, SOSD1_HUMAN	KAK2570075.1
OG0003722	Nvec	SOST_HUMAN, SOSD1_HUMAN	NV2t012678001.1
OG0003722	Mmus	SOST_HUMAN	SOST_MOUSE
OG0003722	Mmus	SOSD1_HUMAN	SOSD1_MOUSE
OG0003739	Acer	RBBP4_HUMAN, RBBP7_HUMAN	KAK2570543.1
OG0003739	Nvec	RBBP4_HUMAN, RBBP7_HUMAN	NV2t008755001.1
OG0003739	Mmus	RBBP4_HUMAN	RBBP4_MOUSE
OG0003739	Mmus	RBBP7_HUMAN	RBBP7_MOUSE
OG0003757	Acer	DOP1B_HUMAN, DOP1A_HUMAN	KAK2570880.1
OG0003757	Nvec	DOP1B_HUMAN, DOP1A_HUMAN	NV2t009029001.1
OG0003757	Mmus	DOP1B_HUMAN	DOP1B_MOUSE
OG0003757	Mmus	DOP1A_HUMAN	DOP1A_MOUSE
OG0003774	Nvec	SSUH2_HUMAN	NV2t001908001.1
OG0003774	Acer	SSUH2_HUMAN	KAK2571297.1, KAK2571296.1, KAK2571489.1
OG0003774	Mmus	SSUH2_HUMAN	SSUH2_MOUSE
OG0003790	Nvec	ASTE1_HUMAN	NV2t007335001.1, NV2t007337001.1
OG0003790	Acer	ASTE1_HUMAN	KAK2571674.1, KAK2571678.1
OG0003790	Mmus	ASTE1_HUMAN	ASTE1_MOUSE
OG0003806	Acer	TOB2_HUMAN, TOB1_HUMAN	KAK2571826.1
OG0003806	Nvec	TOB2_HUMAN, TOB1_HUMAN	NV2t007700001.1
OG0003806	Mmus	TOB2_HUMAN	TOB2_MOUSE
OG0003806	Mmus	TOB1_HUMAN	TOB1_MOUSE
OG0003515	Acer	TRA2B_HUMAN, TRA2A_HUMAN	KAK2564906.1
OG0003515	Nvec	TRA2B_HUMAN, TRA2A_HUMAN	NV2t011517001.1
OG0003515	Mmus	TRA2B_HUMAN	TRA2B_MOUSE
OG0003515	Mmus	TRA2A_HUMAN	TRA2A_MOUSE
OG0003533	Acer	ACACA_HUMAN, ACACB_HUMAN	KAK2565336.1
OG0003533	Nvec	ACACA_HUMAN, ACACB_HUMAN	NV2t009898001.1
OG0003533	Mmus	ACACA_HUMAN	ACACA_MOUSE
OG0003533	Mmus	ACACB_HUMAN	ACACB_MOUSE
OG0003551	Acer	KAT1_HUMAN, KAT3_HUMAN	KAK2565797.1
OG0003551	Nvec	KAT1_HUMAN, KAT3_HUMAN	NV2t025702002.1
OG0003551	Mmus	KAT1_HUMAN	KAT1_MOUSE
OG0003551	Mmus	KAT3_HUMAN	KAT3_MOUSE
OG0003572	Acer	CRKL_HUMAN, CRK_HUMAN	KAK2566156.1
