Orthogroup	Mmus	Hsap
OG0004701	OTUB1_MOUSE	OTUB1_HUMAN
OG0004702	TAPT1_MOUSE	TAPT1_HUMAN
OG0004703	PCT2B_MOUSE, PCAT2_MOUSE	PCAT2_HUMAN
OG0004704	CEP97_MOUSE	CEP97_HUMAN
OG0004705	S35E1_MOUSE	S35E1_HUMAN
OG0004706	TALD3_MOUSE	TALD3_HUMAN
OG0004707	USH2A_MOUSE	USH2A_HUMAN
OG0004708	PRP4_MOUSE	PRP4_HUMAN
OG0004709	CENPV_MOUSE	CENPV_HUMAN
OG0004710	SNAPN_MOUSE	SNAPN_HUMAN
OG0004711	TIKI2_MOUSE	TIKI1_HUMAN, TIKI2_HUMAN
OG0004712	F177A_MOUSE	F177B_HUMAN, F177A_HUMAN
OG0004713	RL13A_MOUSE	RL13A_HUMAN, R13P3_HUMAN
OG0004714	GCYA1_MOUSE	GCYA2_HUMAN, GCYA1_HUMAN
OG0004715	RP9_MOUSE	RP9_HUMAN
OG0004716	NUP43_MOUSE	NUP43_HUMAN
OG0004717	RED_MOUSE	RED_HUMAN
OG0004719	RMP_MOUSE	RMP_HUMAN
OG0004720	RN151_MOUSE	RN151_HUMAN
OG0004721	CH076_MOUSE	CH076_HUMAN, ZHX1R_HUMAN
OG0004722	CHSS2_MOUSE	CHPF2_HUMAN, CHSS2_HUMAN
OG0004723	SCFD1_MOUSE	SCFD1_HUMAN
OG0004724	S12A9_MOUSE	S12A9_HUMAN
OG0004725	PBDC1_MOUSE	PBDC1_HUMAN
OG0004726	CCD87_MOUSE	CCD87_HUMAN
OG0004727	CATIN_MOUSE	CATIN_HUMAN
OG0004728	CPEB1_MOUSE	CPEB1_HUMAN
OG0004729	MP2K3_MOUSE	MP2K3_HUMAN
OG0004729	MP2K6_MOUSE	MP2K6_HUMAN
OG0004730	TAF6_MOUSE	TAF6_HUMAN
OG0004731	FRY_MOUSE	FRYL_HUMAN, FRY_HUMAN
OG0004732	NHLC2_MOUSE	NHLC2_HUMAN
OG0004733	OTULL_MOUSE	OTULL_HUMAN
OG0004733	OTUL_MOUSE	OTUL_HUMAN
OG0004734	MIPT3_MOUSE	MIPT3_HUMAN
OG0004735	COMD6_MOUSE	COMD6_HUMAN
OG0004736	MFA1A_MOUSE, MFA1B_MOUSE	MFAP1_HUMAN
OG0004737	RAB35_MOUSE	RAB35_HUMAN
OG0004738	GRTP1_MOUSE	GRTP1_HUMAN
OG0004739	UCHL4_MOUSE, UCHL3_MOUSE	UCHL3_HUMAN
OG0004740	GOSR1_MOUSE	GOSR1_HUMAN
OG0004741	SPAT7_MOUSE	SPAT7_HUMAN
OG0004742	B3GLT_MOUSE	B3GLT_HUMAN
OG0004743	NDUS7_MOUSE	NDUS7_HUMAN
OG0004744	PPP5_MOUSE	PPP5_HUMAN
OG0004745	COX11_MOUSE	COX11_HUMAN
OG0004746	BYST_MOUSE	BYST_HUMAN
OG0004747	RL36A_MOUSE	RL36L_HUMAN, RL36A_HUMAN
OG0004748	PHF14_MOUSE	PHF14_HUMAN
OG0004749	EMC7_MOUSE	EMC7_HUMAN
OG0004750	FOXQ1_MOUSE	FOXQ1_HUMAN
OG0004751	TAF3_MOUSE	TAF3_HUMAN
OG0004752	CAN15_MOUSE	CAN15_HUMAN
OG0004753	COMD8_MOUSE	COMD8_HUMAN
OG0004754	DJC24_MOUSE	DJC24_HUMAN
OG0004755	MOSMO_MOUSE	MOSMO_HUMAN
OG0004756	ARI2_MOUSE	ARI2_HUMAN
OG0004757	TMM33_MOUSE	TMM33_HUMAN
OG0004758	RTRAF_MOUSE	RTRAF_HUMAN
OG0004759	M3K4_MOUSE	M3K4_HUMAN
OG0004760	CFA65_MOUSE	CFA65_HUMAN
OG0004761	ALG1_MOUSE	AG1L2_HUMAN, ALG1_HUMAN
OG0004763	MBOA5_MOUSE	MBOA5_HUMAN
OG0004764	TCF25_MOUSE	TCF25_HUMAN
OG0004765	ORNT1_MOUSE	ORNT2_HUMAN, ORNT1_HUMAN
OG0004766	TM205_MOUSE	TM205_HUMAN
OG0004767	ORC3_MOUSE	ORC3_HUMAN
OG0004769	LMF2_MOUSE	LMF2_HUMAN
OG0004770	YD286_MOUSE	YD286_HUMAN
OG0004771	PDCD5_MOUSE	PDCD5_HUMAN
OG0004773	QTRT2_MOUSE	QTRT2_HUMAN
OG0004774	HAKAI_MOUSE	CBLL2_HUMAN, HAKAI_HUMAN
OG0004775	ANC2_MOUSE	ANC2_HUMAN
OG0004776	PEX16_MOUSE	PEX16_HUMAN
OG0004777	SF3B3_MOUSE	SF3B3_HUMAN
OG0004778	LCLT1_MOUSE	LCLT1_HUMAN
OG0004779	ABCD3_MOUSE	ABCD3_HUMAN
OG0004780	SAV1_MOUSE	SAV1_HUMAN
OG0004781	TYDP1_MOUSE	TYDP1_HUMAN
OG0004782	ZNT5_MOUSE	ZNT5_HUMAN
OG0004783	SPG16_MOUSE	SPG16_HUMAN
OG0004784	HAUS3_MOUSE	HAUS3_HUMAN
OG0004785	XXLT1_MOUSE	XXLT1_HUMAN
OG0004786	RAB20_MOUSE	RAB20_HUMAN
OG0004787	KPTN_MOUSE	KPTN_HUMAN
OG0004788	RUSF1_MOUSE	RUSF1_HUMAN
OG0004789	PDE2A_MOUSE	PDE2A_HUMAN
OG0004790	CMI2C_MOUSE	CMI2C_HUMAN
OG0004791	GPT11_MOUSE	GPT11_HUMAN
OG0004792	PGAP2_MOUSE	PGAP2_HUMAN
OG0004793	TIPIN_MOUSE	TIPIN_HUMAN
OG0004794	TMM74_MOUSE	TM74B_HUMAN, TMM74_HUMAN
OG0004795	PRP19_MOUSE	PRP19_HUMAN
OG0004796	ZFAN4_MOUSE	ZFAN4_HUMAN
OG0004797	CE022_MOUSE	CE022_HUMAN
OG0004798	CA087_MOUSE	CA087_HUMAN
OG0004799	SPF27_MOUSE	SPF27_HUMAN
OG0004800	CC020_MOUSE	CC020_HUMAN
OG0004801	CY24A_MOUSE	CY24A_HUMAN
OG0004802	SRTD4_MOUSE	SRTD4_HUMAN
OG0004803	PIGL_MOUSE	PIGL_HUMAN
OG0004804	F184B_MOUSE	F184A_HUMAN, F184B_HUMAN
OG0004805	GORAB_MOUSE	GORAB_HUMAN
OG0004807	S2611_MOUSE	S2611_HUMAN
OG0004808	ERGI2_MOUSE	ERGI2_HUMAN
OG0004809	RSSA_MOUSE	RPSA2_HUMAN, RSSA_HUMAN
OG0004810	GLNA_MOUSE	GLNA_HUMAN
OG0004811	RB3GP_MOUSE	RB3GP_HUMAN
OG0004812	HECD3_MOUSE	HECD3_HUMAN
OG0004813	NDUS3_MOUSE	NDUS3_HUMAN
OG0004814	RBL2A_MOUSE	RBL2A_HUMAN, RBL2B_HUMAN
OG0004815	NDUB9_MOUSE	NDUB9_HUMAN
OG0004817	3HAO_MOUSE	3HAO_HUMAN
OG0004818	MUC24_MOUSE	MUC24_HUMAN
OG0004819	NOG2_MOUSE	NOG2_HUMAN
OG0004820	APEX2_MOUSE	APEX2_HUMAN
OG0004821	S2551_MOUSE	S2551_HUMAN, S2552_HUMAN
OG0004822	DDX18_MOUSE	DDX18_HUMAN
OG0004823	CAN7_MOUSE	CAN7_HUMAN
OG0004825	FBX8_MOUSE	FBX8_HUMAN
OG0004826	MROH1_MOUSE	MROH1_HUMAN
OG0004827	RIOK3_MOUSE	RIOK3_HUMAN
OG0004828	UB2L3_MOUSE	UB2L5_HUMAN, UB2L3_HUMAN
OG0004829	CSK_MOUSE	CSK_HUMAN
OG0004830	PARI_MOUSE	PARI_HUMAN
OG0004831	VPS52_MOUSE	VPS52_HUMAN
OG0004832	RRP44_MOUSE	RRP44_HUMAN
OG0004833	NELFE_MOUSE	NELFE_HUMAN
OG0004834	DESI1_MOUSE	DESI1_HUMAN
OG0004835	NDUF6_MOUSE	NDUF6_HUMAN
OG0004836	S2544_MOUSE	S2544_HUMAN
OG0004837	ACYP1_MOUSE	ACYP1_HUMAN
OG0004837	ACYP2_MOUSE	ACYP2_HUMAN
OG0004838	RS10B_MOUSE	R10B1_HUMAN, R10B2_HUMAN
OG0004839	ATPD_MOUSE	ATPD_HUMAN
OG0004840	DNAI4_MOUSE	DNAI4_HUMAN
OG0004841	ENKD1_MOUSE	ENKD1_HUMAN
OG0004842	SARM1_MOUSE	SARM1_HUMAN
OG0004844	DCP2_MOUSE	DCP2_HUMAN
OG0004845	DGLB_MOUSE	DGLB_HUMAN
OG0004846	WDR38_MOUSE	WDR38_HUMAN
OG0004847	MED15_MOUSE	MED15_HUMAN
OG0004848	MBRL_MOUSE	MBRL_HUMAN
OG0004849	LRC34_MOUSE	LRC34_HUMAN
OG0004850	DLK2_MOUSE	DLK2_HUMAN
OG0004850	DLK1_MOUSE	DLK1_HUMAN
OG0004851	CHERP_MOUSE	CHERP_HUMAN
OG0004852	CCNQ_MOUSE	CCNQ_HUMAN
OG0004854	ARMC1_MOUSE	ARMC1_HUMAN
OG0004855	NB5R5_MOUSE	NB5R5_HUMAN
OG0004856	S35D3_MOUSE	S35D3_HUMAN
OG0004857	WDR35_MOUSE	WDR35_HUMAN
OG0004858	GBA2_MOUSE	GBA2_HUMAN
OG0004859	DIXC1_MOUSE	DIXC1_HUMAN
OG0004860	MTBP_MOUSE	MTBP_HUMAN
OG0004861	HAUS4_MOUSE	HAUS4_HUMAN
OG0004862	UGGG1_MOUSE	UGGG2_HUMAN, UGGG1_HUMAN
OG0004864	AMRP_MOUSE	AMRP_HUMAN
OG0004865	JMJD6_MOUSE	JMJD6_HUMAN
OG0004866	AVEN_MOUSE	AVEN_HUMAN
OG0004867	SPO16_MOUSE	SPO16_HUMAN
OG0004868	ELMD2_MOUSE	ELMD2_HUMAN
OG0004869	MGME1_MOUSE	MGME1_HUMAN
OG0004870	PACRG_MOUSE	PACRG_HUMAN
OG0004871	TBCD5_MOUSE	TBCD5_HUMAN
OG0004872	CCD33_MOUSE	CCD33_HUMAN
OG0004873	CUTC_MOUSE	CUTC_HUMAN
OG0004874	LA_MOUSE	LA_HUMAN
OG0004875	SCNM1_MOUSE	SCNM1_HUMAN
OG0004876	SURF6_MOUSE	SURF6_HUMAN
OG0004877	S14L1_MOUSE	S14L5_HUMAN, S14L1_HUMAN
OG0004878	RPE_MOUSE	RPEL1_HUMAN, RPE_HUMAN
OG0004880	NEMP1_MOUSE	NEMP1_HUMAN
OG0004881	NPL4_MOUSE	NPL4_HUMAN
OG0004882	CF144_MOUSE	CF144_HUMAN, F183B_HUMAN
OG0004883	PDIA5_MOUSE	PDIA5_HUMAN
OG0004884	KMT5C_MOUSE	KMT5C_HUMAN
OG0004886	SMIP7_MOUSE	SMIP7_HUMAN
OG0004887	WEE1_MOUSE	WEE1_HUMAN
OG0004889	ABHD6_MOUSE	ABHD6_HUMAN
OG0004890	CF120_MOUSE	CF120_HUMAN
OG0004891	THAP1_MOUSE	THAP1_HUMAN
OG0004892	MZB1_MOUSE	MZB1_HUMAN
OG0004893	TCF20_MOUSE	TCF20_HUMAN
OG0004893	RAI1_MOUSE	RAI1_HUMAN
OG0004894	ABCB6_MOUSE	ABCB6_HUMAN
OG0004895	ABD12_MOUSE	AB12B_HUMAN, ABD12_HUMAN
OG0004896	SERC_MOUSE	SERC_HUMAN
OG0004897	CNOT3_MOUSE	CNOT3_HUMAN
OG0004898	TM145_MOUSE	TM145_HUMAN
OG0004899	ADAL_MOUSE	ADAL_HUMAN
OG0004900	ATP5E_MOUSE	AT5EL_HUMAN, ATP5E_HUMAN
OG0004901	NUD14_MOUSE	NUD14_HUMAN
OG0004902	ECI1_MOUSE	ECI1_HUMAN
OG0004903	DCTN1_MOUSE	DCTN1_HUMAN
OG0004905	CCDB1_MOUSE	CCDB1_HUMAN
OG0004906	RS26_MOUSE	RS26L_HUMAN, RS26_HUMAN
OG0004907	DDX27_MOUSE	DDX27_HUMAN
OG0004909	EFR3A_MOUSE	EFR3A_HUMAN
OG0004909	EFR3B_MOUSE	EFR3B_HUMAN
OG0004910	PIGU_MOUSE	PIGU_HUMAN
OG0004911	MARH8_MOUSE	MARH8_HUMAN
OG0004912	GPTC3_MOUSE	GPTC3_HUMAN
OG0004913	CFA53_MOUSE	CFA53_HUMAN
OG0004914	MRE11_MOUSE	MRE11_HUMAN
OG0004915	CASC3_MOUSE	CASC3_HUMAN
OG0004916	DPOE1_MOUSE	DPOE1_HUMAN
OG0004917	RRP7A_MOUSE	RRP7A_HUMAN, RRP7B_HUMAN
OG0004918	WDR81_MOUSE	WDR81_HUMAN
OG0004919	RFXK_MOUSE	RFXK_HUMAN
OG0004919	ANRA2_MOUSE	ANRA2_HUMAN
OG0004920	JKAMP_MOUSE	JKAMP_HUMAN
OG0004921	ZN830_MOUSE	ZN830_HUMAN
OG0004922	CPSF4_MOUSE	CPS4L_HUMAN, CPSF4_HUMAN
OG0004923	US6NL_MOUSE	US6NL_HUMAN
OG0004924	ZN367_MOUSE	ZN367_HUMAN
OG0004926	SELW_MOUSE	SELV_HUMAN, SELW_HUMAN
OG0004927	CAB45_MOUSE	CAB45_HUMAN
OG0004929	NMDZ1_MOUSE	NMDZ1_HUMAN
OG0004930	SRA1_MOUSE	SRA1_HUMAN
OG0004931	MED10_MOUSE	MED10_HUMAN
OG0004932	COX20_MOUSE	COX20_HUMAN
OG0004933	EXD2_MOUSE	EXD2_HUMAN
OG0004934	CUL3_MOUSE	CUL3_HUMAN
OG0004935	TMM59_MOUSE	TMM59_HUMAN
OG0004936	DEOC_MOUSE	DEOC_HUMAN
OG0004937	IFT57_MOUSE	IFT57_HUMAN
OG0004938	FYV1_MOUSE	FYV1_HUMAN
OG0004939	WDR1_MOUSE	WDR1_HUMAN
OG0004940	SMI10_MOUSE	SMI10_HUMAN
OG0004941	MIEAP_MOUSE	MIEAP_HUMAN
OG0004942	PTCD1_MOUSE	PTCD1_HUMAN
OG0004943	AAAS_MOUSE	AAAS_HUMAN
OG0004944	CH1B2_MOUSE, CH1B1_MOUSE	CHM1B_HUMAN
OG0004945	SIR1_MOUSE	SIR1_HUMAN
OG0004946	SERB_MOUSE	SERB_HUMAN, PSPHL_HUMAN
OG0004947	ALR_MOUSE	ALR_HUMAN
OG0004948	PEX5_MOUSE	PEX5_HUMAN
OG0004949	DNJA3_MOUSE	DNJA3_HUMAN
OG0004950	CTSR1_MOUSE	CTSR1_HUMAN
OG0004952	OSCP1_MOUSE	OSCP1_HUMAN
OG0004953	TM45B_MOUSE	TM45B_HUMAN
OG0004953	TM45A_MOUSE	TM45A_HUMAN
OG0004954	RANT_MOUSE, RAN_MOUSE	RAN_HUMAN
OG0004955	PTH2_MOUSE	PTH2_HUMAN
OG0004956	UBR7_MOUSE	UBR7_HUMAN
OG0004957	CSKI2_MOUSE	CSKI2_HUMAN
OG0004957	CSKI1_MOUSE	CSKI1_HUMAN
OG0004958	SKP2_MOUSE	SKP2_HUMAN
OG0004960	MRPP3_MOUSE	MRPP3_HUMAN
OG0004961	ARP2_MOUSE	ARP2_HUMAN
OG0004963	RT06_MOUSE	RT06_HUMAN
OG0004964	GBA1_MOUSE	GBA1_HUMAN
OG0004965	CILP1_MOUSE	CILP1_HUMAN
OG0004965	CILP2_MOUSE	CILP2_HUMAN
OG0004966	RCL1_MOUSE	RCL1_HUMAN
OG0004967	ADGB_MOUSE	ADGB_HUMAN
OG0004968	PCM1_MOUSE	PCM1_HUMAN
OG0004969	RS17_MOUSE	RS17_HUMAN
OG0004970	WDR74_MOUSE	WDR74_HUMAN
OG0004971	NIT2_MOUSE	NIT2_HUMAN
OG0004973	D42E1_MOUSE	D42E2_HUMAN, D42E1_HUMAN
OG0004974	FOCAD_MOUSE	FOCAD_HUMAN
OG0004975	PRLD2_MOUSE	PRLD2_HUMAN
OG0004976	SEN54_MOUSE	SEN54_HUMAN
OG0004977	TTC8_MOUSE	TTC8_HUMAN
OG0004979	COQ6_MOUSE	COQ6_HUMAN
OG0004980	LIMC1_MOUSE	LMO7_HUMAN, LIMC1_HUMAN
OG0004981	ANR40_MOUSE	AK40L_HUMAN, ANR40_HUMAN
OG0004982	RIPL1_MOUSE	RIPL1_HUMAN
OG0004984	ARL15_MOUSE	ARL15_HUMAN
OG0004985	ABRA_MOUSE	ABRA_HUMAN
OG0004986	OAF_MOUSE	OAF_HUMAN
OG0004988	RT25_MOUSE	RT25_HUMAN
OG0004989	GOGA4_MOUSE	GOGA4_HUMAN
OG0004990	TM10B_MOUSE	TM10B_HUMAN
OG0004991	MMGT2_MOUSE, EMC5_MOUSE	EMC5_HUMAN
OG0004992	UHMK1_MOUSE	UHMK1_HUMAN
OG0004993	ZDH23_MOUSE	ZDH23_HUMAN
OG0004994	DNER_MOUSE	DNER_HUMAN
OG0004995	IF122_MOUSE	IF122_HUMAN
OG0004996	SHPRH_MOUSE	SHPRH_HUMAN
OG0004997	CNO10_MOUSE	CNO10_HUMAN
OG0004998	XRCC3_MOUSE	XRCC3_HUMAN
OG0004999	DPP3_MOUSE	DPP3_HUMAN
OG0005001	SORT_MOUSE	SORT_HUMAN
OG0005002	ZN609_MOUSE	ZN609_HUMAN
OG0005002	ZN608_MOUSE	ZN608_HUMAN
OG0005003	TF2H2_MOUSE	T2H2L_HUMAN, TF2H2_HUMAN
OG0005005	SREK1_MOUSE	SRS11_HUMAN, SREK1_HUMAN
OG0005006	PREY_MOUSE	PREY_HUMAN
OG0005007	BRAT1_MOUSE	BRAT1_HUMAN
OG0005009	MBOA7_MOUSE	MBOA7_HUMAN
OG0005010	KBP_MOUSE	KBP_HUMAN
OG0005011	CB081_MOUSE	CB081_HUMAN
OG0005012	SUMO1_MOUSE	SUMO5_HUMAN, SUMO1_HUMAN
OG0005014	TR112_MOUSE	TR112_HUMAN
OG0005015	ZNT7_MOUSE	ZNT7_HUMAN
OG0005016	CDIPT_MOUSE	CDIPT_HUMAN
OG0005018	RNF25_MOUSE	RNF25_HUMAN
OG0005019	RM35_MOUSE	RM35_HUMAN
OG0005020	CHMP3_MOUSE	CHMP3_HUMAN
OG0005021	RDM1_MOUSE	RDM1_HUMAN
OG0005022	ADK_MOUSE	ADK_HUMAN
OG0005023	NSE1_MOUSE	NSE1_HUMAN
OG0005025	TMA7_MOUSE	TMA7B_HUMAN, TMA7_HUMAN
OG0005027	PDCD7_MOUSE	PDCD7_HUMAN
OG0005028	AAR2_MOUSE	AAR2_HUMAN
OG0005029	PEX3_MOUSE	PEX3_HUMAN
OG0005030	RPAC1_MOUSE	RPAC1_HUMAN
OG0005031	SEN2_MOUSE	SEN2_HUMAN
OG0005032	NET1_MOUSE	NET1_HUMAN
OG0005033	MYCT_MOUSE	MYCT_HUMAN
OG0005034	SF3A2_MOUSE	SF3A2_HUMAN
OG0005035	FUMH_MOUSE	FUMH_HUMAN
OG0005036	GPI8_MOUSE	GPI8_HUMAN
OG0005037	TELO2_MOUSE	TELO2_HUMAN
OG0005038	MSMO1_MOUSE	FXDC2_HUMAN, MSMO1_HUMAN
OG0005039	SKI3_MOUSE	SKI3_HUMAN
OG0005040	APC10_MOUSE	APC10_HUMAN
OG0005041	PLPL8_MOUSE	PLPL8_HUMAN
OG0005043	MACOI_MOUSE	MACOI_HUMAN
OG0005044	BRC3L_MOUSE, BRCC3_MOUSE	BRCC3_HUMAN
OG0005045	SCO1_MOUSE	SCO1_HUMAN
OG0005046	TRPM2_MOUSE	TRPM2_HUMAN
OG0005047	MFSD1_MOUSE	MFSD1_HUMAN
OG0005048	5HT3A_MOUSE	5HT3A_HUMAN, 5HT3D_HUMAN, 5HT3C_HUMAN, 5HT3E_HUMAN
OG0005049	5NT1A_MOUSE	5NT1A_HUMAN
OG0005049	5NT1B_MOUSE	5NT1B_HUMAN
OG0005050	A1AG1_MOUSE, A1AG3_MOUSE, A1AG2_MOUSE	A1AG1_HUMAN, A1AG2_HUMAN
OG0005051	AMPO_MOUSE	AMPO_HUMAN
OG0005052	ANGI_MOUSE, ANG2_MOUSE, ANG3_MOUSE, ANG4_MOUSE	ANGI_HUMAN
OG0005053	ANS1B_MOUSE	ANS1B_HUMAN
OG0005053	ANS1A_MOUSE	ANS1A_HUMAN
OG0005054	PLMN_MOUSE	APOA_HUMAN, PLMN_HUMAN, PLGA_HUMAN, PLGB_HUMAN
OG0005055	ARV1_MOUSE	ARV1_HUMAN
OG0005057	C1QT1_MOUSE	C1QT1_HUMAN
OG0005057	C1QT6_MOUSE	C1QT8_HUMAN, C1QT6_HUMAN
OG0005058	CB39L_MOUSE	CB39L_HUMAN
OG0005058	CAB39_MOUSE	CAB39_HUMAN
OG0005059	CABP2_MOUSE	CABP2_HUMAN
OG0005059	CABP1_MOUSE, CABP5_MOUSE	CABP5_HUMAN
OG0005060	ELNE_MOUSE	ELNE_HUMAN
OG0005060	PRTN3_MOUSE	CAP7_HUMAN, PRTN3_HUMAN
OG0005061	CAZA2_MOUSE	CAZA2_HUMAN
OG0005061	CAZA1_MOUSE	CAZA1_HUMAN
OG0005062	CCL4_MOUSE	CCL16_HUMAN, CCL26_HUMAN, CC4L_HUMAN, CCL4_HUMAN
OG0005063	CTF1_MOUSE	CTF1_HUMAN
OG0005063	CTF2_MOUSE, CLCF1_MOUSE	CLCF1_HUMAN
OG0005065	CSN9_MOUSE	CSN9_HUMAN
OG0005066	CXA4_MOUSE	CXA4_HUMAN
OG0005066	CXA6_MOUSE, CXA1_MOUSE	CXA1_HUMAN
OG0005068	DCAF5_MOUSE	DCAF5_HUMAN
OG0005069	DCST1_MOUSE	DCST1_HUMAN
OG0005069	DCST2_MOUSE	DCST2_HUMAN
OG0005070	DIRA1_MOUSE	DIRA1_HUMAN
OG0005070	DIRA2_MOUSE	DIRA3_HUMAN, DIRA2_HUMAN
OG0005071	EPHX4_MOUSE	EPHX4_HUMAN
OG0005072	ERI3_MOUSE	ERI3_HUMAN
OG0005073	PEPL_MOUSE	PEPL_HUMAN
OG0005073	EVPL_MOUSE	EVPL_HUMAN, EVPLL_HUMAN
OG0005074	F131A_MOUSE	F131A_HUMAN
OG0005074	F131B_MOUSE	F131C_HUMAN, F131B_HUMAN
OG0005075	GPVI_MOUSE	GPVI_HUMAN
OG0005075	NCTR1_MOUSE	FCAR_HUMAN, NCTR1_HUMAN
OG0005076	TECTA_MOUSE	TECTA_HUMAN
OG0005076	ZAN_MOUSE	FCGBP_HUMAN, ZAN_HUMAN
OG0005077	FLVC2_MOUSE	FLVC2_HUMAN
OG0005077	FLVC1_MOUSE	FLVC1_HUMAN
OG0005078	GAR3_MOUSE	GAR3_HUMAN, GAR4_HUMAN, GAR5B_HUMAN, GAR6_HUMAN
OG0005079	GFI1B_MOUSE	GFI1B_HUMAN
OG0005080	GLIS1_MOUSE	GLIS1_HUMAN
OG0005080	GLIS3_MOUSE	GLIS3_HUMAN
OG0005081	GRIN3_MOUSE	GRIN3_HUMAN
OG0005081	GRIN1_MOUSE	GRIN2_HUMAN, GRIN1_HUMAN
OG0005082	GSDMA_MOUSE, GSDA2_MOUSE, GSDA3_MOUSE	GSDMA_HUMAN, GSDMB_HUMAN
OG0005083	GSDMC_MOUSE, GSDC4_MOUSE, GSDC2_MOUSE, GSDC3_MOUSE	GSDMC_HUMAN
OG0005084	GUC2F_MOUSE	GUC2F_HUMAN
OG0005084	GUC2D_MOUSE, GUC2E_MOUSE	GUC2D_HUMAN
OG0005085	HNMT_MOUSE	HNMT_HUMAN
OG0005086	ICAM1_MOUSE	ICAM1_HUMAN
OG0005086	ICAM5_MOUSE	ICAM3_HUMAN, ICAM5_HUMAN
OG0005087	IGFL_MOUSE	IGFL4_HUMAN, IGFL3_HUMAN, IGFL1_HUMAN, IGFL2_HUMAN
OG0005088	IKKA_MOUSE	IKKA_HUMAN
OG0005088	IKKB_MOUSE	IKKB_HUMAN
OG0005089	IL17B_MOUSE	IL17B_HUMAN
OG0005089	IL17C_MOUSE	IL17D_HUMAN, IL17C_HUMAN
OG0005090	IL36A_MOUSE	IL36A_HUMAN
OG0005090	IL36G_MOUSE	IL36G_HUMAN, IL37_HUMAN
OG0005091	INSM1_MOUSE	INSM1_HUMAN
OG0005091	INSM2_MOUSE	INSM2_HUMAN
OG0005092	KBTBB_MOUSE	KBTBB_HUMAN
OG0005092	KLD7A_MOUSE	KLD7B_HUMAN, KLD7A_HUMAN
OG0005093	KCNG1_MOUSE	KCNG1_HUMAN
OG0005093	KCNG4_MOUSE	KCNG2_HUMAN, KCNG4_HUMAN
OG0005094	KHD1B_MOUSE, KHD1A_MOUSE, KHD1C_MOUSE	KHDC1_HUMAN, KHDCL_HUMAN
OG0005095	KLF6_MOUSE	KLF6_HUMAN
OG0005095	KLF7_MOUSE	KLF7_HUMAN
OG0005096	KRA93_MOUSE	KRA14_HUMAN, KRA11_HUMAN, KRA13_HUMAN, KRA15_HUMAN
OG0005097	KV5A9_MOUSE	KV502_HUMAN, KVD41_HUMAN, KV621_HUMAN, KVD21_HUMAN
OG0005099	LATS2_MOUSE	LATS2_HUMAN
OG0005099	LATS1_MOUSE	LATS1_HUMAN
OG0005100	PTGDS_MOUSE	PTGDS_HUMAN, LCNL1_HUMAN, LCN15_HUMAN, LCN6_HUMAN
OG0005101	LDOC1_MOUSE	LDOC1_HUMAN, RTL8B_HUMAN, RTL8C_HUMAN, RTL8A_HUMAN
OG0005102	LEG10_MOUSE	LEG10_HUMAN, PPL13_HUMAN, LEG16_HUMAN, PP13_HUMAN
OG0005103	LN28A_MOUSE	LN28A_HUMAN
OG0005103	LN28B_MOUSE	LN28B_HUMAN
OG0005104	LRP10_MOUSE	LRP10_HUMAN
OG0005104	LRP12_MOUSE	LRP3_HUMAN, LRP12_HUMAN
OG0005105	LRRN1_MOUSE	LRRN1_HUMAN
OG0005105	LRRN3_MOUSE	LRRN2_HUMAN, LRRN3_HUMAN
OG0005106	THRSP_MOUSE	THRSP_HUMAN
OG0005106	M1IP1_MOUSE	M1IP1_HUMAN
OG0005107	MAGD1_MOUSE	MAGD1_HUMAN, MAGD4_HUMAN, MAGD2_HUMAN, TROP_HUMAN
OG0005108	MAML1_MOUSE	MAML2_HUMAN, MAML3_HUMAN, MAML1_HUMAN
OG0005109	MET22_MOUSE	MET22_HUMAN
OG0005110	MYL11_MOUSE	MYL11_HUMAN
OG0005110	MYL10_MOUSE, MLRV_MOUSE	MLRV_HUMAN
OG0005111	MMS19_MOUSE	MMS19_HUMAN
OG0005112	MROH7_MOUSE	MROH7_HUMAN, MROH8_HUMAN, MROH5_HUMAN, MROH6_HUMAN
OG0005113	MX2_MOUSE, MX1B_MOUSE, MX1_MOUSE	MX1_HUMAN, MX2_HUMAN
OG0005114	MYOM3_MOUSE	MYOM3_HUMAN
OG0005114	MYOM1_MOUSE	MYOM2_HUMAN, MYOM1_HUMAN
OG0005115	NINJ1_MOUSE	NINJ1_HUMAN
OG0005115	NINJ2_MOUSE	NINJ2_HUMAN
OG0005116	NKD1_MOUSE	NKD1_HUMAN
OG0005116	NKD2_MOUSE	NKD2_HUMAN
OG0005117	NXPH1_MOUSE	NXPH1_HUMAN
OG0005117	NXPH2_MOUSE	NXPH4_HUMAN, NXPH2_HUMAN
OG0005118	OSBL3_MOUSE	OSBL3_HUMAN
OG0005118	OSBL6_MOUSE	OSBL7_HUMAN, OSBL6_HUMAN
OG0005119	PA2G3_MOUSE	PA2G3_HUMAN
OG0005120	PAOX_MOUSE	PAOX_HUMAN
OG0005120	SMOX_MOUSE	SMOX_HUMAN
OG0005121	PGAM2_MOUSE	PGAM2_HUMAN
OG0005121	PGAM1_MOUSE	PGAM4_HUMAN, PGAM1_HUMAN
OG0005122	PGAP3_MOUSE	PGAP3_HUMAN
OG0005123	PILRA_MOUSE, PILB2_MOUSE, PILRB_MOUSE	PILRA_HUMAN, PILRB_HUMAN
OG0005124	PKHA6_MOUSE	PKHA6_HUMAN
