Orthogroup	Mmus	Hsap
OG0005638	APC7_MOUSE	APC7_HUMAN
OG0005639	APEX1_MOUSE	APEX1_HUMAN
OG0005640	APEX2_MOUSE	APEX2_HUMAN
OG0005641	APLF_MOUSE	APLF_HUMAN
OG0005642	APT_MOUSE	APT_HUMAN
OG0005643	AR13B_MOUSE	AR13B_HUMAN
OG0005644	AR2BP_MOUSE	AR2BP_HUMAN
OG0005645	AR6P4_MOUSE	AR6P4_HUMAN
OG0005646	ARC1A_MOUSE	ARC1A_HUMAN
OG0005647	AREL1_MOUSE	AREL1_HUMAN
OG0005648	ARF6_MOUSE	ARF6_HUMAN
OG0005649	ARFRP_MOUSE	ARFRP_HUMAN
OG0005650	ARHGP_MOUSE	ARHGP_HUMAN
OG0005651	ARIP4_MOUSE	ARIP4_HUMAN
OG0005652	ARL16_MOUSE	ARL16_HUMAN
OG0005653	ARL6_MOUSE	ARL6_HUMAN
OG0005654	ARLY_MOUSE	ARLY_HUMAN
OG0005655	ARMC3_MOUSE	ARMC3_HUMAN
OG0005656	ARMC5_MOUSE	ARMC5_HUMAN
OG0005657	ARMC6_MOUSE	ARMC6_HUMAN
OG0005658	ARMC7_MOUSE	ARMC7_HUMAN
OG0005659	ARMC8_MOUSE	ARMC8_HUMAN
OG0005660	ARMC9_MOUSE	ARMC9_HUMAN
OG0005661	ARMT1_MOUSE	ARMT1_HUMAN
OG0005662	ARP10_MOUSE	ARP10_HUMAN
OG0005663	ARP5_MOUSE	ARP5_HUMAN
OG0005664	ARP8_MOUSE	ARP8_HUMAN
OG0005665	ARPC2_MOUSE	ARPC2_HUMAN
OG0005666	ARPC3_MOUSE	ARPC3_HUMAN
OG0005667	ARPC4_MOUSE	ARPC4_HUMAN
OG0005668	ASAH1_MOUSE	ASAH1_HUMAN
OG0005669	ASCC1_MOUSE	ASCC1_HUMAN
OG0005670	ASCC2_MOUSE	ASCC2_HUMAN
OG0005671	ASM3B_MOUSE	ASM3B_HUMAN
OG0005672	ASM_MOUSE	ASM_HUMAN
OG0005673	ASNS_MOUSE	ASNS_HUMAN
OG0005674	ASPDH_MOUSE	ASPDH_HUMAN
OG0005675	ASPH_MOUSE	ASPH_HUMAN
OG0005676	ASPM_MOUSE	ASPM_HUMAN
OG0005677	ASSY_MOUSE	ASSY_HUMAN
OG0005678	ASTER_MOUSE	ASTER_HUMAN
OG0005679	AT131_MOUSE	AT131_HUMAN
OG0005680	AT134_MOUSE	AT134_HUMAN
OG0005680	AT135_MOUSE	AT135_HUMAN
OG0005681	ATP5E_MOUSE	AT5EL_HUMAN, ATP5E_HUMAN
OG0005682	AT5F1_MOUSE	AT5F1_HUMAN
OG0005683	AT7L3_MOUSE	AT7L3_HUMAN
OG0005684	ATAT_MOUSE	ATAT_HUMAN
OG0005685	ATG10_MOUSE	ATG10_HUMAN
OG0005686	ATG2B_MOUSE	ATG2B_HUMAN
OG0005687	ATG3_MOUSE	ATG3_HUMAN
OG0005688	ATG5_MOUSE	ATG5_HUMAN
OG0005689	ATG7_MOUSE	ATG7_HUMAN
OG0005690	ATG9A_MOUSE	ATG9A_HUMAN
OG0005691	ATMIN_MOUSE	ATMIN_HUMAN
OG0005692	ATOH8_MOUSE	ATOH8_HUMAN
OG0005693	ATP23_MOUSE	ATP23_HUMAN
OG0005694	ATP5H_MOUSE	ATP5H_HUMAN
OG0005695	ATP5J_MOUSE	ATP5J_HUMAN
OG0005696	ATPA_MOUSE	ATPA_HUMAN
OG0005697	ATPB_MOUSE	ATPB_HUMAN
OG0005698	ATPF1_MOUSE	ATPF1_HUMAN
OG0005699	ATPG_MOUSE	ATPG_HUMAN
OG0005700	ATPMK_MOUSE	ATPMK_HUMAN
OG0005701	ATPO_MOUSE	ATPO_HUMAN
OG0005702	ATRIP_MOUSE	ATRIP_HUMAN
OG0005703	ATS2_MOUSE	ATS2_HUMAN, ATS14_HUMAN, ATS3_HUMAN
OG0005704	ATTY_MOUSE	ATTY_HUMAN
OG0005705	AUP1_MOUSE	AUP1_HUMAN
OG0005706	AXDN1_MOUSE	AXDN1_HUMAN
OG0005707	B3GA3_MOUSE	B3GA3_HUMAN
OG0005708	B4GT7_MOUSE	B4GT7_HUMAN
OG0005709	B9D1_MOUSE	B9D1_HUMAN
OG0005710	B9D2_MOUSE	B9D2_HUMAN
OG0005711	BABA1_MOUSE	BABA1_HUMAN
OG0005712	BAF_MOUSE	BAF_HUMAN
OG0005713	BAHD1_MOUSE	BAHD1_HUMAN
OG0005714	BAIP3_MOUSE	BAIP3_HUMAN
OG0005715	BAKOR_MOUSE	BAKOR_HUMAN
OG0005716	BAP18_MOUSE	BAP18_HUMAN
OG0005717	BAP1_MOUSE	BAP1_HUMAN
OG0005718	BARD1_MOUSE	BARD1_HUMAN
OG0005719	BATF3_MOUSE	BATF3_HUMAN
OG0005719	BATF_MOUSE	BATF_HUMAN
OG0005720	BAZ1A_MOUSE	BAZ1A_HUMAN
OG0005721	BAZ1B_MOUSE	BAZ1B_HUMAN
OG0005722	BAZ2B_MOUSE	BAZ2B_HUMAN
OG0005723	BBOF1_MOUSE	BBOF1_HUMAN
OG0005724	BBS10_MOUSE	BBS10_HUMAN
OG0005725	BBS12_MOUSE	BBS12_HUMAN
OG0005726	BBS1_MOUSE	BBS1_HUMAN
OG0005727	BBS5_MOUSE	BBS5_HUMAN
OG0005728	BBS7_MOUSE	BBS7_HUMAN
OG0005729	BL1S4_MOUSE	BCAS4_HUMAN, BL1S4_HUMAN
OG0005730	BCCIP_MOUSE	BCCIP_HUMAN
OG0005731	BCL9_MOUSE	BCL9_HUMAN
OG0005731	BCL9L_MOUSE	BCL9L_HUMAN
OG0005732	BCOR_MOUSE	BCOR2_HUMAN, BCOR_HUMAN
OG0005733	BCS1_MOUSE	BCS1_HUMAN
OG0005734	BDP1_MOUSE	BDP1_HUMAN
OG0005735	BET1L_MOUSE	BET1L_HUMAN
OG0005736	BET1_MOUSE	BET1_HUMAN
OG0005737	BEX1_MOUSE, BEX2_MOUSE	BEX1_HUMAN, BEX2_HUMAN
OG0005738	BI1_MOUSE	BI1_HUMAN
OG0005739	BICC1_MOUSE	BICC1_HUMAN
OG0005740	BIG3_MOUSE	BIG3_HUMAN
OG0005741	BIN3_MOUSE	BIN3_HUMAN
OG0005742	BIRC5_MOUSE	BIRC5_HUMAN
OG0005743	BIRC6_MOUSE	BIRC6_HUMAN
OG0005744	BIVM_MOUSE	BIVM_HUMAN
OG0005745	BKGD_MOUSE	BKGD_HUMAN
OG0005746	BL1S1_MOUSE	BL1S1_HUMAN
OG0005747	BL1S2_MOUSE	BL1S2_HUMAN
OG0005748	BL1S6_MOUSE	BL1S6_HUMAN
OG0005749	BLTP1_MOUSE	BLTP1_HUMAN
OG0005750	BMPER_MOUSE	BMPER_HUMAN
OG0005751	BOLA2_MOUSE	BOLA2_HUMAN
OG0005752	BOLA3_MOUSE	BOLA3_HUMAN
OG0005753	BORA_MOUSE	BORA_HUMAN
OG0005754	BORC7_MOUSE	BORC7_HUMAN
OG0005755	BPHL_MOUSE	BPHL_HUMAN
OG0005756	BPL1_MOUSE	BPL1_HUMAN
OG0005757	BPNT1_MOUSE	BPNT1_HUMAN
OG0005758	BRAP_MOUSE	BRAP_HUMAN
OG0005759	BRCA2_MOUSE	BRCA2_HUMAN
OG0005760	BRD8_MOUSE	BRD8_HUMAN
OG0005761	BRI3_MOUSE	BRI3_HUMAN
OG0005762	BRK1_MOUSE	BRK1_HUMAN
OG0005763	BRNP3_MOUSE	BRNP3_HUMAN
OG0005763	BRNP2_MOUSE	BRNP2_HUMAN
OG0005764	BROX_MOUSE	BROX_HUMAN
OG0005765	BRX1_MOUSE	BRX1_HUMAN
OG0005766	BSCL2_MOUSE	BSCL2_HUMAN
OG0005767	BSDC1_MOUSE	BSDC1_HUMAN
OG0005768	BT3L4_MOUSE	BT3L4_HUMAN
OG0005769	BTBD9_MOUSE	BTBD9_HUMAN
OG0005770	BTBDA_MOUSE	BTBDA_HUMAN
OG0005771	BUB1_MOUSE	BUB1_HUMAN
OG0005772	BUB3_MOUSE	BUB3_HUMAN
OG0005773	BUD13_MOUSE	BUD13_HUMAN
OG0005774	BUD23_MOUSE	BUD23_HUMAN
OG0005775	C19L1_MOUSE	C19L1_HUMAN
OG0005776	C1D_MOUSE	C1D_HUMAN
OG0005777	C1GLT_MOUSE	C1GLT_HUMAN
OG0005778	C1QBP_MOUSE	C1QBP_HUMAN
OG0005779	C2CD3_MOUSE	C2CD3_HUMAN
OG0005780	C2D2A_MOUSE	C2D2A_HUMAN
OG0005781	C42S2_MOUSE	C42S2_HUMAN
OG0005782	C8AP2_MOUSE	C8AP2_HUMAN
OG0005783	C97D2_MOUSE	C97D2_HUMAN
OG0005784	CA050_MOUSE	CA050_HUMAN
OG0005785	CA074_MOUSE	CA074_HUMAN
OG0005786	CA198_MOUSE	CA198_HUMAN
OG0005787	CAAP1_MOUSE	CAAP1_HUMAN
OG0005789	CACL1_MOUSE	CACL1_HUMAN
OG0005790	CACO2_MOUSE	CACO2_HUMAN
OG0005791	CAF17_MOUSE	CAF17_HUMAN
OG0005792	CAF1A_MOUSE	CAF1A_HUMAN
OG0005793	CALCA_MOUSE, CALCB_MOUSE	CALCA_HUMAN, CALCB_HUMAN
OG0005794	CANT1_MOUSE	CANT1_HUMAN
OG0005795	CAPZB_MOUSE	CAPZB_HUMAN
OG0005796	CARM1_MOUSE	CARM1_HUMAN
OG0005797	CARME_MOUSE	CARME_HUMAN
OG0005798	CASD1_MOUSE	CASD1_HUMAN
OG0005799	CASP8_MOUSE	CASP8_HUMAN
OG0005800	CATAC_MOUSE	CATAC_HUMAN
OG0005801	CATB_MOUSE	CATB_HUMAN
OG0005802	CATC_MOUSE	CATC_HUMAN
OG0005803	CATIN_MOUSE	CATIN_HUMAN
OG0005804	CATIP_MOUSE	CATIP_HUMAN
OG0005805	CB042_MOUSE	CB042_HUMAN
OG0005806	CB068_MOUSE	CB068_HUMAN
OG0005807	CB076_MOUSE	CB076_HUMAN
OG0005808	CB5D1_MOUSE	CB5D1_HUMAN
OG0005809	CBCO1_MOUSE	CBCO1_HUMAN
OG0005810	CBPC6_MOUSE	CBPC6_HUMAN
OG0005811	CBPD_MOUSE	CBPD_HUMAN
OG0005812	CC112_MOUSE	CC112_HUMAN
OG0005813	CC124_MOUSE	CC124_HUMAN
OG0005814	CC125_MOUSE	CC125_HUMAN
OG0005815	CC134_MOUSE	CC134_HUMAN
OG0005816	CC138_MOUSE	CC138_HUMAN
OG0005817	CC142_MOUSE	CC142_HUMAN
OG0005818	CC146_MOUSE	CC146_HUMAN
OG0005819	CC148_MOUSE	CC148_HUMAN
OG0005820	CC150_MOUSE	CC150_HUMAN
OG0005821	CC167_MOUSE	CC167_HUMAN
OG0005822	CC169_MOUSE	CC169_HUMAN
OG0005823	CC171_MOUSE	CC171_HUMAN
OG0005824	CC174_MOUSE	CC174_HUMAN
OG0005825	CC177_MOUSE	CC177_HUMAN
OG0005826	CC178_MOUSE	CC178_HUMAN
OG0005829	CCD12_MOUSE	CCD12_HUMAN
OG0005830	CCD13_MOUSE	CCD13_HUMAN
OG0005831	CCD15_MOUSE	CCD15_HUMAN
OG0005832	CCD17_MOUSE	CCD17_HUMAN
OG0005833	CCD18_MOUSE	CCD18_HUMAN
OG0005834	CCD22_MOUSE	CCD22_HUMAN
OG0005835	CCD25_MOUSE	CCD25_HUMAN
OG0005836	CCD34_MOUSE	CCD34_HUMAN
OG0005837	CCD40_MOUSE	CCD40_HUMAN
OG0005838	CCD43_MOUSE	CCD43_HUMAN
OG0005839	CCD60_MOUSE	CCD60_HUMAN
OG0005840	CCD61_MOUSE	CCD61_HUMAN
OG0005841	CCD73_MOUSE	CCD73_HUMAN
OG0005842	CCD77_MOUSE	CCD77_HUMAN
OG0005843	CCD89_MOUSE	CCD89_HUMAN
OG0005844	CCD91_MOUSE	CCD91_HUMAN
OG0005845	CCD93_MOUSE	CCD93_HUMAN
OG0005846	CCD97_MOUSE	CCD97_HUMAN
OG0005847	CCDC9_MOUSE	CCDC9_HUMAN
OG0005848	CCKAR_MOUSE	CCKAR_HUMAN
OG0005848	GASR_MOUSE	GASR_HUMAN
OG0005849	CCL6_MOUSE, CCL9_MOUSE	CCL15_HUMAN, CCL23_HUMAN
OG0005850	CCL3_MOUSE	CCL18_HUMAN, CCL3_HUMAN, CL3L1_HUMAN
OG0005851	CC21A_MOUSE, CC21B_MOUSE, CC21C_MOUSE	CCL21_HUMAN
OG0005852	CCNF_MOUSE	CCNF_HUMAN
OG0005853	CCNH_MOUSE	CCNH_HUMAN
OG0005854	CCNK_MOUSE	CCNK_HUMAN
OG0005855	CCSAP_MOUSE	CCSAP_HUMAN
OG0005856	CCS_MOUSE	CCS_HUMAN
OG0005857	CD033_MOUSE	CD033_HUMAN
OG0005858	CD123_MOUSE	CD123_HUMAN
OG0005859	CD2B2_MOUSE	CD2B2_HUMAN
OG0005860	CDC16_MOUSE	CDC16_HUMAN
OG0005861	CDC20_MOUSE	CDC20_HUMAN
OG0005862	CDC23_MOUSE	CDC23_HUMAN
OG0005863	CDC27_MOUSE	CDC27_HUMAN
OG0005864	CDC37_MOUSE	CDC37_HUMAN
OG0005865	CDC45_MOUSE	CDC45_HUMAN
OG0005866	CDC5L_MOUSE	CDC5L_HUMAN
OG0005867	CDC6_MOUSE	CDC6_HUMAN
OG0005868	CDC73_MOUSE	CDC73_HUMAN
OG0005869	CDC7_MOUSE	CDC7_HUMAN
OG0005870	CDD_MOUSE	CDD_HUMAN
OG0005871	CDIN1_MOUSE	CDIN1_HUMAN
OG0005872	CDK20_MOUSE	CDK20_HUMAN
OG0005873	CDK7_MOUSE	CDK7_HUMAN
OG0005874	CDK9_MOUSE	CDK9_HUMAN
OG0005875	CDKA1_MOUSE	CDKA1_HUMAN
OG0005876	CDKAL_MOUSE	CDKAL_HUMAN
OG0005877	CDT1_MOUSE	CDT1_HUMAN
OG0005878	CDV3_MOUSE	CDV3_HUMAN
OG0005879	CDYL_MOUSE	CDYL_HUMAN, CDY1_HUMAN, CDY2_HUMAN
OG0005880	CE120_MOUSE	CE120_HUMAN
OG0005881	CE152_MOUSE	CE152_HUMAN
OG0005882	CE162_MOUSE	CE162_HUMAN
OG0005883	CE290_MOUSE	CE290_HUMAN
OG0005884	CEBPG_MOUSE	CEBPG_HUMAN
OG0005885	CEBPZ_MOUSE	CEBPZ_HUMAN
OG0005886	CECR2_MOUSE	CECR2_HUMAN
OG0005887	CELF1_MOUSE	CELF1_HUMAN
OG0005887	CELF2_MOUSE	CELF2_HUMAN
OG0005888	CENPC_MOUSE	CENPC_HUMAN
OG0005889	CENPI_MOUSE	CENPI_HUMAN
OG0005890	CENPK_MOUSE	CENPK_HUMAN
OG0005891	CENPL_MOUSE	CENPL_HUMAN
OG0005892	CENPM_MOUSE	CENPM_HUMAN
OG0005893	CENPN_MOUSE	CENPN_HUMAN
OG0005894	CENPP_MOUSE	CENPP_HUMAN
OG0005895	CENPS_MOUSE	CENPS_HUMAN
OG0005896	CENPT_MOUSE	CENPT_HUMAN
OG0005897	CENPW_MOUSE	CENPW_HUMAN
OG0005898	CEP19_MOUSE	CEP19_HUMAN
OG0005899	CEP20_MOUSE	CEP20_HUMAN
OG0005900	CEP43_MOUSE	CEP43_HUMAN
OG0005901	CEP44_MOUSE	CEP44_HUMAN
OG0005902	CEP57_MOUSE	CEP57_HUMAN
OG0005903	CEP72_MOUSE	CEP72_HUMAN
OG0005904	CEP76_MOUSE	CEP76_HUMAN
OG0005905	CEP78_MOUSE	CEP78_HUMAN
OG0005906	CEP83_MOUSE	CEP83_HUMAN
OG0005907	CF062_MOUSE	CF062_HUMAN
OG0005908	CF107_MOUSE	CF107_HUMAN
OG0005910	CF119_MOUSE	CF119_HUMAN
OG0005911	CF157_MOUSE	CF157_HUMAN
OG0005912	CF161_MOUSE	CF161_HUMAN
OG0005913	CF184_MOUSE	CF184_HUMAN
OG0005914	CF20D_MOUSE	CF20D_HUMAN
OG0005915	CF210_MOUSE	CF210_HUMAN
OG0005916	CF251_MOUSE	CF251_HUMAN
OG0005917	CF276_MOUSE	CF276_HUMAN
OG0005918	CF298_MOUSE	CF298_HUMAN
OG0005919	CF299_MOUSE	CF299_HUMAN
OG0005920	CF300_MOUSE	CF300_HUMAN
OG0005921	CF410_MOUSE	CF410_HUMAN
OG0005922	CF418_MOUSE	CF418_HUMAN
OG0005923	CFA20_MOUSE	CFA20_HUMAN
OG0005924	CFA43_MOUSE	CFA43_HUMAN
OG0005925	CFA44_MOUSE	CFA44_HUMAN
OG0005926	CFA45_MOUSE	CFA45_HUMAN
OG0005927	CFA52_MOUSE	CFA52_HUMAN
OG0005928	CFA54_MOUSE	CFA54_HUMAN
OG0005929	CFA58_MOUSE	CFA58_HUMAN
OG0005930	CFA68_MOUSE	CFA68_HUMAN
OG0005931	CFA74_MOUSE	CFA74_HUMAN
OG0005932	CFA77_MOUSE	CFA77_HUMAN
OG0005933	CFA90_MOUSE	CFA90_HUMAN
OG0005934	CFA95_MOUSE	CFA95_HUMAN
OG0005935	CFA97_MOUSE	CFA97_HUMAN
OG0005936	CFDP1_MOUSE	CFDP1_HUMAN
OG0005937	CGL_MOUSE	CGL_HUMAN
OG0005938	CGRF1_MOUSE	CGRF1_HUMAN
OG0005939	CH033_MOUSE	CH033_HUMAN
OG0005940	CH034_MOUSE	CH034_HUMAN
OG0005941	CH048_MOUSE	CH048_HUMAN
OG0005942	CH076_MOUSE	CH076_HUMAN, ZHX1R_HUMAN
OG0005943	CH082_MOUSE	CH082_HUMAN
OG0005944	CH10_MOUSE	CH10_HUMAN
OG0005945	CH60_MOUSE	CH60_HUMAN
OG0005946	CHAC2_MOUSE	CHAC2_HUMAN
OG0005947	CHCH1_MOUSE	CHCH1_HUMAN
OG0005948	CHD1L_MOUSE	CHD1L_HUMAN
OG0005949	CHERP_MOUSE	CHERP_HUMAN
OG0005950	CHID1_MOUSE	CHID1_HUMAN
OG0005951	CHM1A_MOUSE	CHM1A_HUMAN
OG0005952	CHM2B_MOUSE	CHM2B_HUMAN
OG0005953	CHMP3_MOUSE	CHMP3_HUMAN
OG0005954	CHMP5_MOUSE	CHMP5_HUMAN
OG0005955	CHMP6_MOUSE	CHMP6_HUMAN
OG0005956	CHMP7_MOUSE	CHMP7_HUMAN
OG0005957	CHOLN_MOUSE	CHOLN_HUMAN
OG0005958	CHRC1_MOUSE	CHRC1_HUMAN
OG0005959	CHRD1_MOUSE	CHRD1_HUMAN
OG0005960	CHRD_MOUSE	CHRD_HUMAN
OG0005961	CHUR_MOUSE	CHUR_HUMAN
OG0005962	CIA2A_MOUSE	CIA2A_HUMAN
OG0005963	CIA2B_MOUSE	CIA2B_HUMAN
OG0005964	CIA30_MOUSE	CIA30_HUMAN
OG0005965	CIAO3_MOUSE	CIAO3_HUMAN
OG0005966	CINP_MOUSE	CINP_HUMAN
OG0005967	CIP1_MOUSE	CIP1_HUMAN
OG0005968	CIR1_MOUSE	CIR1_HUMAN
OG0005969	CISD2_MOUSE	CISD2_HUMAN
OG0005970	CJ053_MOUSE	CJ053_HUMAN
OG0005971	CK016_MOUSE	CK016_HUMAN
OG0005972	CK097_MOUSE	CK097_HUMAN
OG0005973	CK098_MOUSE	CK098_HUMAN
OG0005974	CK5P2_MOUSE	CK5P2_HUMAN
OG0005975	CK5P3_MOUSE	CK5P3_HUMAN
OG0005976	CL056_MOUSE	CL056_HUMAN
OG0005977	CL16A_MOUSE	CL16A_HUMAN
OG0005978	CL18A_MOUSE	CL18B_HUMAN, CL18A_HUMAN, CL18C_HUMAN
OG0005979	CLC4K_MOUSE	CLC4K_HUMAN
OG0005979	CLC4F_MOUSE	CLC4F_HUMAN
OG0005980	CLCC1_MOUSE	CLCC1_HUMAN
OG0005981	CLCKA_MOUSE, CLCKB_MOUSE	CLCKA_HUMAN, CLCKB_HUMAN
OG0005982	CLCN6_MOUSE	CLCN6_HUMAN
OG0005983	CLCN7_MOUSE	CLCN7_HUMAN
OG0005984	CLD22_MOUSE	CLD25_HUMAN, CLD22_HUMAN, CLD24_HUMAN
OG0005985	CLK4_MOUSE	CLK4_HUMAN
OG0005985	CLK1_MOUSE	CLK1_HUMAN
OG0005986	CLP1L_MOUSE	CLP1L_HUMAN
OG0005987	CLPB_MOUSE	CLPB_HUMAN
OG0005988	CLPP_MOUSE	CLPP_HUMAN
OG0005989	CLPX_MOUSE	CLPX_HUMAN
OG0005990	CLSPN_MOUSE	CLSPN_HUMAN
OG0005991	CLUA1_MOUSE	CLUA1_HUMAN
OG0005992	CLXN_MOUSE	CLXN_HUMAN
OG0005993	CMAP2_MOUSE	CMAP2_HUMAN
OG0005994	CMAP3_MOUSE	CMAP3_HUMAN
OG0005995	CMI2B_MOUSE	CMI2B_HUMAN
OG0005996	CMIP6_MOUSE	CMIP6_HUMAN
OG0005997	CMIP_MOUSE	CMIP_HUMAN
OG0005998	CMKMT_MOUSE	CMKMT_HUMAN
OG0005999	CMTD1_MOUSE	CMTD1_HUMAN
OG0006000	CMTR1_MOUSE	CMTR1_HUMAN
OG0006001	CMTR2_MOUSE	CMTR2_HUMAN
OG0006002	CNBD2_MOUSE	CNBD2_HUMAN
OG0006003	CNDG2_MOUSE	CNDG2_HUMAN
OG0006004	CNEP1_MOUSE	CNEP1_HUMAN
OG0006005	CNIH1_MOUSE	CNIH1_HUMAN
OG0006006	CNIH4_MOUSE	CNIH4_HUMAN
OG0006007	TNMD_MOUSE	TNMD_HUMAN
OG0006007	CNMD_MOUSE	CNMD_HUMAN
OG0006008	CNO11_MOUSE	CNO11_HUMAN
OG0006009	CNOT1_MOUSE	CNOT1_HUMAN
OG0006010	CNOT2_MOUSE	CNOT2_HUMAN
OG0006011	CNOT9_MOUSE	CNOT9_HUMAN
OG0006012	CNPD1_MOUSE	CNPD1_HUMAN
OG0006013	CNPY2_MOUSE	CNPY2_HUMAN
OG0006014	CNRP1_MOUSE	CNRP1_HUMAN
OG0006015	CNTD1_MOUSE	CNTD1_HUMAN
OG0006016	CNTRB_MOUSE	CNTRB_HUMAN
OG0006017	CO4A_MOUSE, CO4B_MOUSE	CO4A_HUMAN, CO4B_HUMAN
OG0006019	COA5_MOUSE	COA5_HUMAN
OG0006020	COA6_MOUSE	COA6_HUMAN
OG0006021	COA7_MOUSE	COA7_HUMAN
OG0006022	COA8_MOUSE	COA8_HUMAN
OG0006023	COAC_MOUSE	COAC_HUMAN
OG0006024	COASY_MOUSE	COASY_HUMAN
OG0006025	COG1_MOUSE	COG1_HUMAN
OG0006026	COG2_MOUSE	COG2_HUMAN
OG0006027	COG3_MOUSE	COG3_HUMAN
OG0006028	COG5_MOUSE	COG5_HUMAN
OG0006029	COG7_MOUSE	COG7_HUMAN
OG0006030	COIL_MOUSE	COIL_HUMAN
OG0006031	COMD1_MOUSE	COMD1_HUMAN
OG0006032	COMD2_MOUSE	COMD2_HUMAN
OG0006033	COMD3_MOUSE	COMD3_HUMAN
OG0006034	COMD4_MOUSE	COMD4_HUMAN
OG0006035	COMD5_MOUSE	COMD5_HUMAN
OG0006036	COMD7_MOUSE	COMD7_HUMAN
OG0006037	COMD9_MOUSE	COMD9_HUMAN
OG0006038	COP1_MOUSE	COP1_HUMAN
OG0006039	COPB2_MOUSE	COPB2_HUMAN
OG0006040	COPB_MOUSE	COPB_HUMAN
OG0006041	COPD_MOUSE	COPD_HUMAN
OG0006042	COPE_MOUSE	COPE_HUMAN
OG0006043	COPZ1_MOUSE	COPZ1_HUMAN
OG0006044	COQ5_MOUSE	COQ5_HUMAN
OG0006045	COQ7_MOUSE	COQ7_HUMAN
OG0006046	COQ9_MOUSE	COQ9_HUMAN
OG0006047	CORO7_MOUSE	CORO7_HUMAN
OG0006048	COTL1_MOUSE	COTL1_HUMAN
OG0006049	COX10_MOUSE	COX10_HUMAN
OG0006050	COX11_MOUSE	COX11_HUMAN
OG0006051	COX15_MOUSE	COX15_HUMAN
OG0006052	COX17_MOUSE	COX17_HUMAN
OG0006053	COX19_MOUSE	COX19_HUMAN
OG0006054	COX5A_MOUSE	COX5A_HUMAN
OG0006055	COX5B_MOUSE	COX5B_HUMAN
OG0006056	COX6C_MOUSE	COX6C_HUMAN
OG0006057	COX7C_MOUSE	COX7C_HUMAN
OG0006058	COXM1_MOUSE	COXM1_HUMAN
OG0006059	COXM2_MOUSE	COXM2_HUMAN
OG0006060	CP087_MOUSE	CP087_HUMAN
OG0006061	CP100_MOUSE	CP100_HUMAN
OG0006062	CP110_MOUSE	CP110_HUMAN
OG0006063	CP131_MOUSE	CP131_HUMAN
OG0006064	CPAP_MOUSE	CPAP_HUMAN
OG0006065	CPIN1_MOUSE	CPIN1_HUMAN
OG0006066	CPLN1_MOUSE	CPLN1_HUMAN
OG0006067	CPPED_MOUSE	CPPED_HUMAN
OG0006068	CRBG3_MOUSE	CRBG3_HUMAN, CRBG1_HUMAN, CRBG2_HUMAN
OG0006069	CRBL2_MOUSE	CRBL2_HUMAN
OG0006070	CRERF_MOUSE	CRERF_HUMAN
OG0006071	CRIM1_MOUSE	CRIM1_HUMAN
OG0006072	CRIPT_MOUSE	CRIPT_HUMAN
OG0006073	CRLF3_MOUSE	CRLF3_HUMAN
OG0006074	CRLS1_MOUSE	CRLS1_HUMAN
OG0006075	CRNL1_MOUSE	CRNL1_HUMAN
OG0006076	CRYL1_MOUSE	CRYL1_HUMAN
OG0006077	CRYM_MOUSE	CRYM_HUMAN
OG0006078	CS044_MOUSE	CS044_HUMAN
OG0006079	CS047_MOUSE	CS047_HUMAN
OG0006080	IL3RA_MOUSE	IL3RA_HUMAN
OG0006080	CSF2R_MOUSE	CSF2R_HUMAN
OG0006081	CSK2B_MOUSE	CSK2B_HUMAN
OG0006082	CSN2_MOUSE	CSN2_HUMAN
OG0006083	CSN3_MOUSE	CSN3_HUMAN
OG0006084	CSN4_MOUSE	CSN4_HUMAN
OG0006085	CSN5_MOUSE	CSN5_HUMAN
OG0006086	CSN6_MOUSE	CSN6_HUMAN
OG0006087	CSN8_MOUSE	CSN8_HUMAN
OG0006088	CSTF1_MOUSE	CSTF1_HUMAN
OG0006089	CSTF3_MOUSE	CSTF3_HUMAN
OG0006090	CSTP1_MOUSE	CSTP1_HUMAN
OG0006091	CTBP1_MOUSE	CTBP1_HUMAN
OG0006091	CTBP2_MOUSE	CTBP2_HUMAN
OG0006092	CTC1_MOUSE	CTC1_HUMAN
OG0006093	CTDP1_MOUSE	CTDP1_HUMAN
OG0006094	CTF18_MOUSE	CTF18_HUMAN
OG0006095	CTF8_MOUSE	CTF8_HUMAN
OG0006096	CTR9_MOUSE	CTR9_HUMAN
OG0006097	CTRO_MOUSE	CTRO_HUMAN
OG0006098	CTSR2_MOUSE	CTSR2_HUMAN
OG0006099	CTSR4_MOUSE	CTSR4_HUMAN
OG0006100	CTSRB_MOUSE	CTSRB_HUMAN
OG0006101	CTSRQ_MOUSE	CTSRQ_HUMAN
OG0006102	CTSRT_MOUSE	CTSRT_HUMAN
OG0006103	CTU2_MOUSE	CTU2_HUMAN
OG0006104	CUED2_MOUSE	CUED2_HUMAN
OG0006105	CUL2_MOUSE	CUL2_HUMAN
OG0006106	CWC15_MOUSE	CWC15_HUMAN
OG0006107	CWC22_MOUSE	CWC22_HUMAN
OG0006108	CWC25_MOUSE	CWC25_HUMAN
OG0006109	CX058_MOUSE	CX058_HUMAN
OG0006110	CY1_MOUSE	CY1_HUMAN
OG0006111	CYB5_MOUSE	CYB5_HUMAN
OG0006112	CYBP_MOUSE	CYBP_HUMAN
OG0006113	CYC_MOUSE	CYC_HUMAN
OG0006114	CZIB_MOUSE	CZIB_HUMAN
