Orthogroup	Species	Nvec	Orthologs
OG0003323	Hsap	NV2t021833003.1, NV2t021833005.1, NV2t021833004.1	GLYG_HUMAN
OG0003323	Mmus	NV2t021833003.1, NV2t021833005.1, NV2t021833004.1	GLYG_MOUSE
OG0003323	Gfas	NV2t021833003.1, NV2t021833005.1, NV2t021833004.1	gfas1.m1.907.m1
OG0003324	Hsap	NV2t018732001.1, NV2t018732002.1, NV2t018732003.1	PTSS2_HUMAN
OG0003324	Mmus	NV2t018732001.1, NV2t018732002.1, NV2t018732003.1	PTSS2_MOUSE
OG0003324	Gfas	NV2t018732001.1, NV2t018732002.1, NV2t018732003.1	gfas1.m1.7189.m1
OG0003325	Hsap	NV2t004745002.1, NV2t004745001.1, NV2t004745003.1	ENTR1_HUMAN
OG0003325	Mmus	NV2t004745002.1, NV2t004745001.1, NV2t004745003.1	ENTR1_MOUSE
OG0003325	Gfas	NV2t004745002.1, NV2t004745001.1, NV2t004745003.1	gfas1.m1.21743.m1
OG0003326	Gfas	NV2t013270001.1	gfas1.m1.19728.m1
OG0003326	Gfas	NV2t013934001.1, NV2t013930001.1, NV2t013930002.1	gfas1.m1.12062.m1
OG0003327	Hsap	NV2t014979001.1	AP3S1_HUMAN, AP3S2_HUMAN
OG0003327	Mmus	NV2t014979001.1	AP3S1_MOUSE, AP3S2_MOUSE
OG0003327	Gfas	NV2t014979001.1	gfas1.m1.7231.m1
OG0003328	Hsap	NV2t024113002.1, NV2t024113005.1, NV2t024113004.1	GRL1A_HUMAN
OG0003328	Mmus	NV2t024113002.1, NV2t024113005.1, NV2t024113004.1	GRL1A_MOUSE
OG0003328	Gfas	NV2t024113002.1, NV2t024113005.1, NV2t024113004.1	gfas1.m1.1112.m1
OG0003329	Gfas	NV2t004877005.1, NV2t004877004.1, NV2t004877003.1, NV2t004877001.1, NV2t004877002.1	gfas1.m1.3090.m1
OG0003330	Hsap	NV2t009987001.1	SPON2_HUMAN, SPON1_HUMAN
OG0003330	Mmus	NV2t009987001.1	SPON2_MOUSE, SPON1_MOUSE
OG0003330	Gfas	NV2t009987001.1	gfas1.m1.13701.m1
OG0003331	Hsap	NV2t001280001.1	ATG4C_HUMAN, ATG4D_HUMAN
OG0003331	Mmus	NV2t001280001.1	ATG4C_MOUSE, ATG4D_MOUSE
OG0003331	Gfas	NV2t001280001.1	gfas1.m1.4872.m1
OG0003332	Hsap	NV2t008795001.1	UBP45_HUMAN, UBP16_HUMAN
OG0003332	Mmus	NV2t008795001.1	UBP45_MOUSE, UBP16_MOUSE
OG0003332	Gfas	NV2t008795001.1	gfas1.m1.14701.m1
OG0003333	Hsap	NV2t019532002.1, NV2t019532001.1, NV2t019532003.1	AP5M1_HUMAN
OG0003333	Mmus	NV2t019532002.1, NV2t019532001.1, NV2t019532003.1	AP5M1_MOUSE
OG0003333	Gfas	NV2t019532002.1, NV2t019532001.1, NV2t019532003.1	gfas1.m1.479.m1
OG0003334	Hsap	NV2t008985001.1	UB2J1_HUMAN
OG0003334	Mmus	NV2t008985001.1	UB2J1_MOUSE
OG0003334	Gfas	NV2t008985001.1	gfas1.m1.23591.m1, gfas1.m1.23582.m1, gfas1.m1.8355.m1
OG0003335	Hsap	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1	GNPTG_HUMAN
OG0003335	Mmus	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1	GNPTG_MOUSE
OG0003335	Gfas	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1	gfas1.m1.5646.m1
OG0003336	Hsap	NV2t008599001.1	SESN3_HUMAN, SESN1_HUMAN
OG0003336	Mmus	NV2t008599001.1	SESN3_MOUSE, SESN1_MOUSE
OG0003336	Gfas	NV2t008599001.1	gfas1.m1.16926.m1
OG0003337	Hsap	NV2t021598001.1	RN167_HUMAN, RNF13_HUMAN
OG0003337	Mmus	NV2t021598001.1	RN167_MOUSE, RNF13_MOUSE
OG0003337	Gfas	NV2t021598001.1	gfas1.m1.14468.m1
OG0003338	Hsap	NV2t015448001.1, NV2t015446001.1, NV2t015448002.1	MED16_HUMAN
OG0003338	Mmus	NV2t015448001.1, NV2t015446001.1, NV2t015448002.1	MED16_MOUSE
OG0003338	Gfas	NV2t015448001.1, NV2t015446001.1, NV2t015448002.1	gfas1.m1.625.m1
OG0003339	Hsap	NV2t018173001.1	NUCB1_HUMAN, NUCB2_HUMAN
OG0003339	Mmus	NV2t018173001.1	NUCB1_MOUSE, NUCB2_MOUSE
OG0003339	Gfas	NV2t018173001.1	gfas1.m1.6229.m1
OG0003340	Hsap	NV2t002886001.1	OCAD2_HUMAN, OCAD1_HUMAN
OG0003340	Mmus	NV2t002886001.1	OCAD2_MOUSE, OCAD1_MOUSE
OG0003340	Gfas	NV2t002886001.1	gfas1.m1.21019.m1
OG0003341	Hsap	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	CTNL1_HUMAN
OG0003341	Mmus	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	CTNL1_MOUSE
OG0003341	Gfas	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	gfas1.m1.10770.m1
OG0003342	Hsap	NV2t019461001.1, NV2t019459001.1	STUM_HUMAN
OG0003342	Mmus	NV2t019461001.1, NV2t019459001.1	STUM_MOUSE
OG0003342	Gfas	NV2t019461001.1, NV2t019459001.1	gfas1.m1.13792.m1, gfas1.m1.14647.m1
OG0003343	Hsap	NV2t012678001.1	SOST_HUMAN, SOSD1_HUMAN
OG0003343	Mmus	NV2t012678001.1	SOST_MOUSE, SOSD1_MOUSE
OG0003343	Gfas	NV2t012678001.1	gfas1.m1.17859.m1
OG0003344	Hsap	NV2t008944001.1	BLVRB_HUMAN
OG0003344	Mmus	NV2t008944001.1	BLVRB_MOUSE
OG0003344	Gfas	NV2t008944001.1	gfas1.m1.8416.m1, gfas1.m1.14700.m1, gfas1.m1.14699.m1
OG0003345	Hsap	NV2t020893001.1	TTC9A_HUMAN, TTC9C_HUMAN
OG0003345	Mmus	NV2t020893001.1	TTC9A_MOUSE, TTC9C_MOUSE
OG0003345	Gfas	NV2t020893001.1	gfas1.m1.10099.m1
OG0003346	Hsap	NV2t016459001.1, NV2t016466002.1, NV2t016466001.1	SMD3_HUMAN
OG0003346	Mmus	NV2t016459001.1, NV2t016466002.1, NV2t016466001.1	SMD3_MOUSE
OG0003346	Gfas	NV2t016459001.1, NV2t016466002.1, NV2t016466001.1	gfas1.m1.13534.m1
OG0003347	Hsap	NV2t012215001.1	CTDS1_HUMAN, CTDSL_HUMAN
OG0003347	Mmus	NV2t012215001.1	CTDS1_MOUSE, CTDSL_MOUSE
OG0003347	Gfas	NV2t012215001.1	gfas1.m1.2912.m1
OG0003348	Hsap	NV2t019825001.1	SAFB1_HUMAN, SAFB2_HUMAN
OG0003348	Mmus	NV2t019825001.1	SAFB1_MOUSE, SAFB2_MOUSE
OG0003348	Gfas	NV2t019825001.1	gfas1.m1.13472.m1
OG0003349	Hsap	NV2t020857003.1, NV2t020857001.1, NV2t020857002.1	ODBA_HUMAN
OG0003349	Mmus	NV2t020857003.1, NV2t020857001.1, NV2t020857002.1	ODBA_MOUSE
OG0003349	Gfas	NV2t020857003.1, NV2t020857001.1, NV2t020857002.1	gfas1.m1.18339.m1
OG0003350	Hsap	NV2t006324001.1, NV2t006324002.1	HYEP_HUMAN
OG0003350	Mmus	NV2t006324001.1, NV2t006324002.1	HYEP_MOUSE
OG0003350	Gfas	NV2t006324001.1, NV2t006324002.1	gfas1.m1.18009.m1, gfas1.m1.18010.m1
OG0003351	Hsap	NV2t013427001.1, NV2t013431001.1, NV2t013431002.1	PKHF2_HUMAN
OG0003351	Mmus	NV2t013427001.1, NV2t013431001.1, NV2t013431002.1	PKHF2_MOUSE
OG0003351	Gfas	NV2t013427001.1, NV2t013431001.1, NV2t013431002.1	gfas1.m1.13847.m1
OG0003352	Hsap	NV2t011439001.1, NV2t011437001.1, NV2t011440001.1	RAB18_HUMAN
OG0003352	Mmus	NV2t011439001.1, NV2t011437001.1, NV2t011440001.1	RAB18_MOUSE
OG0003352	Gfas	NV2t011439001.1, NV2t011437001.1, NV2t011440001.1	gfas1.m1.9052.m1
OG0003353	Hsap	NV2t010931001.1	E41LB_HUMAN, E41L5_HUMAN
OG0003353	Mmus	NV2t010931001.1	E41LB_MOUSE, E41L5_MOUSE
OG0003353	Gfas	NV2t010931001.1	gfas1.m1.10325.m1
OG0003354	Hsap	NV2t002822001.1, NV2t004862001.1, NV2t004862002.1	TP4AP_HUMAN
OG0003354	Mmus	NV2t002822001.1, NV2t004862001.1, NV2t004862002.1	TP4AP_MOUSE
OG0003354	Gfas	NV2t002822001.1, NV2t004862001.1, NV2t004862002.1	gfas1.m1.8219.m1
OG0003355	Hsap	NV2t004359002.1, NV2t004359001.1, NV2t004359003.1	RCAF1_HUMAN
OG0003355	Mmus	NV2t004359002.1, NV2t004359001.1, NV2t004359003.1	RCAF1_MOUSE
OG0003355	Gfas	NV2t004359002.1, NV2t004359001.1, NV2t004359003.1	gfas1.m1.5879.m1
OG0003356	Hsap	NV2t011847003.1, NV2t011847001.1, NV2t011847002.1, NV2t011847004.1	PMS1_HUMAN
OG0003356	Gfas	NV2t011847003.1, NV2t011847001.1, NV2t011847002.1, NV2t011847004.1	gfas1.m1.2827.m1
OG0003357	Hsap	NV2t022295001.1	PCY1B_HUMAN, PCY1A_HUMAN
OG0003357	Mmus	NV2t022295001.1	PCY1B_MOUSE, PCY1A_MOUSE
OG0003357	Gfas	NV2t022295001.1	gfas1.m1.910.m1
OG0003358	Hsap	NV2t011037001.1, NV2t011037002.1, NV2t011037004.1	PUR9_HUMAN
OG0003358	Mmus	NV2t011037001.1, NV2t011037002.1, NV2t011037004.1	PUR9_MOUSE
OG0003358	Gfas	NV2t011037001.1, NV2t011037002.1, NV2t011037004.1	gfas1.m1.18648.m1
OG0003359	Hsap	NV2t010180001.1	R3GEF_HUMAN, RAB3I_HUMAN
OG0003359	Mmus	NV2t010180001.1	R3GEF_MOUSE, RAB3I_MOUSE
OG0003359	Gfas	NV2t010180001.1	gfas1.m1.5710.m1
OG0003360	Hsap	NV2t017061002.1, NV2t017061001.1, NV2t017061003.1	MY18A_HUMAN
OG0003360	Mmus	NV2t017061002.1, NV2t017061001.1, NV2t017061003.1	MY18A_MOUSE
OG0003360	Gfas	NV2t017061002.1, NV2t017061001.1, NV2t017061003.1	gfas1.m1.16554.m1
OG0003361	Hsap	NV2t009900001.1	PDE3B_HUMAN, PDE3A_HUMAN
OG0003361	Mmus	NV2t009900001.1	PDE3B_MOUSE, PDE3A_MOUSE
OG0003361	Gfas	NV2t009900001.1	gfas1.m1.5551.m1
OG0003362	Hsap	NV2t021893001.1	SIDT2_HUMAN, SIDT1_HUMAN
OG0003362	Mmus	NV2t021893001.1	SIDT2_MOUSE, SIDT1_MOUSE
OG0003362	Gfas	NV2t021893001.1	gfas1.m1.3053.m1
OG0003363	Hsap	NV2t006978001.1	BAHC1_HUMAN, TNC18_HUMAN
OG0003363	Mmus	NV2t006978001.1	BAHC1_MOUSE, TNC18_MOUSE
OG0003363	Gfas	NV2t006978001.1	gfas1.m1.5071.m1
OG0003364	Hsap	NV2t023631001.1	UBP2L_HUMAN, UBAP2_HUMAN
OG0003364	Mmus	NV2t023631001.1	UBP2L_MOUSE, UBAP2_MOUSE
OG0003364	Gfas	NV2t023631001.1	gfas1.m1.14503.m1
OG0003365	Hsap	NV2t024914003.1, NV2t024914001.1, NV2t024914002.1	POMT1_HUMAN
OG0003365	Mmus	NV2t024914003.1, NV2t024914001.1, NV2t024914002.1	POMT1_MOUSE
OG0003365	Gfas	NV2t024914003.1, NV2t024914001.1, NV2t024914002.1	gfas1.m1.13439.m1
OG0003366	Hsap	NV2t023748001.1	OTU7B_HUMAN, OTU7A_HUMAN
OG0003366	Mmus	NV2t023748001.1	OTU7B_MOUSE, OTU7A_MOUSE
OG0003366	Gfas	NV2t023748001.1	gfas1.m1.14652.m1
OG0003367	Hsap	NV2t022048001.1	DCNL1_HUMAN, DCNL2_HUMAN
OG0003367	Mmus	NV2t022048001.1	DCNL1_MOUSE, DCNL2_MOUSE
OG0003367	Gfas	NV2t022048001.1	gfas1.m1.16025.m1
OG0003368	Hsap	NV2t005735001.1, NV2t005735002.1, NV2t005735003.1	RLA1_HUMAN
OG0003368	Mmus	NV2t005735001.1, NV2t005735002.1, NV2t005735003.1	RLA1_MOUSE
OG0003368	Gfas	NV2t005735001.1, NV2t005735002.1, NV2t005735003.1	gfas1.m1.4729.m1
OG0003369	Hsap	NV2t011517001.1	TRA2B_HUMAN, TRA2A_HUMAN
OG0003369	Mmus	NV2t011517001.1	TRA2B_MOUSE, TRA2A_MOUSE
OG0003369	Gfas	NV2t011517001.1	gfas1.m1.13958.m1
OG0003370	Hsap	NV2t014621003.1, NV2t014621001.1, NV2t014621002.1	A1CF_HUMAN
OG0003370	Mmus	NV2t014621003.1, NV2t014621001.1, NV2t014621002.1	A1CF_MOUSE
OG0003370	Gfas	NV2t014621003.1, NV2t014621001.1, NV2t014621002.1	gfas1.m1.13565.m1
OG0003371	Hsap	NV2t017744001.1	IDI1_HUMAN, IDI2_HUMAN
OG0003371	Mmus	NV2t017744001.1	IDI1_MOUSE, IDI2_MOUSE
OG0003371	Gfas	NV2t017744001.1	gfas1.m1.2283.m1
OG0003372	Hsap	NV2t003544001.1, NV2t003544002.1, NV2t003544003.1	UBL3_HUMAN
OG0003372	Mmus	NV2t003544001.1, NV2t003544002.1, NV2t003544003.1	UBL3_MOUSE
OG0003372	Gfas	NV2t003544001.1, NV2t003544002.1, NV2t003544003.1	gfas1.m1.19673.m1
OG0003373	Hsap	NV2t007361001.1	T184B_HUMAN, T184A_HUMAN
OG0003373	Mmus	NV2t007361001.1	T184B_MOUSE, T184A_MOUSE
OG0003373	Gfas	NV2t007361001.1	gfas1.m1.5538.m1
OG0003374	Hsap	NV2t003739001.1, NV2t003739002.1	TPC2A_HUMAN, TPC2B_HUMAN
OG0003374	Mmus	NV2t003739001.1, NV2t003739002.1	TPPC2_MOUSE
OG0003374	Gfas	NV2t003739001.1, NV2t003739002.1	gfas1.m1.15164.m1
OG0003375	Hsap	NV2t010587001.1	ERLN2_HUMAN, ERLN1_HUMAN
OG0003375	Mmus	NV2t010587001.1	ERLN2_MOUSE, ERLN1_MOUSE
OG0003375	Gfas	NV2t010587001.1	gfas1.m1.11055.m1
OG0003376	Hsap	NV2t020061001.1, NV2t001498001.1	TRI40_HUMAN
OG0003376	Mmus	NV2t020061001.1, NV2t001498001.1	TRI40_MOUSE
OG0003376	Gfas	NV2t020061001.1	gfas1.m1.13786.m1
OG0003376	Gfas	NV2t001498001.1	gfas1.m1.19733.m1
OG0003377	Hsap	NV2t022442001.1	LHPL1_HUMAN, LHPL6_HUMAN
OG0003377	Mmus	NV2t022442001.1	LHPL1_MOUSE, LHPL6_MOUSE
OG0003377	Gfas	NV2t022442001.1	gfas1.m1.923.m1
OG0003378	Hsap	NV2t004009001.1	SOCS7_HUMAN, SOCS6_HUMAN
OG0003378	Mmus	NV2t004009001.1	SOCS7_MOUSE, SOCS6_MOUSE
OG0003378	Gfas	NV2t004009001.1	gfas1.m1.13806.m1
OG0003379	Hsap	NV2t009246002.1, NV2t009246001.1	CWC22_HUMAN
OG0003379	Mmus	NV2t009246002.1, NV2t009246001.1	CWC22_MOUSE
OG0003379	Gfas	NV2t009246002.1	gfas1.m1.11403.m1
OG0003379	Gfas	NV2t009246001.1	gfas1.m1.23047.m1
OG0003380	Hsap	NV2t013510001.1	TECT1_HUMAN, TECT3_HUMAN
OG0003380	Mmus	NV2t013510001.1	TECT1_MOUSE, TECT3_MOUSE
OG0003380	Gfas	NV2t013510001.1	gfas1.m1.17342.m1
OG0003381	Hsap	NV2t001364001.1	AUXI_HUMAN, GAK_HUMAN
OG0003381	Mmus	NV2t001364001.1	AUXI_MOUSE, GAK_MOUSE
OG0003381	Gfas	NV2t001364001.1	gfas1.m1.2521.m1
OG0003382	Hsap	NV2t001785001.1, NV2t001785002.1	GRAM4_HUMAN
OG0003382	Mmus	NV2t001785001.1, NV2t001785002.1	GRAM4_MOUSE
OG0003382	Gfas	NV2t001785001.1, NV2t001785002.1	gfas1.m1.16177.m1, gfas1.m1.10683.m1
OG0003383	Hsap	NV2t016587001.1	F135B_HUMAN, F135A_HUMAN
OG0003383	Mmus	NV2t016587001.1	F135B_MOUSE, F135A_MOUSE
OG0003383	Gfas	NV2t016587001.1	gfas1.m1.5086.m1
OG0003384	Mmus	NV2t025636001.1, NV2t025636002.1	EVI5_MOUSE
OG0003384	Hsap	NV2t025636001.1, NV2t025636002.1	EVI5L_HUMAN, EVI5_HUMAN
OG0003384	Gfas	NV2t025636001.1, NV2t025636002.1	gfas1.m1.19713.m1
OG0003385	Gfas	NV2t016234001.1	gfas1.m1.14881.m1
OG0003385	Gfas	NV2t017177001.1, NV2t024893001.1, NV2t024893002.1	gfas1.m1.5384.m1
OG0003386	Hsap	NV2t007787001.1, NV2t007787002.1, NV2t007787003.1	AP4AT_HUMAN
OG0003386	Mmus	NV2t007787001.1, NV2t007787002.1, NV2t007787003.1	AP4AT_MOUSE
OG0003386	Gfas	NV2t007787001.1, NV2t007787002.1, NV2t007787003.1	gfas1.m1.17086.m1
OG0003387	Hsap	NV2t007033001.1	GNA12_HUMAN, GNA13_HUMAN
OG0003387	Mmus	NV2t007033001.1	GNA12_MOUSE, GNA13_MOUSE
OG0003387	Gfas	NV2t007033001.1	gfas1.m1.15736.m1
OG0003388	Hsap	NV2t019902002.1, NV2t019903001.1, NV2t020224001.1	CASP9_HUMAN
OG0003388	Mmus	NV2t019902002.1, NV2t019903001.1, NV2t020224001.1	CASP9_MOUSE
OG0003388	Gfas	NV2t019902002.1, NV2t019903001.1, NV2t020224001.1	gfas1.m1.19805.m1
OG0003389	Hsap	NV2t020653001.1	DAAM1_HUMAN, DAAM2_HUMAN
OG0003389	Mmus	NV2t020653001.1	DAAM1_MOUSE, DAAM2_MOUSE
OG0003389	Gfas	NV2t020653001.1	gfas1.m1.8861.m1
OG0003390	Hsap	NV2t009128003.1, NV2t009128001.1, NV2t009128002.1	PAXB1_HUMAN
OG0003390	Mmus	NV2t009128003.1, NV2t009128001.1, NV2t009128002.1	PAXB1_MOUSE
OG0003390	Gfas	NV2t009128003.1, NV2t009128001.1, NV2t009128002.1	gfas1.m1.1706.m1
OG0003391	Hsap	NV2t015225001.1, NV2t015225005.1, NV2t013133001.1	DHB14_HUMAN
OG0003391	Mmus	NV2t015225001.1, NV2t015225005.1, NV2t013133001.1	DHB14_MOUSE
OG0003391	Gfas	NV2t015225001.1, NV2t015225005.1, NV2t013133001.1	gfas1.m1.14312.m1
OG0003392	Hsap	NV2t014304001.1	CCNL1_HUMAN, CCNL2_HUMAN
OG0003392	Mmus	NV2t014304001.1	CCNL1_MOUSE, CCNL2_MOUSE
OG0003392	Gfas	NV2t014304001.1	gfas1.m1.9717.m1
OG0003393	Hsap	NV2t022692001.1	SERP1_HUMAN, SERP2_HUMAN
OG0003393	Mmus	NV2t022692001.1	SERP1_MOUSE, SERP2_MOUSE
OG0003393	Gfas	NV2t022692001.1	gfas1.m1.735.m1
OG0003394	Hsap	NV2t017493001.1	ABTB2_HUMAN, ABTB3_HUMAN
OG0003394	Mmus	NV2t017493001.1	ABTB2_MOUSE, ABTB3_MOUSE
OG0003394	Gfas	NV2t017493001.1	gfas1.m1.15376.m1
OG0003395	Hsap	NV2t025048001.1	LHX8_HUMAN, LHX6_HUMAN
OG0003395	Mmus	NV2t025048001.1	LHX8_MOUSE, LHX6_MOUSE
OG0003395	Gfas	NV2t025048001.1	gfas1.m1.1776.m1
OG0003396	Mmus	NV2t025501001.1, NV2t025501002.1	SET_MOUSE
OG0003396	Hsap	NV2t025501001.1, NV2t025501002.1	SETLP_HUMAN, SET_HUMAN
OG0003396	Gfas	NV2t025501001.1, NV2t025501002.1	gfas1.m1.2745.m1
OG0003397	Hsap	NV2t017187001.1	MCIN_HUMAN, GEMI_HUMAN
OG0003397	Mmus	NV2t017187001.1	MCIN_MOUSE, GEMI_MOUSE
OG0003397	Gfas	NV2t017187001.1	gfas1.m1.1080.m1
OG0003398	Hsap	NV2t018393001.1	S23IP_HUMAN, DDHD2_HUMAN
OG0003398	Mmus	NV2t018393001.1	S23IP_MOUSE, DDHD2_MOUSE
OG0003398	Gfas	NV2t018393001.1	gfas1.m1.3182.m1
OG0003399	Hsap	NV2t001038001.1, NV2t001038002.1, NV2t001038003.1	SRP19_HUMAN
OG0003399	Mmus	NV2t001038001.1, NV2t001038002.1, NV2t001038003.1	SRP19_MOUSE
OG0003399	Gfas	NV2t001038001.1, NV2t001038002.1, NV2t001038003.1	gfas1.m1.4869.m1
OG0003400	Gfas	NV2t010265001.1, NV2t010265004.1, NV2t010265002.1, NV2t010265003.1, NV2t010265005.1	gfas1.m1.16661.m1
OG0003401	Hsap	NV2t014507001.1	MGN_HUMAN, MGN2_HUMAN
OG0003401	Mmus	NV2t014507001.1	MGN_MOUSE, MGN2_MOUSE
OG0003401	Gfas	NV2t014507001.1	gfas1.m1.17214.m1
OG0003402	Hsap	NV2t001216001.1	ARL8B_HUMAN, ARL8A_HUMAN
OG0003402	Mmus	NV2t001216001.1	ARL8B_MOUSE, ARL8A_MOUSE
OG0003402	Gfas	NV2t001216001.1	gfas1.m1.13905.m1
OG0003403	Hsap	NV2t010960001.1	5MP2_HUMAN, 5MP1_HUMAN
OG0003403	Mmus	NV2t010960001.1	5MP2_MOUSE, 5MP1_MOUSE
OG0003403	Gfas	NV2t010960001.1	gfas1.m1.18723.m1
OG0003404	Hsap	NV2t007700001.1	TOB1_HUMAN, TOB2_HUMAN
OG0003404	Mmus	NV2t007700001.1	TOB1_MOUSE, TOB2_MOUSE
OG0003404	Gfas	NV2t007700001.1	gfas1.m1.9988.m1
OG0003405	Hsap	NV2t005808003.1, NV2t005808001.1, NV2t005808002.1	PTRD1_HUMAN
OG0003405	Mmus	NV2t005808003.1, NV2t005808001.1, NV2t005808002.1	PTRD1_MOUSE
OG0003405	Gfas	NV2t005808003.1, NV2t005808001.1, NV2t005808002.1	gfas1.m1.7479.m1
OG0003406	Hsap	NV2t007359003.1, NV2t006006001.1	SNX19_HUMAN
OG0003406	Mmus	NV2t007359003.1, NV2t006006001.1	SNX19_MOUSE
OG0003406	Gfas	NV2t007359003.1	gfas1.m1.17397.m1
OG0003406	Gfas	NV2t006006001.1	gfas1.m1.18286.m1
OG0003407	Hsap	NV2t013828001.1	PG12B_HUMAN, PG12A_HUMAN
OG0003407	Mmus	NV2t013828001.1	PG12B_MOUSE, PG12A_MOUSE
OG0003407	Gfas	NV2t013828001.1	gfas1.m1.4580.m1
OG0003408	Hsap	NV2t013334001.1	NECP1_HUMAN, NECP2_HUMAN
OG0003408	Mmus	NV2t013334001.1	NECP1_MOUSE, NECP2_MOUSE
OG0003408	Gfas	NV2t013334001.1	gfas1.m1.7287.m1
OG0003409	Gfas	NV2t004144001.1, NV2t004145001.1, NV2t013317001.1	gfas1.m1.20084.m1, gfas1.m1.20120.m1, gfas1.m1.12492.m1
OG0003410	Hsap	NV2t015832003.1, NV2t015832001.1, NV2t015832002.1	GL1D1_HUMAN
OG0003410	Mmus	NV2t015832003.1, NV2t015832001.1, NV2t015832002.1	GL1D1_MOUSE
OG0003410	Gfas	NV2t015832003.1, NV2t015832001.1, NV2t015832002.1	gfas1.m1.17117.m1
OG0003411	Gfas	NV2t010485001.1, NV2t010485003.1, NV2t010485002.1, NV2t010485004.1, NV2t010485005.1	gfas1.m1.14116.m1
OG0003412	Hsap	NV2t025261002.1, NV2t025261001.1, NV2t025261003.1	SWT1_HUMAN
OG0003412	Mmus	NV2t025261002.1, NV2t025261001.1, NV2t025261003.1	SWT1_MOUSE
OG0003412	Gfas	NV2t025261002.1, NV2t025261001.1, NV2t025261003.1	gfas1.m1.3296.m1
OG0003413	Mmus	NV2t008478001.1	RS4X_MOUSE
OG0003413	Hsap	NV2t008478001.1	RS4Y1_HUMAN, RS4Y2_HUMAN, RS4X_HUMAN
OG0003413	Gfas	NV2t008478001.1	gfas1.m1.7362.m1
OG0003414	Hsap	NV2t002542001.1	RHG26_HUMAN, RHG10_HUMAN
OG0003414	Mmus	NV2t002542001.1	RHG26_MOUSE, RHG10_MOUSE
OG0003414	Gfas	NV2t002542001.1	gfas1.m1.16202.m1
OG0003415	Hsap	NV2t011758001.1	SEM5A_HUMAN, SEM5B_HUMAN
OG0003415	Mmus	NV2t011758001.1	SEM5A_MOUSE, SEM5B_MOUSE
OG0003415	Gfas	NV2t011758001.1	gfas1.m1.23662.m1
OG0003416	Hsap	NV2t003475001.1	GATA3_HUMAN, GATA2_HUMAN
OG0003416	Mmus	NV2t003475001.1	GATA3_MOUSE, GATA2_MOUSE
OG0003416	Gfas	NV2t003475001.1	gfas1.m1.15283.m1
OG0003417	Hsap	NV2t015336001.1, NV2t015336002.1, NV2t015336003.1	SRR_HUMAN
OG0003417	Mmus	NV2t015336001.1, NV2t015336002.1, NV2t015336003.1	SRR_MOUSE
OG0003417	Gfas	NV2t015336001.1, NV2t015336002.1, NV2t015336003.1	gfas1.m1.274.m1
OG0003418	Hsap	NV2t005278001.1	PSMA8_HUMAN, PSA7_HUMAN
OG0003418	Mmus	NV2t005278001.1	PSMA8_MOUSE, PSA7_MOUSE
OG0003418	Gfas	NV2t005278001.1	gfas1.m1.6983.m1
OG0003419	Hsap	NV2t011104001.1	NMT1_HUMAN, NMT2_HUMAN
OG0003419	Mmus	NV2t011104001.1	NMT1_MOUSE, NMT2_MOUSE
OG0003419	Gfas	NV2t011104001.1	gfas1.m1.21423.m1
OG0003420	Hsap	NV2t012011001.1	EVX1_HUMAN, EVX2_HUMAN
OG0003420	Mmus	NV2t012011001.1	EVX1_MOUSE, EVX2_MOUSE
OG0003420	Gfas	NV2t012011001.1	gfas1.m1.13645.m1
OG0003421	Hsap	NV2t004551001.1	RIC8B_HUMAN, RIC8A_HUMAN
OG0003421	Mmus	NV2t004551001.1	RIC8B_MOUSE, RIC8A_MOUSE
OG0003421	Gfas	NV2t004551001.1	gfas1.m1.18759.m1
OG0003422	Hsap	NV2t009035001.1, NV2t009035002.1, NV2t009035003.1	PUR2_HUMAN
OG0003422	Mmus	NV2t009035001.1, NV2t009035002.1, NV2t009035003.1	PUR2_MOUSE
OG0003422	Gfas	NV2t009035001.1, NV2t009035002.1, NV2t009035003.1	gfas1.m1.14864.m1
OG0003423	Hsap	NV2t025108001.1, NV2t025108002.1	FBXL6_HUMAN
OG0003423	Mmus	NV2t025108001.1, NV2t025108002.1	FBXL6_MOUSE
OG0003423	Gfas	NV2t025108001.1, NV2t025108002.1	gfas1.m1.15979.m1, gfas1.m1.15985.m1
OG0003424	Hsap	NV2t016237001.1	INP5K_HUMAN, PI5PA_HUMAN
OG0003424	Mmus	NV2t016237001.1	INP5K_MOUSE, PI5PA_MOUSE
OG0003424	Gfas	NV2t016237001.1	gfas1.m1.2338.m1
OG0003425	Gfas	NV2t009239002.1, NV2t009239004.1, NV2t009239005.1, NV2t009239001.1, NV2t009239003.1	gfas1.m1.13744.m1
OG0003426	Hsap	NV2t005941001.1	G2E3_HUMAN, PHF7_HUMAN
OG0003426	Mmus	NV2t005941001.1	G2E3_MOUSE, PHF7_MOUSE
OG0003426	Gfas	NV2t005941001.1	gfas1.m1.5203.m1
OG0003427	Hsap	NV2t007226001.1	CDR2L_HUMAN, CDR2_HUMAN
OG0003427	Mmus	NV2t007226001.1	CDR2L_MOUSE, CDR2_MOUSE
OG0003427	Gfas	NV2t007226001.1	gfas1.m1.7314.m1
