Orthogroup	Species	Hsap	Orthologs
OG0004458	Gfas	SAMH1_HUMAN	gfas1.m1.2672.m1
OG0004458	Nvec	SAMH1_HUMAN	NV2t005406001.1, NV2t005409001.1
OG0004458	Mmus	SAMH1_HUMAN	SAMH1_MOUSE
OG0004459	Nvec	MUTYH_HUMAN	NV2t018853001.1
OG0004459	Gfas	MUTYH_HUMAN	gfas1.m1.18848.m1, gfas1.m1.18846.m1
OG0004459	Mmus	MUTYH_HUMAN	MUTYH_MOUSE
OG0004460	Gfas	RHBL4_HUMAN	gfas1.m1.23195.m1
OG0004460	Nvec	RHBL4_HUMAN	NV2t022652001.1, NV2t022655001.1
OG0004460	Mmus	RHBL4_HUMAN	RHBL4_MOUSE
OG0004461	Gfas	HEAT3_HUMAN	gfas1.m1.4378.m1
OG0004461	Nvec	HEAT3_HUMAN	NV2t004039001.1, NV2t004039002.1
OG0004461	Mmus	HEAT3_HUMAN	HEAT3_MOUSE
OG0004462	Gfas	CPSF5_HUMAN	gfas1.m1.332.m1
OG0004462	Nvec	CPSF5_HUMAN	NV2t005176001.1, NV2t005176002.1
OG0004462	Mmus	CPSF5_HUMAN	CPSF5_MOUSE
OG0004463	Gfas	CHM2A_HUMAN	gfas1.m1.2918.m1
OG0004463	Nvec	CHM2A_HUMAN	NV2t010811001.1, NV2t010811002.1
OG0004463	Mmus	CHM2A_HUMAN	CHM2A_MOUSE
OG0004464	Gfas	KAD8_HUMAN	gfas1.m1.15369.m1
OG0004464	Nvec	KAD8_HUMAN	NV2t025031001.1, NV2t025031002.1
OG0004464	Mmus	KAD8_HUMAN	KAD8_MOUSE
OG0004465	Gfas	SL9D1_HUMAN	gfas1.m1.721.m1
OG0004465	Nvec	SL9D1_HUMAN	NV2t021937001.1, NV2t021937002.1
OG0004465	Mmus	SL9D1_HUMAN	SL9D1_MOUSE
OG0004466	Gfas	VPS54_HUMAN	gfas1.m1.13501.m1
OG0004466	Nvec	VPS54_HUMAN	NV2t020578001.1, NV2t020578002.1
OG0004466	Mmus	VPS54_HUMAN	VPS54_MOUSE
OG0004467	Nvec	HOGA1_HUMAN	NV2t018950001.1
OG0004467	Gfas	HOGA1_HUMAN	gfas1.m1.3181.m1, gfas1.m1.3180.m1
OG0004467	Mmus	HOGA1_HUMAN	HOGA1_MOUSE
OG0004468	Gfas	BLMH_HUMAN	gfas1.m1.6540.m1
OG0004468	Nvec	BLMH_HUMAN	NV2t016552002.1, NV2t016552003.1
OG0004468	Mmus	BLMH_HUMAN	BLMH_MOUSE
OG0004469	Gfas	ASH2L_HUMAN	gfas1.m1.1102.m1
OG0004469	Nvec	ASH2L_HUMAN	NV2t014910001.1, NV2t014910002.1
OG0004469	Mmus	ASH2L_HUMAN	ASH2L_MOUSE
OG0004471	Gfas	BOP1_HUMAN	gfas1.m1.15651.m1
OG0004471	Nvec	BOP1_HUMAN	NV2t004714001.1, NV2t004714002.1
OG0004471	Mmus	BOP1_HUMAN	BOP1_MOUSE
OG0004472	Gfas	RM23_HUMAN	gfas1.m1.4790.m1
OG0004472	Nvec	RM23_HUMAN	NV2t009667001.1, NV2t009667002.1
OG0004472	Mmus	RM23_HUMAN	RM23_MOUSE
OG0004473	Gfas	ATP5I_HUMAN	gfas1.m1.7678.m1
OG0004473	Nvec	ATP5I_HUMAN	NV2t017800002.1, NV2t017800003.1
OG0004473	Mmus	ATP5I_HUMAN	ATP5I_MOUSE
OG0004474	Gfas	RPB7_HUMAN	gfas1.m1.2165.m1
OG0004474	Nvec	RPB7_HUMAN	NV2t019853001.1, NV2t019853002.1
OG0004474	Mmus	RPB7_HUMAN	RPB7_MOUSE
OG0004475	Gfas	TF3B_HUMAN	gfas1.m1.17986.m1
OG0004475	Nvec	TF3B_HUMAN	NV2t020755001.1, NV2t020755002.1
OG0004475	Mmus	TF3B_HUMAN	TF3B_MOUSE
OG0004476	Gfas	RT07_HUMAN	gfas1.m1.18081.m1
OG0004476	Nvec	RT07_HUMAN	NV2t018633001.1, NV2t018633002.1
OG0004476	Mmus	RT07_HUMAN	RT07_MOUSE
OG0004477	Gfas	SPA24_HUMAN	gfas1.m1.3730.m1
OG0004477	Nvec	SPA24_HUMAN	NV2t018473001.1, NV2t018473002.1
OG0004477	Mmus	SPA24_HUMAN	SPA24_MOUSE
OG0004478	Nvec	MCAT_HUMAN	NV2t003086001.1
OG0004478	Gfas	MCAT_HUMAN	gfas1.m1.10968.m1, gfas1.m1.18678.m1
OG0004478	Mmus	MCAT_HUMAN	MCAT_MOUSE
OG0004479	Gfas	NLK_HUMAN	gfas1.m1.18322.m1
OG0004479	Nvec	NLK_HUMAN	NV2t016761001.1, NV2t016761003.1
OG0004479	Mmus	NLK_HUMAN	NLK_MOUSE
OG0004480	Gfas	BD1L2_HUMAN, BOD1_HUMAN	gfas1.m1.1187.m1
OG0004480	Nvec	BD1L2_HUMAN, BOD1_HUMAN	NV2t018134001.1
OG0004480	Mmus	BD1L2_HUMAN, BOD1_HUMAN	BOD1_MOUSE
OG0004482	Nvec	MMS22_HUMAN	NV2t009134001.1
OG0004482	Gfas	MMS22_HUMAN	gfas1.m1.23359.m1, gfas1.m1.6364.m1
OG0004482	Mmus	MMS22_HUMAN	MMS22_MOUSE
OG0004483	Nvec	SMYD4_HUMAN	NV2t016352001.1
OG0004483	Gfas	SMYD4_HUMAN	gfas1.m1.9519.m1, gfas1.m1.1815.m1
OG0004483	Mmus	SMYD4_HUMAN	SMYD4_MOUSE
OG0004484	Gfas	MYLIP_HUMAN	gfas1.m1.15118.m1
OG0004484	Nvec	MYLIP_HUMAN	NV2t004329001.1, NV2t004329003.1
OG0004484	Mmus	MYLIP_HUMAN	MYLIP_MOUSE
OG0004486	Gfas	PIGC_HUMAN	gfas1.m1.15322.m1
OG0004486	Nvec	PIGC_HUMAN	NV2t025230001.1, NV2t025230002.1
OG0004486	Mmus	PIGC_HUMAN	PIGC_MOUSE
OG0004487	Gfas	RANB3_HUMAN	gfas1.m1.4624.m1
OG0004487	Nvec	RANB3_HUMAN	NV2t001881001.1, NV2t001881002.1
OG0004487	Mmus	RANB3_HUMAN	RANB3_MOUSE
OG0004488	Gfas	RPN1_HUMAN	gfas1.m1.5034.m1
OG0004488	Nvec	RPN1_HUMAN	NV2t003804001.1, NV2t003804002.1
OG0004488	Mmus	RPN1_HUMAN	RPN1_MOUSE
OG0004489	Gfas	GRHPR_HUMAN	gfas1.m1.65.m1
OG0004489	Nvec	GRHPR_HUMAN	NV2t013880001.1, NV2t014361001.1
OG0004489	Mmus	GRHPR_HUMAN	GRHPR_MOUSE
OG0004490	Gfas	UBP3_HUMAN	gfas1.m1.15232.m1
OG0004490	Nvec	UBP3_HUMAN	NV2t023938001.1, NV2t023938002.1
OG0004490	Mmus	UBP3_HUMAN	UBP3_MOUSE
OG0004492	Gfas	RBM48_HUMAN	gfas1.m1.12433.m1
OG0004492	Nvec	RBM48_HUMAN	NV2t024263001.1, NV2t024263002.1
OG0004492	Mmus	RBM48_HUMAN	RBM48_MOUSE
OG0004493	Gfas	HMDH_HUMAN	gfas1.m1.14498.m1
OG0004493	Nvec	HMDH_HUMAN	NV2t023516001.1, NV2t023516002.1
OG0004493	Mmus	HMDH_HUMAN	HMDH_MOUSE
OG0004494	Gfas	MED1_HUMAN	gfas1.m1.15681.m1
OG0004494	Nvec	MED1_HUMAN	NV2t002029001.1, NV2t002029002.1
OG0004494	Mmus	MED1_HUMAN	MED1_MOUSE
OG0004495	Gfas	MP2K7_HUMAN	gfas1.m1.3305.m1
OG0004495	Nvec	MP2K7_HUMAN	NV2t025334001.1, NV2t025334002.1
OG0004495	Mmus	MP2K7_HUMAN	MP2K7_MOUSE
OG0004496	Gfas	GDS1_HUMAN	gfas1.m1.6604.m1
OG0004496	Nvec	GDS1_HUMAN	NV2t011629001.1, NV2t011629002.1
OG0004496	Mmus	GDS1_HUMAN	GDS1_MOUSE
OG0004497	Nvec	LOXH1_HUMAN	NV2t013635001.1
OG0004497	Gfas	LOXH1_HUMAN	gfas1.m1.4.m1, gfas1.m1.19709.m1
OG0004497	Mmus	LOXH1_HUMAN	LOXH1_MOUSE
OG0004498	Gfas	AFG32_HUMAN	gfas1.m1.21399.m1
OG0004498	Nvec	AFG32_HUMAN	NV2t004463001.1
OG0004498	Mmus	AFG32_HUMAN	AFG31_MOUSE, AFG32_MOUSE
OG0004499	Gfas	CF206_HUMAN	gfas1.m1.3399.m1
OG0004499	Nvec	CF206_HUMAN	NV2t018163001.1, NV2t018163002.1
OG0004499	Mmus	CF206_HUMAN	CF206_MOUSE
OG0004500	Gfas	OSTF1_HUMAN	gfas1.m1.13975.m1
OG0004500	Nvec	OSTF1_HUMAN	NV2t023931001.1, NV2t023933001.1
OG0004500	Mmus	OSTF1_HUMAN	OSTF1_MOUSE
OG0004501	Gfas	IMPA3_HUMAN	gfas1.m1.15953.m1
OG0004501	Nvec	IMPA3_HUMAN	NV2t017091001.1, NV2t017091002.1
OG0004501	Mmus	IMPA3_HUMAN	IMPA3_MOUSE
OG0004503	Gfas	SF3A1_HUMAN	gfas1.m1.4660.m1
OG0004503	Nvec	SF3A1_HUMAN	NV2t014837001.1, NV2t014837002.1
OG0004503	Mmus	SF3A1_HUMAN	SF3A1_MOUSE
OG0004505	Nvec	SF3A3_HUMAN	NV2t009083001.1
OG0004505	Gfas	SF3A3_HUMAN	gfas1.m1.4706.m1, gfas1.m1.4709.m1
OG0004505	Mmus	SF3A3_HUMAN	SF3A3_MOUSE
OG0004506	Gfas	TIGAR_HUMAN	gfas1.m1.2032.m1
OG0004506	Nvec	TIGAR_HUMAN	NV2t010445001.1, NV2t009606001.1
OG0004506	Mmus	TIGAR_HUMAN	TIGAR_MOUSE
OG0004507	Gfas	CLP1_HUMAN	gfas1.m1.7044.m1
OG0004507	Nvec	CLP1_HUMAN	NV2t012119001.1, NV2t012119004.1
OG0004507	Mmus	CLP1_HUMAN	CLP1_MOUSE
OG0004508	Gfas	T3HPD_HUMAN	gfas1.m1.20184.m1
OG0004508	Nvec	T3HPD_HUMAN	NV2t024907001.1, NV2t024908001.1
OG0004508	Mmus	T3HPD_HUMAN	T3HPD_MOUSE
OG0004509	Gfas	TCPB_HUMAN	gfas1.m1.16772.m1
OG0004509	Nvec	TCPB_HUMAN	NV2t010107001.1, NV2t010110001.1
OG0004509	Mmus	TCPB_HUMAN	TCPB_MOUSE
OG0004510	Gfas	RAB24_HUMAN	gfas1.m1.16150.m1
OG0004510	Nvec	RAB24_HUMAN	NV2t018419001.1, NV2t018419002.1
OG0004510	Mmus	RAB24_HUMAN	RAB24_MOUSE
OG0004512	Gfas	SP130_HUMAN	gfas1.m1.3503.m1
OG0004512	Nvec	SP130_HUMAN	NV2t022227001.1, NV2t022227002.1
OG0004512	Mmus	SP130_HUMAN	SP130_MOUSE
OG0004514	Nvec	NOL6_HUMAN	NV2t024198001.1
OG0004514	Gfas	NOL6_HUMAN	gfas1.m1.21008.m1, gfas1.m1.8568.m1
OG0004514	Mmus	NOL6_HUMAN	NOL6_MOUSE
OG0004515	Gfas	ISCU_HUMAN	gfas1.m1.14247.m1
OG0004515	Nvec	ISCU_HUMAN	NV2t009088001.1, NV2t009088002.1
OG0004515	Mmus	ISCU_HUMAN	ISCU_MOUSE
OG0004516	Nvec	NEK8_HUMAN	NV2t014571001.1
OG0004516	Gfas	NEK8_HUMAN	gfas1.m1.3981.m1, gfas1.m1.10849.m1
OG0004516	Mmus	NEK8_HUMAN	NEK8_MOUSE
OG0004517	Nvec	GNMT_HUMAN	NV2t020312002.1
OG0004517	Gfas	GNMT_HUMAN	gfas1.m1.17775.m1, gfas1.m1.17773.m1
OG0004517	Mmus	GNMT_HUMAN	GNMT_MOUSE
OG0004518	Gfas	NSE4A_HUMAN, EID3_HUMAN	gfas1.m1.4738.m1
OG0004518	Nvec	NSE4A_HUMAN, EID3_HUMAN	NV2t018848001.1
OG0004518	Mmus	NSE4A_HUMAN, EID3_HUMAN	EID3_MOUSE
OG0004519	Gfas	SH3L3_HUMAN	gfas1.m1.7375.m1
OG0004519	Nvec	SH3L3_HUMAN	NV2t008515001.1, NV2t008516001.1
OG0004519	Mmus	SH3L3_HUMAN	SH3L3_MOUSE
OG0004520	Gfas	RL5_HUMAN	gfas1.m1.17101.m1
OG0004520	Nvec	RL5_HUMAN	NV2t025163001.1, NV2t011382002.1
OG0004520	Mmus	RL5_HUMAN	RL5_MOUSE
OG0004521	Nvec	DHRS1_HUMAN	NV2t005082001.1
OG0004521	Gfas	DHRS1_HUMAN	gfas1.m1.6412.m1, gfas1.m1.15486.m1
OG0004521	Mmus	DHRS1_HUMAN	DHRS1_MOUSE
OG0004522	Gfas	SHOX_HUMAN, SHOX2_HUMAN	gfas1.m1.2948.m1
OG0004522	Nvec	SHOX_HUMAN, SHOX2_HUMAN	NV2t021664001.1
OG0004522	Mmus	SHOX_HUMAN, SHOX2_HUMAN	SHOX2_MOUSE
OG0004523	Gfas	CPSF3_HUMAN	gfas1.m1.49.m1
OG0004523	Nvec	CPSF3_HUMAN	NV2t013974001.1, NV2t013979001.1
OG0004523	Mmus	CPSF3_HUMAN	CPSF3_MOUSE
OG0004524	Gfas	PIGZ_HUMAN	gfas1.m1.6194.m1
OG0004524	Nvec	PIGZ_HUMAN	NV2t011385001.1, NV2t011385002.1
OG0004524	Mmus	PIGZ_HUMAN	PIGZ_MOUSE
OG0004525	Gfas	HDA11_HUMAN	gfas1.m1.14490.m1
OG0004525	Nvec	HDA11_HUMAN	NV2t003808001.1, NV2t003808005.1
OG0004525	Mmus	HDA11_HUMAN	HDA11_MOUSE
OG0004526	Gfas	P20D1_HUMAN	gfas1.m1.18323.m1
OG0004526	Nvec	P20D1_HUMAN	NV2t000011001.1, NV2t000011002.1
OG0004526	Mmus	P20D1_HUMAN	P20D1_MOUSE
OG0004527	Gfas	PIGB_HUMAN	gfas1.m1.8299.m1
OG0004527	Nvec	PIGB_HUMAN	NV2t024073001.1, NV2t024073002.1
OG0004527	Mmus	PIGB_HUMAN	PIGB_MOUSE
OG0004528	Nvec	CFA90_HUMAN	NV2t009787001.1
OG0004528	Gfas	CFA90_HUMAN	gfas1.m1.5173.m1, gfas1.m1.20614.m1
OG0004528	Mmus	CFA90_HUMAN	CFA90_MOUSE
OG0004529	Gfas	DEN11_HUMAN	gfas1.m1.2896.m1
OG0004529	Nvec	DEN11_HUMAN	NV2t004507001.1, NV2t004507002.1
OG0004529	Mmus	DEN11_HUMAN	DEN11_MOUSE
OG0004530	Gfas	GPR78_HUMAN, GPR26_HUMAN	gfas1.m1.16784.m1
OG0004530	Nvec	GPR78_HUMAN, GPR26_HUMAN	NV2t017796001.1
OG0004530	Mmus	GPR78_HUMAN, GPR26_HUMAN	GPR26_MOUSE
OG0004531	Gfas	SNX25_HUMAN	gfas1.m1.1408.m1
OG0004531	Nvec	SNX25_HUMAN	NV2t003710001.1, NV2t003710002.1
OG0004531	Mmus	SNX25_HUMAN	SNX25_MOUSE
OG0004532	Nvec	ROBO4_HUMAN	NV2t025565001.1
OG0004532	Gfas	ROBO4_HUMAN	gfas1.m1.8564.m1, gfas1.m1.8565.m1
OG0004532	Mmus	ROBO4_HUMAN	ROBO4_MOUSE
OG0004533	Gfas	AIDA_HUMAN	gfas1.m1.11306.m1
OG0004533	Nvec	AIDA_HUMAN	NV2t020395001.1, NV2t020395002.1
OG0004533	Mmus	AIDA_HUMAN	AIDA_MOUSE
OG0004534	Gfas	DNAL4_HUMAN	gfas1.m1.7152.m1
OG0004534	Nvec	DNAL4_HUMAN	NV2t007651001.1, NV2t007656001.1
OG0004534	Mmus	DNAL4_HUMAN	DNAL4_MOUSE
OG0004535	Nvec	CDC20_HUMAN	NV2t021384001.1
OG0004535	Gfas	CDC20_HUMAN	gfas1.m1.2061.m1, gfas1.m1.8388.m1
OG0004535	Mmus	CDC20_HUMAN	CDC20_MOUSE
OG0004536	Gfas	AEN_HUMAN, I20L2_HUMAN	gfas1.m1.15947.m1
OG0004536	Mmus	AEN_HUMAN	AEN_MOUSE
OG0004536	Mmus	I20L2_HUMAN	I20L2_MOUSE
OG0004537	Gfas	NTM1A_HUMAN	gfas1.m1.5678.m1
OG0004537	Nvec	NTM1A_HUMAN	NV2t013809001.1, NV2t013809002.1
OG0004537	Mmus	NTM1A_HUMAN	NTM1A_MOUSE
OG0004538	Gfas	SIM13_HUMAN	gfas1.m1.22365.m1
OG0004538	Nvec	SIM13_HUMAN	NV2t004082001.1, NV2t004082002.1
OG0004538	Mmus	SIM13_HUMAN	SIM13_MOUSE
OG0004539	Gfas	MTFR1_HUMAN	gfas1.m1.16828.m1
OG0004539	Nvec	MTFR1_HUMAN	NV2t015508001.1, NV2t015508002.1
OG0004539	Mmus	MTFR1_HUMAN	MTFR1_MOUSE
OG0004541	Gfas	DPM1_HUMAN	gfas1.m1.17925.m1
OG0004541	Nvec	DPM1_HUMAN	NV2t004755002.1, NV2t004755003.1
OG0004541	Mmus	DPM1_HUMAN	DPM1_MOUSE
OG0004542	Gfas	PPWD1_HUMAN	gfas1.m1.16514.m1
OG0004542	Nvec	PPWD1_HUMAN	NV2t000031002.1, NV2t000031003.1
OG0004542	Mmus	PPWD1_HUMAN	PPWD1_MOUSE
OG0004543	Gfas	ABCB7_HUMAN	gfas1.m1.23418.m1
OG0004543	Nvec	ABCB7_HUMAN	NV2t008668001.1, NV2t008668002.1
OG0004543	Mmus	ABCB7_HUMAN	ABCB7_MOUSE
OG0004544	Gfas	MPC2_HUMAN	gfas1.m1.21430.m1
OG0004544	Nvec	MPC2_HUMAN	NV2t008778001.1, NV2t008778002.1
OG0004544	Mmus	MPC2_HUMAN	MPC2_MOUSE
OG0004545	Gfas	S39A9_HUMAN	gfas1.m1.10427.m1
OG0004545	Nvec	S39A9_HUMAN	NV2t020551001.1, NV2t020551002.1
OG0004545	Mmus	S39A9_HUMAN	S39A9_MOUSE
OG0004546	Nvec	TNG6_HUMAN	NV2t005783001.1
OG0004546	Gfas	TNG6_HUMAN	gfas1.m1.19682.m1, gfas1.m1.23100.m1
OG0004546	Mmus	TNG6_HUMAN	TNG6_MOUSE
OG0004548	Gfas	ANKE1_HUMAN	gfas1.m1.8183.m1
OG0004548	Nvec	ANKE1_HUMAN	NV2t024591001.1, NV2t024591002.1
OG0004548	Mmus	ANKE1_HUMAN	ANKE1_MOUSE
OG0004549	Gfas	KCMF1_HUMAN	gfas1.m1.11615.m1
OG0004549	Nvec	KCMF1_HUMAN	NV2t018399001.1, NV2t018399002.1
OG0004549	Mmus	KCMF1_HUMAN	KCMF1_MOUSE
OG0004552	Gfas	MZT2A_HUMAN, MZT2B_HUMAN	gfas1.m1.604.m1
OG0004552	Nvec	MZT2A_HUMAN, MZT2B_HUMAN	NV2t016114001.1
OG0004552	Mmus	MZT2A_HUMAN, MZT2B_HUMAN	MZT2_MOUSE
OG0004553	Gfas	HYDIN_HUMAN	gfas1.m1.6209.m1
OG0004553	Nvec	HYDIN_HUMAN	NV2t005217001.1, NV2t005219001.1
OG0004553	Mmus	HYDIN_HUMAN	HYDIN_MOUSE
OG0004554	Gfas	WDHD1_HUMAN	gfas1.m1.17635.m1
OG0004554	Nvec	WDHD1_HUMAN	NV2t005861001.1, NV2t012347001.1
OG0004554	Mmus	WDHD1_HUMAN	WDHD1_MOUSE
OG0004556	Gfas	TAZ_HUMAN	gfas1.m1.5780.m1
OG0004556	Nvec	TAZ_HUMAN	NV2t021069001.1, NV2t021087001.1
OG0004556	Mmus	TAZ_HUMAN	TAZ_MOUSE
OG0004557	Gfas	UBP10_HUMAN	gfas1.m1.14367.m1
OG0004557	Nvec	UBP10_HUMAN	NV2t004462001.1, NV2t004462002.1
OG0004557	Mmus	UBP10_HUMAN	UBP10_MOUSE
OG0004558	Gfas	AFAD_HUMAN	gfas1.m1.3207.m1
OG0004558	Nvec	AFAD_HUMAN	NV2t008621001.1, NV2t008621002.1
OG0004558	Mmus	AFAD_HUMAN	AFAD_MOUSE
OG0004559	Gfas	DEK_HUMAN	gfas1.m1.6326.m1
OG0004559	Nvec	DEK_HUMAN	NV2t015486001.1, NV2t015486002.1
OG0004559	Mmus	DEK_HUMAN	DEK_MOUSE
OG0004560	Nvec	PKHM3_HUMAN	NV2t013484001.1
OG0004560	Gfas	PKHM3_HUMAN	gfas1.m1.191.m1, gfas1.m1.190.m1
OG0004560	Mmus	PKHM3_HUMAN	PKHM3_MOUSE
OG0004561	Gfas	FZD9_HUMAN, FZD10_HUMAN	gfas1.m1.18634.m1
OG0004561	Mmus	FZD9_HUMAN	FZD9_MOUSE
OG0004561	Mmus	FZD10_HUMAN	FZD10_MOUSE
OG0004562	Gfas	KAD9_HUMAN	gfas1.m1.10751.m1
OG0004562	Nvec	KAD9_HUMAN	NV2t008879001.1, NV2t008879002.1
OG0004562	Mmus	KAD9_HUMAN	KAD9_MOUSE
OG0004563	Nvec	SG196_HUMAN	NV2t018755001.1
OG0004563	Gfas	SG196_HUMAN	gfas1.m1.1974.m1, gfas1.m1.2779.m1
OG0004563	Mmus	SG196_HUMAN	SG196_MOUSE
OG0004564	Gfas	RBSK_HUMAN	gfas1.m1.10290.m1
OG0004564	Nvec	RBSK_HUMAN	NV2t020042001.1, NV2t020042002.1
OG0004564	Mmus	RBSK_HUMAN	RBSK_MOUSE
OG0004566	Nvec	L2HDH_HUMAN	NV2t001590001.1
OG0004566	Gfas	L2HDH_HUMAN	gfas1.m1.18242.m1, gfas1.m1.10323.m1
OG0004566	Mmus	L2HDH_HUMAN	L2HDH_MOUSE
OG0004567	Gfas	EXO5_HUMAN	gfas1.m1.13557.m1
OG0004567	Nvec	EXO5_HUMAN	NV2t016791001.1, NV2t016791002.1
OG0004567	Mmus	EXO5_HUMAN	EXO5_MOUSE
OG0004568	Gfas	RPA12_HUMAN	gfas1.m1.19370.m1
OG0004568	Nvec	RPA12_HUMAN	NV2t023498001.1, NV2t023504001.1
OG0004568	Mmus	RPA12_HUMAN	RPA12_MOUSE
OG0004569	Gfas	NS1BP_HUMAN	gfas1.m1.5414.m1
OG0004569	Nvec	NS1BP_HUMAN	NV2t025628001.1, NV2t025628002.1
OG0004569	Mmus	NS1BP_HUMAN	NS1BP_MOUSE
OG0004570	Gfas	ARMC8_HUMAN	gfas1.m1.3771.m1
OG0004570	Nvec	ARMC8_HUMAN	NV2t011362001.1, NV2t011370001.1
OG0004570	Mmus	ARMC8_HUMAN	ARMC8_MOUSE
OG0004571	Gfas	KICS2_HUMAN	gfas1.m1.6778.m1
OG0004571	Nvec	KICS2_HUMAN	NV2t005820001.1, NV2t005820002.1
OG0004571	Mmus	KICS2_HUMAN	KICS2_MOUSE
OG0004573	Gfas	PINL_HUMAN, PIN1_HUMAN	gfas1.m1.17902.m1
OG0004573	Nvec	PINL_HUMAN, PIN1_HUMAN	NV2t024752001.1
OG0004573	Mmus	PINL_HUMAN, PIN1_HUMAN	PIN1_MOUSE
OG0004574	Gfas	GTSE1_HUMAN	gfas1.m1.14675.m1
OG0004574	Nvec	GTSE1_HUMAN	NV2t001158001.1, NV2t001158002.1
OG0004574	Mmus	GTSE1_HUMAN	GTSE1_MOUSE
OG0004575	Gfas	CFA57_HUMAN	gfas1.m1.17729.m1
OG0004575	Nvec	CFA57_HUMAN	NV2t001073001.1, NV2t001080001.1
OG0004575	Mmus	CFA57_HUMAN	CFA57_MOUSE
OG0004576	Gfas	ARID2_HUMAN	gfas1.m1.4747.m1
OG0004576	Nvec	ARID2_HUMAN	NV2t009695001.1, NV2t009695002.1
OG0004576	Mmus	ARID2_HUMAN	ARID2_MOUSE
OG0004577	Gfas	PIP30_HUMAN	gfas1.m1.4496.m1
OG0004577	Nvec	PIP30_HUMAN	NV2t005307001.1, NV2t005307002.1
OG0004577	Mmus	PIP30_HUMAN	PIP30_MOUSE
OG0004578	Gfas	RAD54_HUMAN	gfas1.m1.6501.m1
OG0004578	Nvec	RAD54_HUMAN	NV2t001092001.1, NV2t001092002.1
OG0004578	Mmus	RAD54_HUMAN	RAD54_MOUSE
OG0004579	Nvec	SNR40_HUMAN	NV2t006168001.1
OG0004579	Gfas	SNR40_HUMAN	gfas1.m1.20121.m1, gfas1.m1.654.m1
OG0004579	Mmus	SNR40_HUMAN	SNR40_MOUSE
OG0004580	Gfas	NSL1_HUMAN	gfas1.m1.463.m1
OG0004580	Nvec	NSL1_HUMAN	NV2t021034001.1, NV2t021034002.1
OG0004580	Mmus	NSL1_HUMAN	NSL1_MOUSE
OG0004581	Gfas	PIHD1_HUMAN	gfas1.m1.17398.m1
OG0004581	Nvec	PIHD1_HUMAN	NV2t019029001.1, NV2t019029002.1
OG0004581	Mmus	PIHD1_HUMAN	PIHD1_MOUSE
OG0004583	Gfas	CQ10A_HUMAN, CQ10B_HUMAN	gfas1.m1.23265.m1
OG0004583	Nvec	CQ10A_HUMAN, CQ10B_HUMAN	NV2t010876001.1
OG0004583	Mmus	CQ10A_HUMAN, CQ10B_HUMAN	CQ10B_MOUSE
OG0004584	Gfas	AMNLS_HUMAN	gfas1.m1.10830.m1
OG0004584	Nvec	AMNLS_HUMAN	NV2t006288002.1, NV2t006288003.1
OG0004584	Mmus	AMNLS_HUMAN	AMNLS_MOUSE
OG0004585	Gfas	MAT1_HUMAN	gfas1.m1.5100.m1
OG0004585	Nvec	MAT1_HUMAN	NV2t019424001.1, NV2t019424002.1
OG0004585	Mmus	MAT1_HUMAN	MAT1_MOUSE
OG0004586	Nvec	FBX22_HUMAN	NV2t015802001.1
OG0004586	Gfas	FBX22_HUMAN	gfas1.m1.18179.m1, gfas1.m1.18181.m1
OG0004586	Mmus	FBX22_HUMAN	FBX22_MOUSE
OG0004587	Gfas	DHPR_HUMAN	gfas1.m1.21850.m1
OG0004587	Nvec	DHPR_HUMAN	NV2t017709001.1, NV2t017709002.1
OG0004587	Mmus	DHPR_HUMAN	DHPR_MOUSE
OG0004588	Nvec	CP131_HUMAN	NV2t007705001.1
OG0004588	Gfas	CP131_HUMAN	gfas1.m1.5070.m1, gfas1.m1.20252.m1
OG0004588	Mmus	CP131_HUMAN	CP131_MOUSE
OG0004589	Gfas	VASH2_HUMAN, VASH1_HUMAN	gfas1.m1.14629.m1
OG0004589	Mmus	VASH2_HUMAN	VASH2_MOUSE
OG0004589	Mmus	VASH1_HUMAN	VASH1_MOUSE
OG0004590	Gfas	CTU1_HUMAN	gfas1.m1.3330.m1
OG0004590	Nvec	CTU1_HUMAN	NV2t008648001.1, NV2t008648002.1
OG0004590	Mmus	CTU1_HUMAN	CTU1_MOUSE
OG0004591	Nvec	DHX33_HUMAN	NV2t005360001.1
OG0004591	Gfas	DHX33_HUMAN	gfas1.m1.14403.m1, gfas1.m1.14399.m1
OG0004591	Mmus	DHX33_HUMAN	DHX33_MOUSE
OG0004594	Gfas	FBXL5_HUMAN	gfas1.m1.9092.m1
OG0004594	Nvec	FBXL5_HUMAN	NV2t002266001.1, NV2t002266002.1
OG0004594	Mmus	FBXL5_HUMAN	FBXL5_MOUSE
OG0004595	Gfas	RSPRY_HUMAN	gfas1.m1.2298.m1
OG0004595	Nvec	RSPRY_HUMAN	NV2t005062001.1, NV2t005062002.1
OG0004595	Mmus	RSPRY_HUMAN	RSPRY_MOUSE
OG0004596	Gfas	MLEC_HUMAN	gfas1.m1.21498.m1
OG0004596	Nvec	MLEC_HUMAN	NV2t016598001.1, NV2t016598002.1
OG0004596	Mmus	MLEC_HUMAN	MLEC_MOUSE
OG0004597	Gfas	PRR11_HUMAN	gfas1.m1.17598.m1
OG0004597	Nvec	PRR11_HUMAN	NV2t015526001.1, NV2t000278001.1
OG0004597	Mmus	PRR11_HUMAN	PRR11_MOUSE
OG0004598	Gfas	PIGT_HUMAN	gfas1.m1.18654.m1
