Orthogroup	Hsap	Mmus
OG0007056	DCC1_HUMAN	DCC1_MOUSE
OG0007070	SPB1_HUMAN	SPB1_MOUSE
OG0007089	JTB_HUMAN	JTB_MOUSE
OG0007106	AFG2B_HUMAN	AFG2B_MOUSE
OG0007123	UBE3A_HUMAN	UBE3A_MOUSE
OG0007128	IPO9_HUMAN	IPO9_MOUSE
OG0007144	YIPF6_HUMAN	YIPF6_MOUSE
OG0006540	HEAT9_HUMAN	HEAT9_MOUSE
OG0006555	GALK1_HUMAN	GALK1_MOUSE
OG0006590	ABCF3_HUMAN	ABCF3_MOUSE
OG0006608	ACK1_HUMAN	ACK1_MOUSE
OG0006624	WDR3_HUMAN	WDR3_MOUSE
OG0006628	PARP4_HUMAN	PARP4_MOUSE
OG0006644	SEC63_HUMAN	SEC63_MOUSE
OG0006659	HIRA_HUMAN	HIRA_MOUSE
OG0006675	RAB28_HUMAN	RAB28_MOUSE
OG0006691	CBCO1_HUMAN	CBCO1_MOUSE
OG0006722	TARB1_HUMAN	TARB1_MOUSE
OG0006736	S38A7_HUMAN	S38A7_MOUSE
OG0006754	CEP76_HUMAN	CEP76_MOUSE
OG0006772	MCM3_HUMAN	MCM3_MOUSE
OG0006788	GSH1_HUMAN	GSH1_MOUSE
OG0006806	ZGRF1_HUMAN	ZGRF1_MOUSE
OG0006823	S7A6O_HUMAN	S7A6O_MOUSE
OG0006840	CWC25_HUMAN	CWC25_MOUSE
OG0006890	TBC31_HUMAN	TBC31_MOUSE
OG0006910	COX16_HUMAN	COX16_MOUSE
OG0006926	TCPD_HUMAN	TCPD_MOUSE
OG0006943	ABCF2_HUMAN	ABCF2_MOUSE
OG0006959	PPCS_HUMAN	PPCS_MOUSE
OG0006977	ZW10_HUMAN	ZW10_MOUSE
OG0006992	TMEDA_HUMAN	TMEDA_MOUSE
OG0007010	ZN622_HUMAN	ZN622_MOUSE
OG0007042	WDR24_HUMAN	WDR24_MOUSE
OG0007075	DCAKD_HUMAN	DCAKD_MOUSE
OG0007093	CTC1_HUMAN	CTC1_MOUSE
OG0007109	RPB11_HUMAN	RPB11_MOUSE
OG0007126	VPS36_HUMAN	VPS36_MOUSE
OG0007143	FANCF_HUMAN	FANCF_MOUSE
OG0007159	TBCK_HUMAN	TBCK_MOUSE
OG0007174	PPID_HUMAN	PPID_MOUSE
OG0006709	INT14_HUMAN	INT14_MOUSE
OG0006712	RL28_HUMAN	RL28_MOUSE
OG0006727	ADPRS_HUMAN	ADPRS_MOUSE
OG0006742	CLP1L_HUMAN	CLP1L_MOUSE
OG0006759	NDUV2_HUMAN	NDUV2_MOUSE
OG0006776	PSDE_HUMAN	PSDE_MOUSE
OG0006792	TM9S1_HUMAN	TM9S1_MOUSE
OG0006794	TNG6_HUMAN	TNG6_MOUSE
OG0006811	SRP09_HUMAN	SRP09_MOUSE
OG0006828	NOP58_HUMAN	NOP58_MOUSE
OG0006846	STX17_HUMAN	STX17_MOUSE
OG0006862	LIN41_HUMAN	LIN41_MOUSE
OG0006879	MPPE1_HUMAN	MPPE1_MOUSE
OG0006896	COA8_HUMAN	COA8_MOUSE
OG0006915	SDHF1_HUMAN	SDHF1_MOUSE
OG0006932	MED29_HUMAN	MED29_MOUSE
OG0006948	MTX2_HUMAN	MTX2_MOUSE
OG0006962	RNK_HUMAN	RNK_MOUSE
OG0006979	NDUB3_HUMAN	NDUB3_MOUSE
OG0006997	RM33_HUMAN	RM33_MOUSE
OG0007012	PDC6I_HUMAN	PDC6I_MOUSE
OG0007027	EXOS4_HUMAN	EXOS4_MOUSE
OG0007043	OCTC_HUMAN	OCTC_MOUSE
OG0007058	BPHL_HUMAN	BPHL_MOUSE
OG0007092	TF2AA_HUMAN	TF2AA_MOUSE
OG0007108	CAF1A_HUMAN	CAF1A_MOUSE
OG0007125	SQSTM_HUMAN	SQSTM_MOUSE
OG0007157	MANBA_HUMAN	MANBA_MOUSE
OG0007172	WDR82_HUMAN	WDR82_MOUSE
OG0007187	CFA97_HUMAN	CFA97_MOUSE
OG0007203	THYN1_HUMAN	THYN1_MOUSE
OG0007219	NFX1_HUMAN	NFX1_MOUSE
OG0007251	LENG8_HUMAN	LENG8_MOUSE
OG0007268	GLMP_HUMAN	GLMP_MOUSE
OG0006681	TGS1_HUMAN	TGS1_MOUSE
OG0006724	VPS72_HUMAN	VPS72_MOUSE
OG0006744	DGAT1_HUMAN	DGAT1_MOUSE
OG0006762	ZN706_HUMAN	ZN706_MOUSE
OG0006779	TBL3_HUMAN	TBL3_MOUSE
OG0006796	KAD2_HUMAN	KAD2_MOUSE
OG0006813	CATB_HUMAN	CATB_MOUSE
OG0006829	SRP54_HUMAN	SRP54_MOUSE
OG0006848	LARP7_HUMAN	LARP7_MOUSE
OG0006864	PYRD_HUMAN	PYRD_MOUSE
OG0006880	FTM_HUMAN	FTM_MOUSE
OG0006897	PUS10_HUMAN	PUS10_MOUSE
OG0006901	M18BP_HUMAN	M18BP_MOUSE
OG0006918	PSF1_HUMAN	PSF1_MOUSE
OG0006935	CNIH4_HUMAN	CNIH4_MOUSE
OG0006952	ANKZ1_HUMAN	ANKZ1_MOUSE
OG0006968	SYEP_HUMAN	SYEP_MOUSE
OG0006986	ESF1_HUMAN	ESF1_MOUSE
OG0007021	SMI11_HUMAN	SMI11_MOUSE
OG0007054	PPM1G_HUMAN	PPM1G_MOUSE
OG0007071	COX6C_HUMAN	COX6C_MOUSE
OG0007090	NDUA9_HUMAN	NDUA9_MOUSE
OG0007107	PPIE_HUMAN	PPIE_MOUSE
OG0007124	SYSC_HUMAN	SYSC_MOUSE
OG0007141	OFUT3_HUMAN	OFUT3_MOUSE
OG0007158	KIF3A_HUMAN	KIF3A_MOUSE
OG0007175	NOL8_HUMAN	NOL8_MOUSE
OG0007192	RS3_HUMAN	RS3_MOUSE
OG0007208	STPG2_HUMAN	STPG2_MOUSE
OG0007241	CFA52_HUMAN	CFA52_MOUSE
OG0007277	RAB18_HUMAN	RAB18_MOUSE
OG0007292	MET2A_HUMAN, MET2B_HUMAN	METL2_MOUSE
OG0007309	LNP_HUMAN	LNP_MOUSE
OG0007326	CF410_HUMAN	CF410_MOUSE
OG0006835	LRC47_HUMAN	LRC47_MOUSE
OG0006853	LIN52_HUMAN	LIN52_MOUSE
OG0006869	VPS35_HUMAN	VPS35_MOUSE
OG0006884	SAC1_HUMAN	SAC1_MOUSE
OG0006902	FKBP2_HUMAN	FKBP2_MOUSE
OG0006906	ZFPL1_HUMAN	ZFPL1_MOUSE
OG0006922	RM11_HUMAN	RM11_MOUSE
OG0006939	ANCHR_HUMAN	ANCHR_MOUSE
OG0006955	ENKUR_HUMAN	ENKUR_MOUSE
OG0006971	TYSD1_HUMAN	TYSD1_MOUSE
OG0006988	PPCEL_HUMAN	PPCEL_MOUSE
OG0007004	TPC6B_HUMAN	TPC6B_MOUSE
OG0007018	TM245_HUMAN	TM245_MOUSE
OG0007033	SGO1_HUMAN	SGO1_MOUSE
OG0007048	TEKT2_HUMAN	TEKT2_MOUSE
OG0007062	MDHM_HUMAN	MDHM_MOUSE
OG0007078	TTLL1_HUMAN	TTLL1_MOUSE
OG0007095	NPHP1_HUMAN	NPHP1_MOUSE
OG0007111	CCD15_HUMAN	CCD15_MOUSE
OG0007129	COMD5_HUMAN	COMD5_MOUSE
OG0007146	TM9S3_HUMAN	TM9S3_MOUSE
OG0007163	FIP1_HUMAN	FIP1_MOUSE
OG0007167	ABCE1_HUMAN	ABCE1_MOUSE
OG0007181	TIM16_HUMAN	TIM16_MOUSE
OG0007185	GNS_HUMAN	GNS_MOUSE
OG0007202	UTP20_HUMAN	UTP20_MOUSE
OG0007217	CDO1_HUMAN	CDO1_MOUSE
OG0007234	CYBP_HUMAN	CYBP_MOUSE
OG0007250	PALB2_HUMAN	PALB2_MOUSE
OG0007267	PYGO1_HUMAN	PYGO1_MOUSE
OG0007285	TATD1_HUMAN	TATD1_MOUSE
OG0007304	SELO_HUMAN	SELO_MOUSE
OG0007320	ERCC3_HUMAN	ERCC3_MOUSE
OG0007337	CARME_HUMAN	CARME_MOUSE
OG0006738	DEFM_HUMAN	DEFM_MOUSE
OG0006757	DUS3_HUMAN	DUS3_MOUSE
OG0006791	RT28_HUMAN	RT28_MOUSE
OG0006809	AL8A1_HUMAN	AL8A1_MOUSE
OG0006827	XRN2_HUMAN	XRN2_MOUSE
OG0006850	COMD7_HUMAN	COMD7_MOUSE
OG0006886	MSS4_HUMAN	MSS4_MOUSE
OG0006905	KNTC1_HUMAN	KNTC1_MOUSE
OG0006921	CS047_HUMAN	CS047_MOUSE
OG0006938	RM40_HUMAN	RM40_MOUSE
OG0006942	PCDP1_HUMAN	PCDP1_MOUSE
OG0006958	HACL1_HUMAN	HACL1_MOUSE
OG0006976	IST1_HUMAN	IST1_MOUSE
OG0006996	UBP34_HUMAN	UBP34_MOUSE
OG0007013	SYMC_HUMAN	SYMC_MOUSE
OG0007030	SNP47_HUMAN	SNP47_MOUSE
OG0007046	PP1R8_HUMAN	PP1R8_MOUSE
OG0007063	INT2_HUMAN	INT2_MOUSE
OG0007080	CTSRT_HUMAN	CTSRT_MOUSE
OG0007085	SNX13_HUMAN	SNX13_MOUSE
OG0007102	CIA2A_HUMAN	CIA2A_MOUSE
OG0007120	DYHC2_HUMAN	DYHC2_MOUSE
OG0007155	T184C_HUMAN	T184C_MOUSE
OG0007171	AGK_HUMAN	AGK_MOUSE
OG0007189	ADCY9_HUMAN	ADCY9_MOUSE
OG0007205	SNCAP_HUMAN	SNCAP_MOUSE
OG0007221	LYAR_HUMAN	LYAR_MOUSE
OG0007252	S2611_HUMAN	S2611_MOUSE
OG0007269	SDHF4_HUMAN	SDHF4_MOUSE
OG0007303	NDUS1_HUMAN	NDUS1_MOUSE
OG0007319	GLT11_HUMAN	GLT11_MOUSE
OG0007336	CCNH_HUMAN	CCNH_MOUSE
OG0007352	TEX9_HUMAN	TEX9_MOUSE
OG0006871	ULK4_HUMAN	ULK4_MOUSE
OG0006888	TMX3_HUMAN	TMX3_MOUSE
OG0006908	CNRP1_HUMAN	CNRP1_MOUSE
OG0006924	PRS4_HUMAN	PRS4_MOUSE
OG0006929	MCM5_HUMAN	MCM5_MOUSE
OG0006945	BBS5_HUMAN	BBS5_MOUSE
OG0006961	NPHP3_HUMAN	NPHP3_MOUSE
OG0006981	NAGS_HUMAN	NAGS_MOUSE
OG0006999	CINP_HUMAN	CINP_MOUSE
OG0007015	NHEJ1_HUMAN	NHEJ1_MOUSE
OG0007031	SODM_HUMAN	SODM_MOUSE
OG0007047	MUL1_HUMAN	MUL1_MOUSE
OG0007064	DIESL_HUMAN	DIESL_MOUSE
OG0007081	HBAP1_HUMAN	HBAP1_MOUSE
OG0007098	DBR1_HUMAN	DBR1_MOUSE
OG0007133	PUS3_HUMAN	PUS3_MOUSE
OG0007150	QCR8_HUMAN	QCR8_MOUSE
OG0007166	ACSF4_HUMAN	ACSF4_MOUSE
OG0007182	WDR19_HUMAN	WDR19_MOUSE
OG0007199	WDR91_HUMAN	WDR91_MOUSE
OG0007216	SAMD8_HUMAN	SAMD8_MOUSE
OG0007232	AEBP2_HUMAN	AEBP2_MOUSE
OG0007249	PITH1_HUMAN	PITH1_MOUSE
OG0007266	SMD1_HUMAN	SMD1_MOUSE
OG0007284	TOM7_HUMAN	TOM7_MOUSE
OG0007301	MYO10_HUMAN	MYO10_MOUSE
OG0007317	UBP40_HUMAN	UBP40_MOUSE
OG0007333	OARD1_HUMAN	OARD1_MOUSE
OG0007365	NAT10_HUMAN	NAT10_MOUSE
OG0007381	GCC1_HUMAN	GCC1_MOUSE
OG0007397	PPIL1_HUMAN	PPIL1_MOUSE
OG0007401	WDR47_HUMAN	WDR47_MOUSE
OG0007417	PSMD5_HUMAN	PSMD5_MOUSE
OG0007437	TYW3_HUMAN	TYW3_MOUSE
OG0006899	RS30_HUMAN	RS30_MOUSE
OG0006916	METL5_HUMAN	METL5_MOUSE
OG0006951	LSM12_HUMAN	LSM12_MOUSE
OG0006967	NU160_HUMAN	NU160_MOUSE
OG0006985	MD2L1_HUMAN	MD2L1_MOUSE
OG0006990	YIPF4_HUMAN	YIPF4_MOUSE
OG0007011	TACO1_HUMAN	TACO1_MOUSE
OG0007029	ATG9A_HUMAN	ATG9A_MOUSE
OG0007045	TRNT1_HUMAN	TRNT1_MOUSE
OG0007061	NOL10_HUMAN	NOL10_MOUSE
OG0007079	HYAL1_HUMAN	HYAL1_MOUSE
OG0007097	TIM44_HUMAN	TIM44_MOUSE
OG0007112	TCP4_HUMAN	TCP4_MOUSE
OG0007130	LONF3_HUMAN	LONF3_MOUSE
OG0007148	OTUD4_HUMAN	OTUD4_MOUSE
OG0007165	RL21_HUMAN	RL21_MOUSE
OG0007180	SYRC_HUMAN	SYRC_MOUSE
OG0007198	PACRL_HUMAN	PACRL_MOUSE
OG0007214	ARP6_HUMAN	ARP6_MOUSE
OG0007246	ATGA1_HUMAN	ATGA1_MOUSE
OG0007263	RT11_HUMAN	RT11_MOUSE
OG0007281	OFUT2_HUMAN	OFUT2_MOUSE
OG0007298	LZTL1_HUMAN	LZTL1_MOUSE
OG0007314	WDR12_HUMAN	WDR12_MOUSE
OG0007331	TIGAR_HUMAN	TIGAR_MOUSE
OG0007347	HSF2B_HUMAN	HSF2B_MOUSE
OG0007363	SETB1_HUMAN	SETB1_MOUSE
OG0007380	RINT1_HUMAN	RINT1_MOUSE
OG0007396	GPR19_HUMAN	GPR19_MOUSE
OG0007414	CUTA_HUMAN	CUTA_MOUSE
OG0007433	NSMF_HUMAN	NSMF_MOUSE
OG0007449	CDC7_HUMAN	CDC7_MOUSE
OG0007466	TYW2_HUMAN	TYW2_MOUSE
OG0007482	F185A_HUMAN	F185A_MOUSE
OG0007017	NTF2_HUMAN	NTF2_MOUSE
OG0007041	TXTP_HUMAN	TXTP_MOUSE
OG0007057	T2EA_HUMAN	T2EA_MOUSE
OG0007091	KAD6_HUMAN	KAD6_MOUSE
OG0007096	PGPI_HUMAN	PGPI_MOUSE
OG0007113	UBL7_HUMAN	UBL7_MOUSE
OG0007118	MOC2B_HUMAN	MOC2B_MOUSE
OG0007136	MICU3_HUMAN	MICU3_MOUSE
OG0007152	SCLT1_HUMAN	SCLT1_MOUSE
OG0007169	CC134_HUMAN	CC134_MOUSE
OG0007184	RS3A_HUMAN	RS3A_MOUSE
OG0007201	SND1_HUMAN	SND1_MOUSE
OG0007218	AOAH_HUMAN	AOAH_MOUSE
OG0007233	ZC3HA_HUMAN	ZC3HA_MOUSE
OG0007248	COIL_HUMAN	COIL_MOUSE
OG0007265	SIR6_HUMAN	SIR6_MOUSE
OG0007283	CCD93_HUMAN	CCD93_MOUSE
OG0007299	CACO2_HUMAN	CACO2_MOUSE
OG0007315	HELQ_HUMAN	HELQ_MOUSE
OG0007332	CUED2_HUMAN	CUED2_MOUSE
OG0007348	ZBED1_HUMAN, ZBED4_HUMAN	ZBED4_MOUSE
OG0007364	RN141_HUMAN	RN141_MOUSE
OG0007368	TCPR1_HUMAN	TCPR1_MOUSE
OG0007384	NDUBA_HUMAN	NDUBA_MOUSE
OG0007400	DAXX_HUMAN	DAXX_MOUSE
OG0007418	DPOG2_HUMAN	DPOG2_MOUSE
OG0007422	CASP8_HUMAN	CASP8_MOUSE
OG0007440	CFA77_HUMAN	CFA77_MOUSE
OG0007456	AT131_HUMAN	AT131_MOUSE
OG0007473	LTOR3_HUMAN	LTOR3_MOUSE
OG0007489	CNO11_HUMAN	CNO11_MOUSE
OG0007505	GSHR_HUMAN	GSHR_MOUSE
OG0007522	PRS6B_HUMAN	PRS6B_MOUSE
OG0007537	CMI2B_HUMAN	CMI2B_MOUSE
OG0007007	NAA30_HUMAN	NAA30_MOUSE
OG0007022	SPAG6_HUMAN	SPAG6_MOUSE
OG0007037	TIM_HUMAN	TIM_MOUSE
OG0007052	NSRP1_HUMAN	NSRP1_MOUSE
OG0007067	MRGBP_HUMAN	MRGBP_MOUSE
OG0007084	PGAP1_HUMAN	PGAP1_MOUSE
OG0007100	ELP1_HUMAN	ELP1_MOUSE
OG0007114	RIOK2_HUMAN	RIOK2_MOUSE
OG0007131	EMC3_HUMAN	EMC3_MOUSE
OG0007147	LIAS_HUMAN	LIAS_MOUSE
OG0007162	PLK4_HUMAN	PLK4_MOUSE
OG0007177	CLPB_HUMAN	CLPB_MOUSE
OG0007194	CSN4_HUMAN	CSN4_MOUSE
OG0007210	SYCP1_HUMAN	SYCP1_MOUSE
OG0007226	WIPI4_HUMAN	WIPI4_MOUSE
OG0007242	VP35L_HUMAN	VP35L_MOUSE
OG0007257	SNX27_HUMAN	SNX27_MOUSE
OG0007261	COG1_HUMAN	COG1_MOUSE
OG0007293	TEX10_HUMAN	TEX10_MOUSE
OG0007308	ANR54_HUMAN	ANR54_MOUSE
OG0007324	BBS12_HUMAN	BBS12_MOUSE
OG0007341	THIOM_HUMAN	THIOM_MOUSE
OG0007357	MET25_HUMAN	MET25_MOUSE
OG0007375	ARG39_HUMAN	ARG39_MOUSE
OG0007391	PTGR3_HUMAN	PTGR3_MOUSE
OG0007407	ECHD1_HUMAN	ECHD1_MOUSE
OG0007425	TOP3B_HUMAN	TOP3B_MOUSE
OG0007443	RPOM_HUMAN	RPOM_MOUSE
OG0007459	STPG3_HUMAN	STPG3_MOUSE
OG0007476	PHAX_HUMAN	PHAX_MOUSE
OG0007491	COG3_HUMAN	COG3_MOUSE
OG0007506	UBAC2_HUMAN	UBAC2_MOUSE
OG0007523	DDX51_HUMAN	DDX51_MOUSE
OG0007538	PTH_HUMAN	PTH_MOUSE
OG0006989	SYWC_HUMAN	SYWC_MOUSE
OG0007006	XPO5_HUMAN	XPO5_MOUSE
OG0007019	FNTB_HUMAN	FNTB_MOUSE
OG0007034	FAIM1_HUMAN	FAIM1_MOUSE
OG0007050	CBPC5_HUMAN	CBPC5_MOUSE
OG0007066	UBE3B_HUMAN	UBE3B_MOUSE
OG0007086	FAN1_HUMAN	FAN1_MOUSE
OG0007104	RS6_HUMAN	RS6_MOUSE
OG0007137	PAN3_HUMAN	PAN3_MOUSE
OG0007153	HMMR_HUMAN	HMMR_MOUSE
OG0007170	KLF5_HUMAN	KLF5_MOUSE
OG0007186	AFG2A_HUMAN	AFG2A_MOUSE
OG0007204	LHPL2_HUMAN	LHPL2_MOUSE
OG0007220	B4GT7_HUMAN	B4GT7_MOUSE
OG0007236	HAUS8_HUMAN	HAUS8_MOUSE
OG0007253	TEDC1_HUMAN	TEDC1_MOUSE
OG0007270	BLM_HUMAN	BLM_MOUSE
OG0007288	CX058_HUMAN	CX058_MOUSE
OG0007305	HROB_HUMAN	HROB_MOUSE
OG0007322	CB076_HUMAN	CB076_MOUSE
OG0007339	WDR7_HUMAN	WDR7_MOUSE
OG0007355	LSM7_HUMAN	LSM7_MOUSE
OG0007373	RS16_HUMAN	RS16_MOUSE
OG0007389	SAAL1_HUMAN	SAAL1_MOUSE
OG0007408	RT16_HUMAN	RT16_MOUSE
OG0007427	PAPP1_HUMAN	PAPP1_MOUSE
OG0007431	SCAI_HUMAN	SCAI_MOUSE
OG0007446	TIM14_HUMAN	TIM14_MOUSE
OG0007463	REXO4_HUMAN	REXO4_MOUSE
OG0007480	RFWD3_HUMAN	RFWD3_MOUSE
OG0007496	ERCC5_HUMAN	ERCC5_MOUSE
OG0007529	DRC9_HUMAN	DRC9_MOUSE
OG0007544	KBP_HUMAN	KBP_MOUSE
OG0007560	CR2_HUMAN	CR2_MOUSE
OG0006973	GPDM_HUMAN	GPDM_MOUSE
OG0007008	BIRC6_HUMAN	BIRC6_MOUSE
OG0007023	HOP2_HUMAN	HOP2_MOUSE
OG0007039	DNJC9_HUMAN	DNJC9_MOUSE
OG0007055	EPT1_HUMAN	EPT1_MOUSE
OG0007072	CHMP5_HUMAN	CHMP5_MOUSE
OG0007077	ACADL_HUMAN	ACADL_MOUSE
OG0007082	AASD1_HUMAN	AASD1_MOUSE
OG0007115	SMG5_HUMAN	SMG5_MOUSE
OG0007132	NRG4_HUMAN	NRG4_MOUSE
OG0007149	NOCT_HUMAN	NOCT_MOUSE
OG0007164	CORO7_HUMAN	CORO7_MOUSE
OG0007179	ZN277_HUMAN	ZN277_MOUSE
OG0007197	SYT7_HUMAN	SYT7_MOUSE
OG0007213	LIN54_HUMAN	LIN54_MOUSE
OG0007229	PAHX_HUMAN	PAHX_MOUSE
OG0007245	NDUA3_HUMAN	NDUA3_MOUSE
OG0007262	MEX3B_HUMAN	MEX3B_MOUSE
OG0007280	CH60_HUMAN	CH60_MOUSE
OG0007297	CY561_HUMAN	CY561_MOUSE
OG0007313	PDC10_HUMAN	PDC10_MOUSE
OG0007334	GCP2_HUMAN	GCP2_MOUSE
OG0007350	LMAN1_HUMAN	LMAN1_MOUSE
OG0007369	TM186_HUMAN	TM186_MOUSE
OG0007385	MOB2_HUMAN	MOB2_MOUSE
OG0007402	PRDX6_HUMAN	PRDX6_MOUSE
OG0007419	RAB14_HUMAN	RAB14_MOUSE
OG0007453	WDR46_HUMAN	WDR46_MOUSE
OG0007470	CB068_HUMAN	CB068_MOUSE
OG0007486	FHOD3_HUMAN	FHOD3_MOUSE
OG0007502	DNJC3_HUMAN	DNJC3_MOUSE
OG0007535	NUFP1_HUMAN	NUFP1_MOUSE
OG0007552	MCMBP_HUMAN	MCMBP_MOUSE
OG0007568	MA1B1_HUMAN	MA1B1_MOUSE
OG0007016	RECK_HUMAN	RECK_MOUSE
OG0007035	PSD11_HUMAN	PSD11_MOUSE
OG0007051	EIF3I_HUMAN	EIF3I_MOUSE
OG0007068	EIF3H_HUMAN	EIF3H_MOUSE
OG0007105	NSA2_HUMAN	NSA2_MOUSE
OG0007122	STK16_HUMAN	STK16_MOUSE
OG0007140	MO4L1_HUMAN	MO4L1_MOUSE
OG0007156	ETFD_HUMAN	ETFD_MOUSE
OG0007173	SP30L_HUMAN	SP30L_MOUSE
OG0007190	TFPT_HUMAN	TFPT_MOUSE
OG0007206	PTCD3_HUMAN	PTCD3_MOUSE
OG0007222	WRN_HUMAN	WRN_MOUSE
OG0007238	RBBP6_HUMAN	RBBP6_MOUSE
OG0007254	ICT1_HUMAN	ICT1_MOUSE
OG0007273	UBE2Z_HUMAN	UBE2Z_MOUSE
OG0007278	MCM6_HUMAN	MCM6_MOUSE
OG0007295	TMM98_HUMAN	TMM98_MOUSE
OG0007312	S40A1_HUMAN	S40A1_MOUSE
OG0007329	ALKB1_HUMAN	ALKB1_MOUSE
OG0007346	KTI12_HUMAN	KTI12_MOUSE
OG0007362	KI18A_HUMAN	KI18A_MOUSE
OG0007379	GCKR_HUMAN	GCKR_MOUSE
OG0007394	TMF1_HUMAN	TMF1_MOUSE
OG0007411	PLCA_HUMAN	PLCA_MOUSE
OG0007429	ARP5_HUMAN	ARP5_MOUSE
OG0007434	SEP15_HUMAN	SEP15_MOUSE
OG0007450	HDDC2_HUMAN	HDDC2_MOUSE
OG0007467	THIM_HUMAN	THIM_MOUSE
OG0007484	NOB1_HUMAN	NOB1_MOUSE
OG0007500	LIPS_HUMAN	LIPS_MOUSE
OG0007518	EIF3F_HUMAN	EIF3F_MOUSE
OG0007534	B3GT6_HUMAN	B3GT6_MOUSE
OG0007551	UBR4_HUMAN	UBR4_MOUSE
OG0007567	AJM1_HUMAN	AJM1_MOUSE
OG0007103	KTAP2_HUMAN	KTAP2_MOUSE
OG0007119	MCEE_HUMAN	MCEE_MOUSE
OG0007135	DUSTY_HUMAN	DUSTY_MOUSE
OG0007151	CHMP7_HUMAN	CHMP7_MOUSE
OG0007168	NUP58_HUMAN	NUP58_MOUSE
OG0007183	TUSC2_HUMAN	TUSC2_MOUSE
OG0007200	CE152_HUMAN	CE152_MOUSE
OG0007215	CDC37_HUMAN	CDC37_MOUSE
OG0007231	PSD13_HUMAN	PSD13_MOUSE
OG0007247	NUP85_HUMAN	NUP85_MOUSE
OG0007264	NCBP1_HUMAN	NCBP1_MOUSE
OG0007282	IQCB1_HUMAN	IQCB1_MOUSE
OG0007300	JAZF1_HUMAN	JAZF1_MOUSE
OG0007316	METL6_HUMAN	METL6_MOUSE
OG0007321	ATPB_HUMAN	ATPB_MOUSE
OG0007338	TXNL1_HUMAN	TXNL1_MOUSE
OG0007353	HEMH_HUMAN	HEMH_MOUSE
OG0007387	CTR9_HUMAN	CTR9_MOUSE
OG0007404	SURF1_HUMAN	SURF1_MOUSE
OG0007421	CCD18_HUMAN	CCD18_MOUSE
OG0007426	FXRD1_HUMAN	FXRD1_MOUSE
OG0007444	ASSY_HUMAN	ASSY_MOUSE
OG0007461	FICD_HUMAN	FICD_MOUSE
OG0007478	ZCH24_HUMAN	ZCH24_MOUSE
OG0007494	C560_HUMAN	C560_MOUSE
OG0007510	RN168_HUMAN	RN168_MOUSE
OG0007526	CFA45_HUMAN	CFA45_MOUSE
OG0007543	TBC13_HUMAN	TBC13_MOUSE
OG0007561	NEP1_HUMAN	NEP1_MOUSE
OG0007577	PSB1_HUMAN	PSB1_MOUSE
OG0007582	RT18B_HUMAN	RT18B_MOUSE
OG0007598	ODFP2_HUMAN	ODFP2_MOUSE
OG0007613	SDCG8_HUMAN	SDCG8_MOUSE
OG0007630	PARP1_HUMAN	PARP1_MOUSE
OG0007101	CE120_HUMAN	CE120_MOUSE
OG0007117	DTWD2_HUMAN	DTWD2_MOUSE
OG0007134	UBP19_HUMAN	UBP19_MOUSE
OG0007138	TTC29_HUMAN	TTC29_MOUSE
OG0007154	SLX4_HUMAN	SLX4_MOUSE
OG0007196	NDUB2_HUMAN	NDUB2_MOUSE
OG0007212	PXL2A_HUMAN	PXL2A_MOUSE
OG0007228	PIGN_HUMAN	PIGN_MOUSE
OG0007244	CLUA1_HUMAN	CLUA1_MOUSE
OG0007260	RS15_HUMAN	RS15_MOUSE
OG0007279	CH10_HUMAN	CH10_MOUSE
OG0007296	CAN7_HUMAN	CAN7_MOUSE
OG0007311	ACKMT_HUMAN	ACKMT_MOUSE
OG0007328	RPAB3_HUMAN	RPAB3_MOUSE
OG0007345	C42S2_HUMAN	C42S2_MOUSE
OG0007361	RFX5_HUMAN	RFX5_MOUSE
OG0007366	EIF3M_HUMAN	EIF3M_MOUSE
OG0007382	TM86A_HUMAN	TM86A_MOUSE
OG0007398	M2OM_HUMAN	M2OM_MOUSE
OG0007415	BCL10_HUMAN	BCL10_MOUSE
OG0007435	ZER1_HUMAN	ZER1_MOUSE
OG0007451	RS18_HUMAN	RS18_MOUSE
OG0007455	DUS12_HUMAN	DUS12_MOUSE
OG0007472	ZTRF1_HUMAN	ZTRF1_MOUSE
OG0007488	BORA_HUMAN	BORA_MOUSE
OG0007521	PARL_HUMAN	PARL_MOUSE
OG0007540	SSRB_HUMAN	SSRB_MOUSE
OG0007557	NDUF3_HUMAN	NDUF3_MOUSE
OG0007573	SPCS2_HUMAN	SPCS2_MOUSE
OG0007590	ZDH24_HUMAN	ZDH24_MOUSE
OG0007607	KAD7_HUMAN	KAD7_MOUSE
OG0007625	RIOX1_HUMAN	RIOX1_MOUSE
OG0007643	TKFC_HUMAN	TKFC_MOUSE
OG0007660	PSMD8_HUMAN	PSMD8_MOUSE
OG0007094	DOLK_HUMAN	DOLK_MOUSE
OG0007110	SMN_HUMAN	SMN_MOUSE
OG0007127	ADPPT_HUMAN	ADPPT_MOUSE
OG0007145	PCF11_HUMAN	PCF11_MOUSE
OG0007161	RT31_HUMAN	RT31_MOUSE
OG0007178	KISHB_HUMAN	KISHB_MOUSE
OG0007195	UFSP1_HUMAN	UFSP1_MOUSE
OG0007211	NDK5_HUMAN	NDK5_MOUSE
OG0007227	MOGS_HUMAN	MOGS_MOUSE
OG0007243	RS2_HUMAN	RS2_MOUSE
