Orthogroup	Mmus	Hsap
OG0005948	TM231_MOUSE	TM231_HUMAN
OG0005965	GAR1_MOUSE	GAR1_HUMAN
OG0005305	PAOX_MOUSE	PAOX_HUMAN
OG0005305	SMOX_MOUSE	SMOX_HUMAN
OG0005310	RHG19_MOUSE	RHG19_HUMAN
OG0005326	TM14C_MOUSE	TM14C_HUMAN, TM14B_HUMAN, TM14D_HUMAN
OG0005424	CDK1_MOUSE	CDK1_HUMAN
OG0005440	NEK4_MOUSE	NEK4_HUMAN
OG0005455	HELZ_MOUSE	HELZ_HUMAN
OG0005471	CL056_MOUSE	CL056_HUMAN
OG0005487	KLF13_MOUSE	KLF13_HUMAN
OG0005503	IMP1L_MOUSE	IMP1L_HUMAN
OG0005508	SAMD5_MOUSE	SAMD5_HUMAN
OG0005522	FANCG_MOUSE	FANCG_HUMAN
OG0005537	ZCPW1_MOUSE	ZCPW1_HUMAN
OG0005551	PDCD2_MOUSE	PDCD2_HUMAN
OG0005566	VTI1B_MOUSE	VTI1B_HUMAN
OG0005570	XPP2_MOUSE	XPP2_HUMAN
OG0005587	S39AD_MOUSE	S39AD_HUMAN
OG0005604	RCC1L_MOUSE	RCC1L_HUMAN
OG0005686	CFA74_MOUSE	CFA74_HUMAN
OG0005702	FA2H_MOUSE	FA2H_HUMAN
OG0005720	ERGI3_MOUSE	ERGI3_HUMAN
OG0005734	RIBC2_MOUSE	RIBC2_HUMAN
OG0005750	PTF1A_MOUSE	PTF1A_HUMAN
OG0005781	DUS11_MOUSE	DUS11_HUMAN
OG0005800	EDAR_MOUSE	EDAR_HUMAN
OG0005805	GALE_MOUSE	GALE_HUMAN
OG0005821	RS21_MOUSE	RS21_HUMAN
OG0005839	ENY2_MOUSE	ENY2_HUMAN
OG0005857	PEX7_MOUSE	PEX7_HUMAN
OG0005875	CPIN1_MOUSE	CPIN1_HUMAN
OG0005894	DIK1C_MOUSE	DIK1C_HUMAN
OG0005913	SIN1_MOUSE	SIN1_HUMAN
OG0005929	ILK_MOUSE	ILK_HUMAN
OG0005978	TSR1_MOUSE	TSR1_HUMAN
OG0005994	SNX17_MOUSE	SNX17_HUMAN
OG0006010	ABHDD_MOUSE	ABHDD_HUMAN
OG0005242	CABP2_MOUSE	CABP2_HUMAN
OG0005242	CABP1_MOUSE, CABP5_MOUSE	CABP5_HUMAN
OG0005260	FES_MOUSE	FES_HUMAN
OG0005260	FER_MOUSE	FER_HUMAN
OG0005278	KCNG1_MOUSE	KCNG1_HUMAN
OG0005278	KCNG4_MOUSE	KCNG2_HUMAN, KCNG4_HUMAN
OG0005308	PKHA6_MOUSE	PKHA6_HUMAN
OG0005308	PKHA7_MOUSE	PKHA5_HUMAN, PKHA7_HUMAN
OG0005327	TM214_MOUSE	TM214_HUMAN
OG0005436	BIP_MOUSE	BIP_HUMAN
OG0005452	PPP6_MOUSE	PPP6_HUMAN
OG0005488	SAMD7_MOUSE	SAMD7_HUMAN
OG0005504	PDE11_MOUSE	PDE11_HUMAN
OG0005520	HDAC3_MOUSE	HDAC3_HUMAN
OG0005536	CDK10_MOUSE	CDK10_HUMAN
OG0005553	PDIA4_MOUSE	PDIA4_HUMAN
OG0005571	XPP1_MOUSE	XPP1_HUMAN
OG0005589	SUCB2_MOUSE	SUCB2_HUMAN
OG0005607	DAZP2_MOUSE	DAZP2_HUMAN
OG0005625	RNH1_MOUSE	RNH1_HUMAN
OG0005643	OFD1_MOUSE	OFD1_HUMAN
OG0005660	IMB1_MOUSE	IMB1_HUMAN
OG0005692	SPN90_MOUSE	SPN90_HUMAN
OG0005710	FBX9_MOUSE	FBX9_HUMAN
OG0005749	MSH3_MOUSE	MSH3_HUMAN
OG0005784	PPT2_MOUSE	PPT2_HUMAN
OG0005808	IF4H_MOUSE	IF4H_HUMAN
OG0005826	DPOD4_MOUSE	DPOD4_HUMAN
OG0005843	ZRAB2_MOUSE	ZRAB2_HUMAN
OG0005878	UTP4_MOUSE	UTP4_HUMAN
OG0005884	MSRA_MOUSE	MSRA_HUMAN
OG0005901	REV1_MOUSE	REV1_HUMAN
OG0005919	NDUF7_MOUSE	NDUF7_HUMAN
OG0005936	GMPPB_MOUSE	GMPPB_HUMAN
OG0005952	S66A2_MOUSE	S66A2_HUMAN
OG0005968	PDE6D_MOUSE	PDE6D_HUMAN
OG0005987	T23O_MOUSE	T23O_HUMAN
OG0006003	RL19_MOUSE	RL19_HUMAN
OG0006022	DDHD1_MOUSE	DDHD1_HUMAN
OG0005268	GSDMC_MOUSE, GSDC4_MOUSE, GSDC2_MOUSE, GSDC3_MOUSE	GSDMC_HUMAN
OG0005284	PTGDS_MOUSE	PTGDS_HUMAN, LCNL1_HUMAN, LCN15_HUMAN, LCN6_HUMAN
OG0005300	NXPH1_MOUSE	NXPH1_HUMAN
OG0005300	NXPH2_MOUSE	NXPH4_HUMAN, NXPH2_HUMAN
OG0005317	S22AH_MOUSE	S22AH_HUMAN
OG0005317	S22AN_MOUSE	S22AV_HUMAN, S22AN_HUMAN
OG0005321	SO1B2_MOUSE	SO1B1_HUMAN, SO1B3_HUMAN, SO1B7_HUMAN, SO1BT_HUMAN
OG0005414	PTPRA_MOUSE	PTPRA_HUMAN
OG0005414	PTPRE_MOUSE	PTPRE_HUMAN
OG0005431	TBB6_MOUSE	TBB6_HUMAN
OG0005431	TBB3_MOUSE	TBB3_HUMAN
OG0005447	RL40_MOUSE	RL40_HUMAN
OG0005463	DHX57_MOUSE	DHX57_HUMAN
OG0005481	ANR16_MOUSE	ANR16_HUMAN
OG0005496	DDX10_MOUSE	DDX10_HUMAN
OG0005527	PIWL2_MOUSE	PIWL2_HUMAN
OG0005542	ORC1_MOUSE	ORC1_HUMAN
OG0005557	SUMF1_MOUSE	SUMF1_HUMAN
OG0005574	U520_MOUSE	U520_HUMAN
OG0005591	RMD3_MOUSE	RMD3_HUMAN
OG0005608	SLX9_MOUSE	SLX9_HUMAN
OG0005641	FXL14_MOUSE	FXL14_HUMAN
OG0005658	S35B2_MOUSE	S35B2_HUMAN
OG0005675	RT21_MOUSE	RT21_HUMAN
OG0005691	DPM3_MOUSE	DPM3_HUMAN
OG0005709	PSA6_MOUSE	PSA6_HUMAN
OG0005742	RN121_MOUSE	RN121_HUMAN
OG0005759	GCP6_MOUSE	GCP6_HUMAN
OG0005776	CTSRB_MOUSE	CTSRB_HUMAN
OG0005795	ATP23_MOUSE	ATP23_HUMAN
OG0005812	ORC5_MOUSE	ORC5_HUMAN
OG0005827	CAAP1_MOUSE	CAAP1_HUMAN
OG0005844	SPTC1_MOUSE	SPTC1_HUMAN
OG0005862	BPL1_MOUSE	BPL1_HUMAN
OG0005880	DCTN6_MOUSE	DCTN6_HUMAN
OG0005915	F241B_MOUSE	F241B_HUMAN
OG0005931	POMP_MOUSE	POMP_HUMAN
OG0005947	BBS10_MOUSE	BBS10_HUMAN
OG0005963	DOK7_MOUSE	DOK7_HUMAN
OG0005998	VKGC_MOUSE	VKGC_HUMAN
OG0006014	BMPER_MOUSE	BMPER_HUMAN
OG0005548	RBX1_MOUSE	RBX1_HUMAN
OG0005564	MAP11_MOUSE	MAP11_HUMAN
OG0005580	ACSA_MOUSE	ACSA_HUMAN
OG0005597	PPR42_MOUSE	PPR42_HUMAN
OG0005613	RD3_MOUSE	RD3_HUMAN
OG0005662	DRC5_MOUSE	DRC5_HUMAN
OG0005677	MSH6_MOUSE	MSH6_HUMAN
OG0005693	ATPG_MOUSE	ATPG_HUMAN
OG0005707	ANM5_MOUSE	ANM5_HUMAN
OG0005723	ECHD3_MOUSE	ECHD3_HUMAN
OG0005739	NUMA1_MOUSE	NUMA1_HUMAN
OG0005755	S25A3_MOUSE	S25A3_HUMAN
OG0005770	METL4_MOUSE	METL4_HUMAN
OG0005787	CC142_MOUSE	CC142_HUMAN
OG0005791	INT13_MOUSE	INT13_HUMAN
OG0005807	MED31_MOUSE	MED31_HUMAN
OG0005822	ELP3_MOUSE	ELP3_HUMAN
OG0005838	OPLA_MOUSE	OPLA_HUMAN
OG0005854	NU155_MOUSE	NU155_HUMAN
OG0005874	RUSD2_MOUSE	RUSD2_HUMAN
OG0005891	AKTIP_MOUSE	AKTIP_HUMAN
OG0005926	MA2C1_MOUSE	MA2C1_HUMAN
OG0005944	DNJA2_MOUSE	DNJA2_HUMAN
OG0005960	LRC51_MOUSE	LRC51_HUMAN
OG0005977	PKHM3_MOUSE	PKHM3_HUMAN
OG0005995	ASPH_MOUSE	ASPH_HUMAN
OG0006011	CRBL2_MOUSE	CRBL2_HUMAN
OG0006029	MASU1_MOUSE	MASU1_HUMAN
OG0006077	INF2_MOUSE	INF2_HUMAN
OG0006094	AAGAB_MOUSE	AAGAB_HUMAN
OG0006111	RM24_MOUSE	RM24_HUMAN
OG0006128	DCA11_MOUSE	DCA11_HUMAN
OG0006144	GRPE1_MOUSE	GRPE1_HUMAN
OG0006149	HS2ST_MOUSE	HS2ST_HUMAN
OG0005506	ANR55_MOUSE	ANR55_HUMAN
OG0005523	THEM6_MOUSE	THEM6_HUMAN
OG0005554	TIM9_MOUSE	TIM9_HUMAN
OG0005584	DRG1_MOUSE	DRG1_HUMAN
OG0005600	NR2E3_MOUSE	NR2E3_HUMAN
OG0005636	PSB2_MOUSE	PSB2_HUMAN
OG0005651	COG2_MOUSE	COG2_HUMAN
OG0005667	ZFAN1_MOUSE	ZFAN1_HUMAN
OG0005682	CHRD_MOUSE	CHRD_HUMAN
OG0005698	TIM21_MOUSE	TIM21_HUMAN
OG0005714	ITFG2_MOUSE	ITFG2_HUMAN
OG0005729	LACTB_MOUSE	LACTB_HUMAN
OG0005761	NDUV1_MOUSE	NDUV1_HUMAN
OG0005794	U3IP2_MOUSE	U3IP2_HUMAN
OG0005825	CBPD_MOUSE	CBPD_HUMAN
OG0005842	EMC1_MOUSE	EMC1_HUMAN
OG0005858	DJC28_MOUSE	DJC28_HUMAN
OG0005873	IPO11_MOUSE	IPO11_HUMAN
OG0005877	NSUN2_MOUSE	NSUN2_HUMAN
OG0005893	PEBB_MOUSE	PEBB_HUMAN
OG0005911	AATF_MOUSE	AATF_HUMAN
OG0005927	SPAT4_MOUSE	SPAT4_HUMAN
OG0006005	SNR40_MOUSE	SNR40_HUMAN
OG0006021	GMPPA_MOUSE	GMPPA_HUMAN
OG0006036	RHG39_MOUSE	RHG39_HUMAN
OG0006050	TRAP1_MOUSE	TRAP1_HUMAN
OG0006061	RNF41_MOUSE	RNF41_HUMAN
OG0006074	PSME4_MOUSE	PSME4_HUMAN
OG0006090	FBX42_MOUSE	FBX42_HUMAN
OG0006106	KIF24_MOUSE	KIF24_HUMAN
OG0006120	MEA1_MOUSE	MEA1_HUMAN
OG0006136	GAPD1_MOUSE	GAPD1_HUMAN
OG0006153	PSA1_MOUSE	PSA1_HUMAN
OG0006185	ECHB_MOUSE	ECHB_HUMAN
OG0005578	MSRB2_MOUSE	MSRB2_HUMAN
OG0005595	RPC2_MOUSE	RPC2_HUMAN
OG0005611	HINT3_MOUSE	HINT3_HUMAN
OG0005646	DJC27_MOUSE	DJC27_HUMAN
OG0005663	MFHA1_MOUSE	MFHA1_HUMAN
OG0005695	BAZ2B_MOUSE	BAZ2B_HUMAN
OG0005713	ELP6_MOUSE	ELP6_HUMAN
OG0005730	RWDD4_MOUSE	RWDD4_HUMAN
OG0005746	APEX2_MOUSE	APEX2_HUMAN
OG0005782	ROMO1_MOUSE	ROMO1_HUMAN
OG0005801	WBP4_MOUSE	WBP4_HUMAN
OG0005817	RABE1_MOUSE	RABE1_HUMAN
OG0005834	SEH1_MOUSE	SEH1_HUMAN
OG0005850	FXL12_MOUSE	FXL12_HUMAN
OG0005867	OTC_MOUSE	OTC_HUMAN
OG0005885	VIR_MOUSE	VIR_HUMAN
OG0005902	CRYL1_MOUSE	CRYL1_HUMAN
OG0005923	APC15_MOUSE	APC15_HUMAN
OG0005940	TMM64_MOUSE	TMM64_HUMAN
OG0005957	RUVB1_MOUSE	RUVB1_HUMAN
OG0005973	MIC10_MOUSE	MIC10_HUMAN
OG0005991	CFA91_MOUSE	CFA91_HUMAN
OG0006007	ADCY3_MOUSE	ADCY3_HUMAN
OG0006025	FAAA_MOUSE	FAAA_HUMAN
OG0006041	UBXN8_MOUSE	UBXN8_HUMAN
OG0006057	PAK4_MOUSE	PAK4_HUMAN
OG0006069	CASD1_MOUSE	CASD1_HUMAN
OG0006087	EXOC8_MOUSE	EXOC8_HUMAN
OG0006104	HVCN1_MOUSE	HVCN1_HUMAN
OG0006121	ANO10_MOUSE	ANO10_HUMAN
OG0006138	HENMT_MOUSE	HENMT_HUMAN
OG0006156	RL7A_MOUSE	RL7A_HUMAN
OG0006173	FBX16_MOUSE	FBX16_HUMAN
OG0006190	RAE1L_MOUSE	RAE1L_HUMAN
OG0005711	DDX54_MOUSE	DDX54_HUMAN
OG0005717	NADE_MOUSE	NADE_HUMAN
OG0005733	IQUB_MOUSE	IQUB_HUMAN
OG0005751	AF10_MOUSE	AF10_HUMAN
OG0005788	DCR1A_MOUSE	DCR1A_HUMAN
OG0005806	SBDS_MOUSE	SBDS_HUMAN
OG0005823	ASM_MOUSE	ASM_HUMAN
OG0005841	NDC1_MOUSE	NDC1_HUMAN
OG0005859	SF3B4_MOUSE	SF3B4_HUMAN
OG0005876	PYRD1_MOUSE	PYRD1_HUMAN
OG0005896	CDT1_MOUSE	CDT1_HUMAN
OG0005930	MMAA_MOUSE	MMAA_HUMAN
OG0005946	LDHD_MOUSE	LDHD_HUMAN
OG0005962	PCP_MOUSE	PCP_HUMAN
OG0005979	GLIS2_MOUSE	GLIS2_HUMAN
OG0005997	TIM29_MOUSE	TIM29_HUMAN
OG0006031	JMJD4_MOUSE	JMJD4_HUMAN
OG0006037	CA074_MOUSE	CA074_HUMAN
OG0006051	PLRG1_MOUSE	PLRG1_HUMAN
OG0006063	ZC3HE_MOUSE	ZC3HE_HUMAN
OG0006079	FANCB_MOUSE	FANCB_HUMAN
OG0006097	EXOC5_MOUSE	EXOC5_HUMAN
OG0006113	TRM13_MOUSE	TRM13_HUMAN
OG0006129	KIF15_MOUSE	KIF15_HUMAN
OG0006145	BUB3_MOUSE	BUB3_HUMAN
OG0006151	DOPP1_MOUSE	DOPP1_HUMAN
OG0006166	GEMI7_MOUSE	GEMI7_HUMAN
OG0006183	NDUS5_MOUSE	NDUS5_HUMAN
OG0006202	BPNT1_MOUSE	BPNT1_HUMAN
OG0006222	ZC3C1_MOUSE	ZC3C1_HUMAN
OG0006240	CCD61_MOUSE	CCD61_HUMAN
OG0006256	ABD18_MOUSE	ABD18_HUMAN
OG0006273	NOL6_MOUSE	NOL6_HUMAN
OG0006289	R3HD4_MOUSE	R3HD4_HUMAN
OG0005594	XAF1_MOUSE	XAF1_HUMAN
OG0005598	LRIQ1_MOUSE	LRIQ1_HUMAN
OG0005615	IF172_MOUSE	IF172_HUMAN
OG0005648	CCDC9_MOUSE	CCDC9_HUMAN
OG0005680	MTOR_MOUSE	MTOR_HUMAN
OG0005712	FBXW2_MOUSE	FBXW2_HUMAN
OG0005744	BAP1_MOUSE	BAP1_HUMAN
OG0005779	CFA43_MOUSE	CFA43_HUMAN
OG0005798	CCD22_MOUSE	CCD22_HUMAN
OG0005815	MIOX_MOUSE	MIOX_HUMAN
OG0005832	FANCA_MOUSE	FANCA_HUMAN
OG0005883	C1GLT_MOUSE	C1GLT_HUMAN
OG0005900	APEX1_MOUSE	APEX1_HUMAN
OG0005918	SPRTN_MOUSE	SPRTN_HUMAN
OG0005934	UTP23_MOUSE	UTP23_HUMAN
OG0005951	SYK_MOUSE	SYK_HUMAN
OG0005967	AL4A1_MOUSE	AL4A1_HUMAN
OG0005986	TRABD_MOUSE	TRABD_HUMAN
OG0006002	RS8_MOUSE	RS8_HUMAN
OG0006018	BTBD7_MOUSE	BTBD7_HUMAN
OG0006038	PSMD2_MOUSE	PSMD2_HUMAN
OG0006053	HIRP3_MOUSE	HIRP3_HUMAN
OG0006078	PUR4_MOUSE	PUR4_HUMAN
OG0006096	GAS1_MOUSE	GAS1_HUMAN
OG0006112	AMACR_MOUSE	AMACR_HUMAN
OG0006130	IF6_MOUSE	IF6_HUMAN
OG0006146	NUBPL_MOUSE	NUBPL_HUMAN
OG0006163	PDIP3_MOUSE	PDIP3_HUMAN
OG0006179	S38A9_MOUSE	S38A9_HUMAN
OG0006195	RS12_MOUSE	RS12_HUMAN
OG0006212	SCYL1_MOUSE	SCYL1_HUMAN
OG0006228	ALG12_MOUSE	ALG12_HUMAN
OG0006263	T170B_MOUSE	T170B_HUMAN
OG0006299	MARH6_MOUSE	MARH6_HUMAN
OG0005851	PUM3_MOUSE	PUM3_HUMAN
OG0005868	TM242_MOUSE	TM242_HUMAN
OG0005887	CMIP_MOUSE	CMIP_HUMAN
OG0005892	CH082_MOUSE	CH082_HUMAN
OG0005910	LKHA4_MOUSE	LKHA4_HUMAN
OG0005925	CH048_MOUSE	CH048_HUMAN
OG0005941	TPX2_MOUSE	TPX2_HUMAN
OG0005958	TM216_MOUSE	TM216_HUMAN
OG0005976	PDE9A_MOUSE	PDE9A_HUMAN
OG0005980	LRC59_MOUSE	LRC59_HUMAN
OG0005996	EXT1_MOUSE	EXT1_HUMAN
OG0006012	RPC10_MOUSE	RPC10_HUMAN
OG0006030	DNJC7_MOUSE	DNJC7_HUMAN
OG0006047	LRRK1_MOUSE	LRRK1_HUMAN
OG0006059	AP4M1_MOUSE	AP4M1_HUMAN
OG0006071	PHB1_MOUSE	PHB1_HUMAN
OG0006089	MIIP_MOUSE	MIIP_HUMAN
OG0006105	ARMC6_MOUSE	ARMC6_HUMAN
OG0006122	PIGM_MOUSE	PIGM_HUMAN
OG0006127	PDCD6_MOUSE	PDCD6_HUMAN
OG0006143	KIF14_MOUSE	KIF14_HUMAN
OG0006161	CD123_MOUSE	CD123_HUMAN
OG0006177	CEP44_MOUSE	CEP44_HUMAN
OG0006181	RN170_MOUSE	RN170_HUMAN
OG0006198	TAF2_MOUSE	TAF2_HUMAN
OG0006214	APMAP_MOUSE	APMAP_HUMAN
OG0006231	SPF45_MOUSE	SPF45_HUMAN
OG0006248	DNJC4_MOUSE	DNJC4_HUMAN
OG0006266	BROMI_MOUSE	BROMI_HUMAN
OG0006283	PT100_MOUSE	PT100_HUMAN
OG0006300	CTF8_MOUSE	CTF8_HUMAN
OG0006305	RNF31_MOUSE	RNF31_HUMAN
OG0006321	RF1ML_MOUSE	RF1ML_HUMAN
OG0006338	TOPK_MOUSE	TOPK_HUMAN
OG0005836	TPC2L_MOUSE	TPC2L_HUMAN
OG0005852	PSMG3_MOUSE	PSMG3_HUMAN
OG0005856	HTSF1_MOUSE	HTSF1_HUMAN
OG0005872	FA81A_MOUSE	FA81A_HUMAN
OG0005890	CY1_MOUSE	CY1_HUMAN
OG0005905	SYQ_MOUSE	SYQ_HUMAN
OG0005909	MCM2_MOUSE	MCM2_HUMAN
OG0005924	UBP38_MOUSE	UBP38_HUMAN
OG0005939	METL9_MOUSE	METL9_HUMAN
OG0005989	SCOC_MOUSE	SCOC_HUMAN
OG0006004	MRT4_MOUSE	MRT4_HUMAN
OG0006019	LPPRC_MOUSE	LPPRC_HUMAN
OG0006035	BICC1_MOUSE	BICC1_HUMAN
OG0006048	UB2G2_MOUSE	UB2G2_HUMAN
OG0006060	S35F5_MOUSE	S35F5_HUMAN
OG0006088	UBE4B_MOUSE	UBE4B_HUMAN
OG0006103	PAR16_MOUSE	PAR16_HUMAN
OG0006118	NOP2_MOUSE	NOP2_HUMAN
OG0006135	TIP_MOUSE	TIP_HUMAN
OG0006152	TF2B_MOUSE	TF2B_HUMAN
OG0006167	GBF1_MOUSE	GBF1_HUMAN
OG0006184	PESC_MOUSE	PESC_HUMAN
OG0006215	CSN2_MOUSE	CSN2_HUMAN
OG0006229	SSDH_MOUSE	SSDH_HUMAN
OG0006261	ZCH18_MOUSE	ZCH18_HUMAN
OG0006277	EFL1_MOUSE	EFL1_HUMAN
OG0006309	NOP9_MOUSE	NOP9_HUMAN
OG0006323	MAEA_MOUSE	MAEA_HUMAN
OG0006327	ALG14_MOUSE	ALG14_HUMAN
OG0006341	FGGY_MOUSE	FGGY_HUMAN
OG0006356	SNIP1_MOUSE	SNIP1_HUMAN
OG0006371	SURF4_MOUSE	SURF4_HUMAN
OG0006387	KDM8_MOUSE	KDM8_HUMAN
OG0006404	MSPD1_MOUSE	MSPD1_HUMAN
OG0005793	HDA10_MOUSE	HDA10_HUMAN
OG0005799	PUR6_MOUSE	PUR6_HUMAN
OG0005816	TNG2_MOUSE	TNG2_HUMAN
OG0005833	F210B_MOUSE	F210B_HUMAN
OG0005866	RPGR_MOUSE	RPGR_HUMAN
OG0005903	TNAP3_MOUSE	TNAP3_HUMAN
OG0005921	ADCK1_MOUSE	ADCK1_HUMAN
OG0005937	GRAP1_MOUSE	GRAP1_HUMAN
OG0006008	DLG5_MOUSE	DLG5_HUMAN
OG0006024	OGG1_MOUSE	OGG1_HUMAN
OG0006040	IVD_MOUSE	IVD_HUMAN
OG0006068	TMX1_MOUSE	TMX1_HUMAN
OG0006084	S2543_MOUSE	S2543_HUMAN
OG0006100	AGM1_MOUSE	AGM1_HUMAN
OG0006117	RSAD2_MOUSE	RSAD2_HUMAN
OG0006134	SSNA1_MOUSE	SSNA1_HUMAN
OG0006154	CC112_MOUSE	CC112_HUMAN
OG0006170	UQCC2_MOUSE	UQCC2_HUMAN
OG0006187	UCKL1_MOUSE	UCKL1_HUMAN
OG0006204	NOP53_MOUSE	NOP53_HUMAN
OG0006219	MTMRE_MOUSE	MTMRE_HUMAN
OG0006236	FXL13_MOUSE	FXL13_HUMAN
OG0006253	DJC22_MOUSE	DJC22_HUMAN
OG0006257	ZN330_MOUSE	ZN330_HUMAN
OG0006274	TBCA_MOUSE	TBCA_HUMAN
OG0006290	RBCC1_MOUSE	RBCC1_HUMAN
OG0006308	RTTN_MOUSE	RTTN_HUMAN
OG0006325	XPF_MOUSE	XPF_HUMAN
OG0006340	ERMP1_MOUSE	ERMP1_HUMAN
OG0006375	ITPA_MOUSE	ITPA_HUMAN
OG0006392	HBP1_MOUSE	HBP1_HUMAN
OG0006410	SMC4_MOUSE	SMC4_HUMAN
OG0006426	MMAB_MOUSE	MMAB_HUMAN
OG0006443	NIP7_MOUSE	NIP7_HUMAN
OG0005790	RAD52_MOUSE	RAD52_HUMAN
OG0005824	IN80B_MOUSE	IN80B_HUMAN
OG0005840	CENPT_MOUSE	CENPT_HUMAN
OG0005855	PRP17_MOUSE	PRP17_HUMAN
OG0005935	RN123_MOUSE	RN123_HUMAN
OG0005949	ADAT1_MOUSE	ADAT1_HUMAN
OG0005964	RIR1_MOUSE	RIR1_HUMAN
OG0005984	DCTD_MOUSE	DCTD_HUMAN
OG0006000	S67A1_MOUSE	S67A1_HUMAN
OG0006032	BAHD1_MOUSE	BAHD1_HUMAN
OG0006058	ZC3HF_MOUSE	ZC3HF_HUMAN
OG0006085	RM20_MOUSE	RM20_HUMAN
OG0006101	RL36_MOUSE	RL36_HUMAN
OG0006115	XRN1_MOUSE	XRN1_HUMAN
OG0006131	TTLL9_MOUSE	TTLL9_HUMAN
OG0006147	INP5E_MOUSE	INP5E_HUMAN
OG0006178	YIPF1_MOUSE	YIPF1_HUMAN
OG0006211	MUS81_MOUSE	MUS81_HUMAN
OG0006227	PQBP1_MOUSE	PQBP1_HUMAN
OG0006244	UBR7_MOUSE	UBR7_HUMAN
OG0006280	EMC2_MOUSE	EMC2_HUMAN
OG0006296	LRC42_MOUSE	LRC42_HUMAN
OG0006313	SCLY_MOUSE	SCLY_HUMAN
OG0006329	TLCD4_MOUSE	TLCD4_HUMAN
OG0006343	LSM4_MOUSE	LSM4_HUMAN
OG0006346	CNS1_MOUSE	CNS1_HUMAN
OG0006361	SHLD2_MOUSE	SHLD2_HUMAN
OG0006377	COPT1_MOUSE	COPT1_HUMAN
OG0006382	WDR83_MOUSE	WDR83_HUMAN
OG0006416	THOC2_MOUSE	THOC2_HUMAN
OG0006432	ASPDH_MOUSE	ASPDH_HUMAN
OG0006450	SDHB_MOUSE	SDHB_HUMAN
OG0006469	NUDT8_MOUSE	NUDT8_HUMAN
OG0006475	CH033_MOUSE	CH033_HUMAN
OG0005906	SMIP1_MOUSE	SMIP1_HUMAN
OG0005922	RPAC2_MOUSE	RPAC2_HUMAN
OG0005938	SLC31_MOUSE	SLC31_HUMAN
OG0005954	WAC_MOUSE	WAC_HUMAN
OG0005969	DJC11_MOUSE	DJC11_HUMAN
OG0006006	PDIA6_MOUSE	PDIA6_HUMAN
OG0006023	PA2G4_MOUSE	PA2G4_HUMAN
OG0006028	LTMD1_MOUSE	LTMD1_HUMAN
OG0006044	FPPS_MOUSE	FPPS_HUMAN
OG0006049	LSM5_MOUSE	LSM5_HUMAN
OG0006062	ENPP5_MOUSE	ENPP5_HUMAN
OG0006067	PARN_MOUSE	PARN_HUMAN
OG0006082	UFSP2_MOUSE	UFSP2_HUMAN
OG0006086	NUCL_MOUSE	NUCL_HUMAN
OG0006119	RM38_MOUSE	RM38_HUMAN
OG0006137	GPI8_MOUSE	GPI8_HUMAN
OG0006188	IF2A_MOUSE	IF2A_HUMAN
OG0006205	RBGPR_MOUSE	RBGPR_HUMAN
OG0006220	MEST_MOUSE	MEST_HUMAN
OG0006238	DNJC2_MOUSE	DNJC2_HUMAN
OG0006254	PEX12_MOUSE	PEX12_HUMAN
OG0006272	LSM6_MOUSE	LSM6_HUMAN
OG0006288	NALCN_MOUSE	NALCN_HUMAN
OG0006304	PEDS1_MOUSE	PEDS1_HUMAN
OG0006320	NAAA_MOUSE	NAAA_HUMAN
OG0006369	COP1_MOUSE	COP1_HUMAN
OG0006385	ZMAT2_MOUSE	ZMAT2_HUMAN
OG0006439	LZIC_MOUSE	LZIC_HUMAN
OG0006455	GUAA_MOUSE	GUAA_HUMAN
OG0006473	TADBP_MOUSE	TADBP_HUMAN
OG0006491	SPICE_MOUSE	SPICE_HUMAN
OG0006507	RL14_MOUSE	RL14_HUMAN
OG0006539	PSD12_MOUSE	PSD12_HUMAN
OG0006557	EVG1_MOUSE	EVG1_HUMAN
OG0006027	MITOK_MOUSE	MITOK_HUMAN
OG0006043	RS14_MOUSE	RS14_HUMAN
OG0006073	VPS8_MOUSE	VPS8_HUMAN
OG0006091	ARMC9_MOUSE	ARMC9_HUMAN
OG0006107	AP4A_MOUSE	AP4A_HUMAN
OG0006124	COQ9_MOUSE	COQ9_HUMAN
OG0006141	MED22_MOUSE	MED22_HUMAN
OG0006159	UTP18_MOUSE	UTP18_HUMAN
OG0006175	H1BP3_MOUSE	H1BP3_HUMAN
OG0006192	ZNRF3_MOUSE	ZNRF3_HUMAN
OG0006197	ESCO2_MOUSE	ESCO2_HUMAN
OG0006201	MYO19_MOUSE	MYO19_HUMAN
OG0006217	APLF_MOUSE	APLF_HUMAN
OG0006235	RTCB_MOUSE	RTCB_HUMAN
OG0006252	GOSR2_MOUSE	GOSR2_HUMAN
OG0006269	OXA1L_MOUSE	OXA1L_HUMAN
OG0006286	ADIP_MOUSE	ADIP_HUMAN
OG0006303	RRFM_MOUSE	RRFM_HUMAN
OG0006319	RN145_MOUSE	RN145_HUMAN
OG0006336	JMJD7_MOUSE	JMJD7_HUMAN
OG0006352	CLPP_MOUSE	CLPP_HUMAN
OG0006368	STEEP_MOUSE	STEEP_HUMAN
OG0006384	EDEM3_MOUSE	EDEM3_HUMAN
OG0006401	CK5P3_MOUSE	CK5P3_HUMAN
OG0006419	GTPB8_MOUSE	GTPB8_HUMAN
OG0006436	SGF29_MOUSE	SGF29_HUMAN
OG0006457	SPAG7_MOUSE	SPAG7_HUMAN
OG0006462	RPB4_MOUSE	RPB4_HUMAN
