Orthogroup	Hsap	Mmus
OG0006440	FLTOP_HUMAN	FLTOP_MOUSE
OG0006441	FM25A_HUMAN, FM25C_HUMAN, FM25G_HUMAN	FM25C_MOUSE
OG0006442	FMC1_HUMAN	FMC1_MOUSE
OG0006443	FMT_HUMAN	FMT_MOUSE
OG0006444	FNBP4_HUMAN	FNBP4_MOUSE
OG0006445	FNTA_HUMAN	FNTA_MOUSE
OG0006446	FNTB_HUMAN	FNTB_MOUSE
OG0006447	FOLC_HUMAN	FOLC_MOUSE
OG0006448	FOXG1_HUMAN	FOXG1_MOUSE
OG0006449	FOXJ3_HUMAN	FOXJ3_MOUSE
OG0006450	FOXR1_HUMAN	FOXR1_MOUSE
OG0006450	FOXR2_HUMAN	FOXR2_MOUSE
OG0006451	FP100_HUMAN	FP100_MOUSE
OG0006452	FPGT_HUMAN	FPGT_MOUSE
OG0006453	FPPS_HUMAN	FPPS_MOUSE
OG0006454	FRAT2_HUMAN	FRAT2_MOUSE
OG0006454	FRAT1_HUMAN	FRAT1_MOUSE
OG0006455	FRG1_HUMAN	FRG1_MOUSE
OG0006456	FRITZ_HUMAN	FRITZ_MOUSE
OG0006457	FSAF1_HUMAN	FSAF1_MOUSE
OG0006458	FSIP1_HUMAN	FSIP1_MOUSE
OG0006459	FSTL1_HUMAN	FSTL1_MOUSE
OG0006460	FTM_HUMAN	FTM_MOUSE
OG0006461	FUCT1_HUMAN	FUCT1_MOUSE
OG0006462	FUZZY_HUMAN	FUZZY_MOUSE
OG0006463	FXL12_HUMAN	FXL12_MOUSE
OG0006464	FXL13_HUMAN	FXL13_MOUSE
OG0006465	FXL14_HUMAN	FXL14_MOUSE
OG0006466	FXL15_HUMAN	FXL15_MOUSE
OG0006467	FXL17_HUMAN	FXL17_MOUSE
OG0006468	FXRD1_HUMAN	FXRD1_MOUSE
OG0006469	FZD4_HUMAN	FZD4_MOUSE
OG0006470	FZR1_HUMAN	FZR1_MOUSE
OG0006471	G6PI_HUMAN	G6PI_MOUSE
OG0006472	GABPA_HUMAN	GABPA_MOUSE
OG0006473	GAK_HUMAN	GAK_MOUSE
OG0006474	GAL3A_HUMAN	GAL3A_MOUSE
OG0006475	GALD1_HUMAN	GALD1_MOUSE
OG0006476	GALE_HUMAN	GALE_MOUSE
OG0006477	GALK1_HUMAN	GALK1_MOUSE
OG0006478	GALK2_HUMAN	GALK2_MOUSE
OG0006479	GALM_HUMAN	GALM_MOUSE
OG0006480	GALT6_HUMAN	GALT6_MOUSE
OG0006480	GALT3_HUMAN	GALT3_MOUSE
OG0006481	GALT_HUMAN	GALT_MOUSE
OG0006482	GAMT_HUMAN	GAMT_MOUSE
OG0006483	GAPD1_HUMAN	GAPD1_MOUSE
OG0006484	GAR1_HUMAN	GAR1_MOUSE
OG0006485	GASP2_HUMAN	GASP2_MOUSE
OG0006485	GASP1_HUMAN	GASP1_MOUSE
OG0006486	GATD1_HUMAN	GATD1_MOUSE
OG0006487	GBG13_HUMAN	GBG13_MOUSE
OG0006488	GBRL2_HUMAN	GBRL2_MOUSE
OG0006489	GCC1_HUMAN	GCC1_MOUSE
OG0006490	GCDH_HUMAN	GCDH_MOUSE
OG0006491	GCKR_HUMAN	GCKR_MOUSE
OG0006493	GCP2_HUMAN	GCP2_MOUSE
OG0006494	GCP4_HUMAN	GCP4_MOUSE
OG0006495	GCP5_HUMAN	GCP5_MOUSE
OG0006496	GCP60_HUMAN	GCP60_MOUSE
OG0006497	GCP6_HUMAN	GCP6_MOUSE
OG0006498	GCSP_HUMAN	GCSP_MOUSE
OG0006499	GCYA2_HUMAN, GCYA1_HUMAN	GCYA1_MOUSE
OG0006500	GDAP2_HUMAN	GDAP2_MOUSE
OG0006501	GDPP1_HUMAN	GDPP1_MOUSE
OG0006502	SCIN_HUMAN	SCIN_MOUSE
OG0006502	GELS_HUMAN	GELS_MOUSE
OG0006503	GEMI2_HUMAN	GEMI2_MOUSE
OG0006504	GEMI6_HUMAN	GEMI6_MOUSE
OG0006505	GEMI7_HUMAN	GEMI7_MOUSE
OG0006506	GEMI8_HUMAN	GEMI8_MOUSE
OG0006507	GEN_HUMAN	GEN_MOUSE
OG0006508	GEPH_HUMAN	GEPH_MOUSE
OG0006509	GET3_HUMAN	GET3_MOUSE
OG0006510	GGACT_HUMAN	GGACT_MOUSE
OG0006511	GGCT_HUMAN	GGCT_MOUSE
OG0006512	GHDC_HUMAN	GHDC_MOUSE
OG0006513	GHITM_HUMAN	GHITM_MOUSE
OG0006514	GID4_HUMAN	GID4_MOUSE
OG0006515	GID8_HUMAN	GID8_MOUSE
OG0006516	GILT_HUMAN	GILT_MOUSE
OG0006517	GLCTK_HUMAN	GLCTK_MOUSE
OG0006518	GLE1_HUMAN	GLE1_MOUSE
OG0006519	ZNF48_HUMAN, GLI4_HUMAN, ZN275_HUMAN	ZNF48_MOUSE
OG0006520	GLIS2_HUMAN	GLIS2_MOUSE
OG0006521	GLOD4_HUMAN	GLOD4_MOUSE
OG0006522	GLPE_HUMAN, GLPA_HUMAN, GLPB_HUMAN	GLPA_MOUSE
OG0006523	GLRX3_HUMAN	GLRX3_MOUSE
OG0006524	GLRX5_HUMAN	GLRX5_MOUSE
OG0006525	GLTP_HUMAN	GLTP_MOUSE
OG0006526	GMPPA_HUMAN	GMPPA_MOUSE
OG0006527	GMPPB_HUMAN	GMPPB_MOUSE
OG0006528	GNA1_HUMAN	GNA1_MOUSE
OG0006529	GNB5_HUMAN	GNB5_MOUSE
OG0006530	GNL1_HUMAN	GNL1_MOUSE
OG0006531	GNMT_HUMAN	GNMT_MOUSE
OG0006532	GNPAT_HUMAN	GNPAT_MOUSE
OG0006533	GNS_HUMAN	GNS_MOUSE
OG0006534	GO45_HUMAN	GO45_MOUSE
OG0006535	GOGA1_HUMAN	GOGA1_MOUSE
OG0006536	GOGA5_HUMAN	GOGA5_MOUSE
OG0006537	GOLI4_HUMAN	GOLI4_MOUSE
OG0006538	GOSR2_HUMAN	GOSR2_MOUSE
OG0006539	GP180_HUMAN	GP180_MOUSE
OG0006540	GPAA1_HUMAN	GPAA1_MOUSE
OG0006541	GPAM1_HUMAN	GPAM1_MOUSE
OG0006542	GPAN1_HUMAN	GPAN1_MOUSE
OG0006543	GPAT1_HUMAN	GPAT1_MOUSE
OG0006544	GPDM_HUMAN	GPDM_MOUSE
OG0006545	GPI8_HUMAN	GPI8_MOUSE
OG0006546	GPKOW_HUMAN	GPKOW_MOUSE
OG0006547	GPN1_HUMAN	GPN1_MOUSE
OG0006548	GPN2_HUMAN	GPN2_MOUSE
OG0006549	GPTC1_HUMAN	GPTC1_MOUSE
OG0006550	GPT_HUMAN	GPT_MOUSE
OG0006551	GRAP1_HUMAN	GRAP1_MOUSE
OG0006552	GRAPL_HUMAN, GRAP_HUMAN	GRAP_MOUSE
OG0006553	GRM1_HUMAN	GRM1_MOUSE
OG0006553	GRM5_HUMAN	GRM5_MOUSE
OG0006554	GRPE1_HUMAN	GRPE1_MOUSE
OG0006556	GRWD1_HUMAN	GRWD1_MOUSE
OG0006557	GSAP_HUMAN	GSAP_MOUSE
OG0006558	GSH0_HUMAN	GSH0_MOUSE
OG0006559	GSHR_HUMAN	GSHR_MOUSE
OG0006560	GSKIP_HUMAN	GSKIP_MOUSE
OG0006561	GSTK1_HUMAN	GSTK1_MOUSE
OG0006562	GTPB4_HUMAN	GTPB4_MOUSE
OG0006563	GTPB6_HUMAN	GTPB6_MOUSE
OG0006564	GTPB8_HUMAN	GTPB8_MOUSE
OG0006565	GUAA_HUMAN	GUAA_MOUSE
OG0006566	GUAD_HUMAN	GUAD_MOUSE
OG0006567	GUF1_HUMAN	GUF1_MOUSE
OG0006568	GWL_HUMAN	GWL_MOUSE
OG0006569	H1BP3_HUMAN	H1BP3_MOUSE
OG0006570	HACD3_HUMAN	HACD3_MOUSE
OG0006571	HACL1_HUMAN	HACL1_MOUSE
OG0006572	HAP28_HUMAN	HAP28_MOUSE
OG0006573	HAP40_HUMAN	HAP40_MOUSE
OG0006574	HAT1_HUMAN	HAT1_MOUSE
OG0006575	HAUS1_HUMAN	HAUS1_MOUSE
OG0006576	HAUS4_HUMAN	HAUS4_MOUSE
OG0006577	HAUS7_HUMAN	HAUS7_MOUSE
OG0006578	HAUS8_HUMAN	HAUS8_MOUSE
OG0006579	HBAP1_HUMAN	HBAP1_MOUSE
OG0006580	HBP1_HUMAN	HBP1_MOUSE
OG0006581	HCDH_HUMAN	HCDH_MOUSE
OG0006582	HCFC2_HUMAN	HCFC2_MOUSE
OG0006583	HDAC8_HUMAN	HDAC8_MOUSE
OG0006585	HDDC2_HUMAN	HDDC2_MOUSE
OG0006586	HDHD1_HUMAN	HDHD1_MOUSE
OG0006587	HDHD2_HUMAN	HDHD2_MOUSE
OG0006588	HD_HUMAN	HD_MOUSE
OG0006590	HEAT6_HUMAN	HEAT6_MOUSE
OG0006591	HEAT9_HUMAN	HEAT9_MOUSE
OG0006592	HECAM_HUMAN	HECAM_MOUSE
OG0006592	HECA2_HUMAN	HECA2_MOUSE
OG0006594	HELB_HUMAN	HELB_MOUSE
OG0006595	HELLS_HUMAN	HELLS_MOUSE
OG0006596	HELQ_HUMAN	HELQ_MOUSE
OG0006597	HEM2_HUMAN	HEM2_MOUSE
OG0006598	HEM3_HUMAN	HEM3_MOUSE
OG0006599	HEM4_HUMAN	HEM4_MOUSE
OG0006600	HEMH_HUMAN	HEMH_MOUSE
OG0006601	HEMK1_HUMAN	HEMK1_MOUSE
OG0006602	HEMK2_HUMAN	HEMK2_MOUSE
OG0006603	HENMT_HUMAN	HENMT_MOUSE
OG0006605	HGD_HUMAN	HGD_MOUSE
OG0006606	HGS_HUMAN	HGS_MOUSE
OG0006607	HID1_HUMAN	HID1_MOUSE
OG0006608	HIF1N_HUMAN	HIF1N_MOUSE
OG0006609	HIKES_HUMAN	HIKES_MOUSE
OG0006610	HINT1_HUMAN	HINT1_MOUSE
OG0006611	HIRA_HUMAN	HIRA_MOUSE
OG0006612	HIRP3_HUMAN	HIRP3_MOUSE
OG0006613	HM20A_HUMAN	HM20A_MOUSE
OG0006614	HMDH_HUMAN	HMDH_MOUSE
OG0006615	HMHA1_HUMAN	HMHA1_MOUSE
OG0006616	HMMR_HUMAN	HMMR_MOUSE
OG0006617	HMX3_HUMAN	HMX3_MOUSE
OG0006618	HNRPK_HUMAN	HNRPK_MOUSE
OG0006619	HOGA1_HUMAN	HOGA1_MOUSE
OG0006620	HOP2_HUMAN	HOP2_MOUSE
OG0006621	HOT_HUMAN	HOT_MOUSE
OG0006622	HPBP1_HUMAN	HPBP1_MOUSE
OG0006623	HPDL_HUMAN	HPDL_MOUSE
OG0006624	HPPD_HUMAN	HPPD_MOUSE
OG0006625	HPRT_HUMAN	HPRT_MOUSE
OG0006626	HROB_HUMAN	HROB_MOUSE
OG0006627	HS2ST_HUMAN	HS2ST_MOUSE
OG0006628	HSC20_HUMAN	HSC20_MOUSE
OG0006629	HSDL2_HUMAN	HSDL2_MOUSE
OG0006630	HSF2B_HUMAN	HSF2B_MOUSE
OG0006631	HSP13_HUMAN	HSP13_MOUSE
OG0006632	HTSF1_HUMAN	HTSF1_MOUSE
OG0006633	HUNK_HUMAN	HUNK_MOUSE
OG0006634	HUTH_HUMAN	HUTH_MOUSE
OG0006635	HUTI_HUMAN	HUTI_MOUSE
OG0006636	HUTU_HUMAN	HUTU_MOUSE
OG0006637	HVCN1_HUMAN	HVCN1_MOUSE
OG0006638	HYAL1_HUMAN	HYAL1_MOUSE
OG0006639	HYLS1_HUMAN	HYLS1_MOUSE
OG0006640	HYOU1_HUMAN	HYOU1_MOUSE
OG0006641	I5P1_HUMAN	I5P1_MOUSE
OG0006642	IAH1_HUMAN	IAH1_MOUSE
OG0006643	ICT1_HUMAN	ICT1_MOUSE
OG0006644	IDE_HUMAN	IDE_MOUSE
OG0006645	IDH3A_HUMAN	IDH3A_MOUSE
OG0006646	IDLC_HUMAN	IDLC_MOUSE
OG0006647	IDUA_HUMAN	IDUA_MOUSE
OG0006648	IF140_HUMAN	IF140_MOUSE
OG0006649	IF172_HUMAN	IF172_MOUSE
OG0006650	IF2A_HUMAN	IF2A_MOUSE
OG0006651	IF2B_HUMAN	IF2B_MOUSE
OG0006652	IF2M_HUMAN	IF2M_MOUSE
OG0006653	IF2P_HUMAN	IF2P_MOUSE
OG0006654	IF4B_HUMAN	IF4B_MOUSE
OG0006655	IF4E3_HUMAN	IF4E3_MOUSE
OG0006656	IF4H_HUMAN	IF4H_MOUSE
OG0006657	IF6_HUMAN	IF6_MOUSE
OG0006658	IFT20_HUMAN	IFT20_MOUSE
OG0006659	IFT27_HUMAN	IFT27_MOUSE
OG0006660	IFT46_HUMAN	IFT46_MOUSE
OG0006661	IFT52_HUMAN	IFT52_MOUSE
OG0006662	IFT80_HUMAN	IFT80_MOUSE
OG0006663	IFT81_HUMAN	IFT81_MOUSE
OG0006664	IFTAP_HUMAN	IFTAP_MOUSE
OG0006665	IGA2_HUMAN, IGHA1_HUMAN, IGHA2_HUMAN	IGHA_MOUSE
OG0006666	IKBL1_HUMAN	IKBL1_MOUSE
OG0006667	ILK_HUMAN	ILK_MOUSE
OG0006668	IMB1_HUMAN	IMB1_MOUSE
OG0006669	IMP1L_HUMAN	IMP1L_MOUSE
OG0006670	IMP3_HUMAN	IMP3_MOUSE
OG0006671	IMP4_HUMAN	IMP4_MOUSE
OG0006672	IMPCT_HUMAN	IMPCT_MOUSE
OG0006673	IN80B_HUMAN	IN80B_MOUSE
OG0006674	INCE_HUMAN	INCE_MOUSE
OG0006675	INF2_HUMAN	INF2_MOUSE
OG0006676	INO80_HUMAN	INO80_MOUSE
OG0006677	INPP_HUMAN	INPP_MOUSE
OG0006678	INSR2_HUMAN, INS_HUMAN	INS1_MOUSE, INS2_MOUSE
OG0006679	INT11_HUMAN	INT11_MOUSE
OG0006680	INT12_HUMAN	INT12_MOUSE
OG0006681	INT13_HUMAN	INT13_MOUSE
OG0006682	INT14_HUMAN	INT14_MOUSE
OG0006683	INT15_HUMAN	INT15_MOUSE
OG0006684	INT4_HUMAN	INT4_MOUSE
OG0006685	INT5_HUMAN	INT5_MOUSE
OG0006686	INT7_HUMAN	INT7_MOUSE
OG0006687	INT9_HUMAN	INT9_MOUSE
OG0006688	IPMK_HUMAN	IPMK_MOUSE
OG0006689	IPO11_HUMAN	IPO11_MOUSE
OG0006690	IPO4_HUMAN	IPO4_MOUSE
OG0006691	IPO9_HUMAN	IPO9_MOUSE
OG0006692	IPPK_HUMAN	IPPK_MOUSE
OG0006693	IQCB1_HUMAN	IQCB1_MOUSE
OG0006694	IQCC_HUMAN	IQCC_MOUSE
OG0006695	IQCH_HUMAN	IQCH_MOUSE
OG0006696	IQUB_HUMAN	IQUB_MOUSE
OG0006697	IR3IP_HUMAN	IR3IP_MOUSE
OG0006698	ISCA1_HUMAN	ISCA1_MOUSE
OG0006699	ISCU_HUMAN	ISCU_MOUSE
OG0006700	ISM2_HUMAN, ISM1_HUMAN	ISM1_MOUSE
OG0006701	IST1_HUMAN	IST1_MOUSE
OG0006702	ITFG2_HUMAN	ITFG2_MOUSE
OG0006703	ITPK1_HUMAN	ITPK1_MOUSE
OG0006704	IVD_HUMAN	IVD_MOUSE
OG0006705	IWS1_HUMAN	IWS1_MOUSE
OG0006706	JAGN1_HUMAN	JAGN1_MOUSE
OG0006707	JARD2_HUMAN	JARD2_MOUSE
OG0006708	JAZF1_HUMAN	JAZF1_MOUSE
OG0006709	JHY_HUMAN	JHY_MOUSE
OG0006710	JMJD4_HUMAN	JMJD4_MOUSE
OG0006711	JMJD6_HUMAN	JMJD6_MOUSE
OG0006712	JMJD7_HUMAN	JMJD7_MOUSE
OG0006713	K0513_HUMAN	K0513_MOUSE
OG0006714	K0930_HUMAN	K0930_MOUSE
OG0006715	K1143_HUMAN	K1143_MOUSE
OG0006716	K1328_HUMAN	K1328_MOUSE
OG0006717	K2013_HUMAN	K2013_MOUSE
OG0006718	KAD2_HUMAN	KAD2_MOUSE
OG0006719	KAD3_HUMAN	KAD3_MOUSE
OG0006720	KAD6_HUMAN	KAD6_MOUSE
OG0006721	KAD7_HUMAN	KAD7_MOUSE
OG0006722	KAD9_HUMAN	KAD9_MOUSE
OG0006723	KANL2_HUMAN	KANL2_MOUSE
OG0006724	KAT5_HUMAN	KAT5_MOUSE
OG0006725	KAT8_HUMAN	KAT8_MOUSE
OG0006726	KATIP_HUMAN	KATIP_MOUSE
OG0006727	KATL2_HUMAN	KATL2_MOUSE
OG0006728	KBL_HUMAN	KBL_MOUSE
OG0006729	KBP_HUMAN	KBP_MOUSE
OG0006730	KCC4_HUMAN	KCC4_MOUSE
OG0006731	KCNKC_HUMAN, KCNKD_HUMAN	KCNKD_MOUSE
OG0006732	KCTD5_HUMAN	KCTD5_MOUSE
OG0006733	KDM1B_HUMAN	KDM1B_MOUSE
OG0006734	KDM7A_HUMAN	KDM7A_MOUSE
OG0006735	KDM8_HUMAN	KDM8_MOUSE
OG0006736	KFA_HUMAN	KFA_MOUSE
OG0006737	KGD4_HUMAN	KGD4_MOUSE
OG0006738	KI13A_HUMAN	KI13A_MOUSE
OG0006739	KI18A_HUMAN	KI18A_MOUSE
OG0006740	KI67_HUMAN	KI67_MOUSE
OG0006741	KIF11_HUMAN	KIF11_MOUSE
OG0006742	KIF12_HUMAN	KIF12_MOUSE
OG0006743	KIF14_HUMAN	KIF14_MOUSE
OG0006744	KIF15_HUMAN	KIF15_MOUSE
OG0006745	KIF19_HUMAN	KIF19_MOUSE
OG0006746	KIF22_HUMAN	KIF22_MOUSE
OG0006747	KIF23_HUMAN	KIF23_MOUSE
OG0006749	KIF27_HUMAN	KIF27_MOUSE
OG0006750	KIFA3_HUMAN	KIFA3_MOUSE
OG0006751	KIFC1_HUMAN	KIFC1_MOUSE
OG0006752	KIME_HUMAN	KIME_MOUSE
OG0006753	KISHA_HUMAN	KISHA_MOUSE
OG0006754	KLDC9_HUMAN	KLDC9_MOUSE
OG0006755	KLF13_HUMAN	KLF13_MOUSE
OG0006756	KLF5_HUMAN	KLF5_MOUSE
OG0006757	KLH12_HUMAN	KLH12_MOUSE
OG0006758	KLHL9_HUMAN	KLHL9_MOUSE
OG0006758	KLH13_HUMAN	KLH13_MOUSE
OG0006759	KLH18_HUMAN	KLH18_MOUSE
OG0006760	KLH28_HUMAN	KLH28_MOUSE
OG0006761	KLH36_HUMAN, KLH32_HUMAN, KLH34_HUMAN	KLH36_MOUSE
OG0006762	KLHL8_HUMAN	KLHL8_MOUSE
OG0006763	KLRG1_HUMAN, KLRF1_HUMAN, KLRF2_HUMAN	KLRG1_MOUSE
OG0006764	KMT5A_HUMAN	KMT5A_MOUSE
OG0006765	KNDC1_HUMAN	KNDC1_MOUSE
OG0006766	KNTC1_HUMAN	KNTC1_MOUSE
OG0006767	KR123_HUMAN, KR121_HUMAN, KR122_HUMAN	KR121_MOUSE
OG0006768	KR211_HUMAN, KR212_HUMAN	KR211_MOUSE, KRA62_MOUSE
OG0006771	KRA61_HUMAN, KRA63_HUMAN, KRA62_HUMAN	KRA65_MOUSE
OG0006772	KRR1_HUMAN	KRR1_MOUSE
OG0006773	KTAP2_HUMAN	KTAP2_MOUSE
OG0006774	KTHY_HUMAN	KTHY_MOUSE
OG0006775	KTI12_HUMAN	KTI12_MOUSE
OG0006776	KTNB1_HUMAN	KTNB1_MOUSE
OG0006777	KTU_HUMAN	KTU_MOUSE
OG0006778	KXDL1_HUMAN	KXDL1_MOUSE
OG0006779	KYNU_HUMAN	KYNU_MOUSE
OG0006780	LACB2_HUMAN	LACB2_MOUSE
OG0006781	LACTB_HUMAN	LACTB_MOUSE
OG0006782	LANC3_HUMAN	LANC3_MOUSE
OG0006783	LARP7_HUMAN	LARP7_MOUSE
OG0006784	LAS1L_HUMAN	LAS1L_MOUSE
OG0006785	LECT2_HUMAN	LECT2_MOUSE
OG0006786	LEG1H_HUMAN	LEG1H_MOUSE
OG0006787	LEG9_HUMAN, LEG9B_HUMAN, LEG9C_HUMAN	LEG9_MOUSE
OG0006789	LENG8_HUMAN	LENG8_MOUSE
OG0006790	LENG9_HUMAN	LENG9_MOUSE
OG0006791	LEO1_HUMAN	LEO1_MOUSE
OG0006792	LFTY1_HUMAN, LFTY2_HUMAN	LFTY1_MOUSE, LFTY2_MOUSE
OG0006793	LGMN_HUMAN	LGMN_MOUSE
OG0006794	LGUL_HUMAN	LGUL_MOUSE
OG0006795	LHPL2_HUMAN	LHPL2_MOUSE
OG0006796	LHPL7_HUMAN	LHPL7_MOUSE
OG0006797	LIAS_HUMAN	LIAS_MOUSE
OG0006798	LIN52_HUMAN	LIN52_MOUSE
OG0006799	LIN54_HUMAN	LIN54_MOUSE
OG0006800	LIN9_HUMAN	LIN9_MOUSE
OG0006801	LIPS_HUMAN	LIPS_MOUSE
OG0006802	LIPT2_HUMAN	LIPT2_MOUSE
OG0006803	LIPT_HUMAN	LIPT_MOUSE
OG0006804	LIS1_HUMAN	LIS1_MOUSE
OG0006805	LIX1L_HUMAN	LIX1L_MOUSE
OG0006806	LKAM1_HUMAN	LKAM1_MOUSE
OG0006807	LKHA4_HUMAN	LKHA4_MOUSE
OG0006808	LLPH_HUMAN	LLPH_MOUSE
OG0006809	LLR1_HUMAN	LLR1_MOUSE
OG0006810	LMBD2_HUMAN	LMBD2_MOUSE
OG0006811	LMF1_HUMAN	LMF1_MOUSE
OG0006812	LMF2_HUMAN	LMF2_MOUSE
OG0006813	LMLN_HUMAN	LMLN_MOUSE
OG0006814	LNP_HUMAN	LNP_MOUSE
OG0006815	LONF3_HUMAN	LONF3_MOUSE
OG0006816	LOXH1_HUMAN	LOXH1_MOUSE
OG0006817	LPAR4_HUMAN	LPAR4_MOUSE
OG0006817	PAR2_HUMAN	PAR2_MOUSE
OG0006818	LPPRC_HUMAN	LPPRC_MOUSE
OG0006819	LRC23_HUMAN	LRC23_MOUSE
OG0006820	LRC39_HUMAN	LRC39_MOUSE
OG0006821	LRC42_HUMAN	LRC42_MOUSE
OG0006822	LRC43_HUMAN	LRC43_MOUSE
OG0006823	LRC45_HUMAN	LRC45_MOUSE
OG0006824	LRC46_HUMAN	LRC46_MOUSE
OG0006825	LRC47_HUMAN	LRC47_MOUSE
OG0006826	LRC51_HUMAN	LRC51_MOUSE
OG0006827	LRC56_HUMAN	LRC56_MOUSE
OG0006828	LRC58_HUMAN	LRC58_MOUSE
OG0006829	LRC59_HUMAN	LRC59_MOUSE
OG0006830	LRC61_HUMAN	LRC61_MOUSE
OG0006831	LRC63_HUMAN	LRC63_MOUSE
OG0006834	LRRC9_HUMAN	LRRC9_MOUSE
OG0006835	LRRK1_HUMAN	LRRK1_MOUSE
OG0006836	LRRK2_HUMAN	LRRK2_MOUSE
OG0006837	LSG1_HUMAN	LSG1_MOUSE
OG0006838	LSM10_HUMAN	LSM10_MOUSE
OG0006839	LSM11_HUMAN	LSM11_MOUSE
OG0006840	LSM12_HUMAN	LSM12_MOUSE
OG0006841	LSM1_HUMAN	LSM1_MOUSE
OG0006842	LSM2_HUMAN	LSM2_MOUSE
OG0006843	LSM3_HUMAN	LSM3_MOUSE
OG0006844	LSM4_HUMAN	LSM4_MOUSE
OG0006845	LSM5_HUMAN	LSM5_MOUSE
OG0006846	LSM7_HUMAN	LSM7_MOUSE
OG0006847	LSM8_HUMAN	LSM8_MOUSE
OG0006848	LST8_HUMAN	LST8_MOUSE
OG0006849	LTAP1_HUMAN	LTAP1_MOUSE
OG0006850	LTMD1_HUMAN	LTMD1_MOUSE
OG0006851	LTN1_HUMAN	LTN1_MOUSE
OG0006852	LTOR1_HUMAN	LTOR1_MOUSE
OG0006853	LTOR2_HUMAN	LTOR2_MOUSE
OG0006854	LTOR3_HUMAN	LTOR3_MOUSE
OG0006855	LTOR4_HUMAN	LTOR4_MOUSE
OG0006856	LTOR5_HUMAN	LTOR5_MOUSE
OG0006857	LYAR_HUMAN	LYAR_MOUSE
OG0006858	LYRM2_HUMAN	LYRM2_MOUSE
OG0006859	LYRM4_HUMAN	LYRM4_MOUSE
OG0006860	LYST_HUMAN	LYST_MOUSE
OG0006861	LZTL1_HUMAN	LZTL1_MOUSE
OG0006862	LZTR1_HUMAN	LZTR1_MOUSE
OG0006863	M18BP_HUMAN	M18BP_MOUSE
OG0006864	M2OM_HUMAN	M2OM_MOUSE
OG0006865	M3K15_HUMAN	M3K15_MOUSE
OG0006865	M3K5_HUMAN	M3K5_MOUSE
OG0006866	M3K1_HUMAN	M3K1_MOUSE
OG0006867	MA1B1_HUMAN	MA1B1_MOUSE
OG0006868	MA2B1_HUMAN	MA2B1_MOUSE
OG0006869	MA2C1_HUMAN	MA2C1_MOUSE
OG0006870	MAAI_HUMAN	MAAI_MOUSE
OG0006871	MAEA_HUMAN	MAEA_MOUSE
OG0006872	MAF1_HUMAN	MAF1_MOUSE
OG0006873	MAIP1_HUMAN	MAIP1_MOUSE
OG0006874	MAJIN_HUMAN	MAJIN_MOUSE
OG0006875	MAK16_HUMAN	MAK16_MOUSE
OG0006876	MALT1_HUMAN	MALT1_MOUSE
OG0006877	MANBA_HUMAN	MANBA_MOUSE
OG0006878	MAP10_HUMAN	MAP10_MOUSE
OG0006879	MAPK5_HUMAN	MAPK5_MOUSE
OG0006880	MARF1_HUMAN	MARF1_MOUSE
OG0006881	MARH5_HUMAN	MARH5_MOUSE
OG0006882	MARH6_HUMAN	MARH6_MOUSE
OG0006883	MASU1_HUMAN	MASU1_MOUSE
OG0006884	MAT2B_HUMAN	MAT2B_MOUSE
OG0006885	MBD6_HUMAN	MBD6_MOUSE
OG0006886	MBIP1_HUMAN	MBIP1_MOUSE
OG0006887	MBLC2_HUMAN	MBLC2_MOUSE
OG0006888	MBTP2_HUMAN	MBTP2_MOUSE
OG0006889	MCE1_HUMAN	MCE1_MOUSE
OG0006890	MCES_HUMAN	MCES_MOUSE
OG0006891	MCH_HUMAN, MCHL1_HUMAN, MCHL2_HUMAN	MCH_MOUSE
OG0006892	MCM10_HUMAN	MCM10_MOUSE
OG0006893	MCM2_HUMAN	MCM2_MOUSE
OG0006894	MCM3_HUMAN	MCM3_MOUSE
OG0006895	MCM4_HUMAN	MCM4_MOUSE
OG0006896	MCM6_HUMAN	MCM6_MOUSE
OG0006897	MCM8_HUMAN	MCM8_MOUSE
OG0006898	MCM9_HUMAN	MCM9_MOUSE
OG0006899	MCMBP_HUMAN	MCMBP_MOUSE
OG0006900	MCMD2_HUMAN	MCMD2_MOUSE
OG0006901	MCPH1_HUMAN	MCPH1_MOUSE
OG0006902	MCRS1_HUMAN	MCRS1_MOUSE
OG0006903	MD1L1_HUMAN	MD1L1_MOUSE
OG0006904	MD2BP_HUMAN	MD2BP_MOUSE
OG0006905	MD2L1_HUMAN	MD2L1_MOUSE
OG0006906	MDH1B_HUMAN	MDH1B_MOUSE
OG0006907	MDHM_HUMAN	MDHM_MOUSE
OG0006908	MECR_HUMAN	MECR_MOUSE
OG0006909	MED10_HUMAN	MED10_MOUSE
OG0006910	MED11_HUMAN	MED11_MOUSE
OG0006911	MED17_HUMAN	MED17_MOUSE
OG0006912	MED18_HUMAN	MED18_MOUSE
OG0006913	MED19_HUMAN	MED19_MOUSE
OG0006914	MED21_HUMAN	MED21_MOUSE
OG0006915	MED22_HUMAN	MED22_MOUSE
OG0006916	MED23_HUMAN	MED23_MOUSE
OG0006917	MED24_HUMAN	MED24_MOUSE
OG0006918	MED25_HUMAN	MED25_MOUSE
OG0006919	MED26_HUMAN	MED26_MOUSE
OG0006920	MED30_HUMAN	MED30_MOUSE
OG0006921	MED31_HUMAN	MED31_MOUSE
OG0006922	MED4_HUMAN	MED4_MOUSE
